STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
CARBE,ARBELAEZ,-74.437,4.253,seismic,0.01169,0
CCAL5,CALI-VIVERO NORTE DAGMA,-76.5123,3.4678,seismic,0.063,0
CCAL6,CALI-ZOOLOGICO ,-76.5651,3.4513,seismic,0.02091,0
CCAL7,CALI-UNIVERSIDAD AUTONOMA ,-76.5233,3.3561,seismic,0.021,0
CCAL8,CALI-UNIVERSIDAD JAVERIANA,-76.5327,3.3512,seismic,0.02286,0
CCALA,CALARCA,-75.627,4.509,seismic,0.00302,0
CECAL,EMBALSE,-76.561,3.884,seismic,0.01876,0
CFILA,FILADELFIA,-75.568,5.297,seismic,0.00749,0
CFQNE,EMBALSE,-73.738,5.47,seismic,0.00947,0
CGUAD,GUADUAS,-74.593,5.067,seismic,0.00954,0
CIBA3,IBAGUE,-75.188,4.4319,seismic,0.0093,0
CNEIV,NEIVA,-75.276,2.942,seismic,0.04281,0
CPENS,PENSILVANIA,-75.161,5.393,seismic,0.01842,0
CPLAT,LA PLATA,-75.91,2.387,seismic,0.00958,0
CPMGU,BUESACO,-77.237,1.289,seismic,0.00426,0
CPOP2,POPAYAN,-76.596,2.459,seismic,0.04579,0
CPTEJ,PUERTO,-76.414,3.228,seismic,0.04081,0
CRIOS,RIOSUCIO,-75.719,5.423,seismic,0.00877,0
CTRUJ,TRUJILLO,-76.322,4.219,seismic,0.01804,0
CVERS,VERSALLES,-76.208,4.574,seismic,0.05612,0
CVHER,VILLAHERMOSA,-75.12,5.032,seismic,0.00365,0
CVIL1,VILLAVICENCIO,-73.639,4.174,seismic,0.0224,0
CBMAL,BAHIA,-77.335,4.013,seismic,0.11657,0
CMAN1,MANIZALES,-75.314,5.043,seismic,0.02503,0
MCOLO,MANIZALES,-75.53,5.079,seismic,0.02113,0
MEMTE,MANIZALES,-75.29,5.326,seismic,0.00969,0
MPALE,PALERMO,-75.493,5.055,seismic,0.00738,0
MUNAL,UNIVERSIDAD,-75.489,5.058,seismic,0.01704,0
CPAS2,PASTO,-77.251,1.221,seismic,0.00448,0
RAC03,SEMINARIO,-76.5526,3.4089,seismic,0.06895,0
RAC04,"LA REFORMA, CALI",-76.5769,3.3942,seismic,0.03244,0
RAC05,HOSPITAL,-76.5467,3.4296,seismic,0.0586,0
RAC06,CANCHAS,-76.5354,3.4226,seismic,0.11166,0
RAC07,PARQUE,-76.5402,3.467,seismic,0.06216,0
RAC08,ESTACION,-76.4965,3.466,seismic,0.06795,0
RAC10,PUERTO,-76.4616,3.4315,seismic,0.07696,0
RAC11,NAVARRO,-76.4691,3.3855,seismic,0.08528,0
RAC02,CALI,-76.5295,3.3723,seismic,0.06012,0
