STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
T1299,T1299,42.634223,13.282205,seismic,INGV,B (inferred from geology),1.42305535,0.0,1.2962311961037944,0.0,1.133531348646895,0.0,0.429657427228748,0.0,,B (inferred from geology),,,,,,
CMI,CAMPI,42.850399,13.0928,seismic,INGV,C (inferred from geology),0.63831189,0.0,1.713651903286028,0.0,0.7416658709044909,0.0,0.5096487167908447,0.0,,C (inferred from geology),,,,,,
FOC,FOLIGNO COLFIORITO,43.0263,12.896506,seismic,INGV,C (inferred from geology),0.6118339230000001,0.0,1.2346007965131325,0.0,0.1402135688797776,0.0,0.0527912324222384,0.0,,C (inferred from geology),,,,,,
MCV,MONTECAVALLO,42.993401,13.0013,seismic,INGV,C (inferred from geology),0.538790161,0.0,0.9250357556386472,0.0,0.1404108042666151,0.0,0.0671793796971501,0.0,,C (inferred from geology),,,,,,
CNE,CASTELSANTANGELO SUL NERA,42.894402,13.1528,seismic,INGV,C (inferred from geology),0.527006104,0.0,1.341438286520844,0.0,0.6391355388122062,0.0,0.3549578071716122,0.0,,C (inferred from geology),,,,,,
PRE,PRECI,42.879299,13.0334,seismic,INGV,B (inferred from geology),0.2535513,0.0,0.3595322519133517,0.0,0.1681272022400039,0.0,0.0649460782299107,0.0,,B (inferred from geology),,,,,,
MTL,MATELICA,43.249435,13.008338,seismic,INGV,B,0.240469376,0.0,0.8857739566503103,0.0,0.1565577373400677,0.0,0.1486979713346364,0.0,579.0,B,,,,,,
CLO,CASTELLUCCIO DI NORCIA,42.829399,13.206,seismic,INGV,C (inferred from geology),0.215128318,0.0,0.4397929761557355,0.0,0.2682078526987779,0.0,0.1828538582071271,0.0,,C (inferred from geology),,,,,,
NOR,NORCIA LA CASTELLINA,42.792442,13.092422,seismic,INGV,B,0.210797516,0.0,0.4380401410818351,0.0,0.3976474555596488,0.0,0.2433371632509276,0.0,423.0,B,,,,,,
MZ28,AMATRICE AGRITURISMO   INGV,42.621375,13.307882,seismic,INGV,B (inferred from geology),0.206405731,0.0,0.4395905894879659,0.0,0.3604554825508859,0.0,0.1002066982524086,0.0,,B (inferred from geology),,,,,,
AM05,AMANDOLA  FM  CAMPO SPORTIVO,42.977404,13.352786,seismic,INGV,B (inferred from geology),0.201817368,0.0,0.1706318255545216,0.0,0.0559809069002218,0.0,0.0405140604172897,0.0,,B (inferred from geology),,,,,,
MZ19,PASCIANO CIMITERO   INGV,42.64109,13.206917,seismic,INGV,B (inferred from geology),0.169668655,0.0,0.3950153905841992,0.0,0.4408397304804936,0.0,0.1345939102553252,0.0,,B (inferred from geology),,,,,,
MZ08,AMATRICE RAN   INGV,42.63254,13.286562,seismic,INGV,B,0.1677939299999999,0.0,0.4247193789694865,0.0,0.5815781167031532,0.0,0.2015297999666417,0.0,670.0,B,,,,,,
MMO,MONTEMONACO,42.8993,13.3268,seismic,INGV,B (inferred from geology),0.166928238,0.0,0.3146519038351881,0.0,0.3238307078207743,0.0,0.1597776094752839,0.0,,B (inferred from geology),,,,,,
CLF,COLFIORITO,43.036714,12.920428,seismic,INGV,D,0.164418365,0.0,0.2493738910953666,0.0,0.2464261325337525,0.0,0.3399120151328654,0.0,145.0,D,,,,,,
MZ51,CORNILLO VECCHIO   IMAA CNR,42.637948,13.285578,seismic,INGV,E,0.150538284,0.0,0.3455561250577117,0.0,0.2358387651105921,0.0,0.0878228613384686,0.0,638.0,E,,,,,,
FBR,FABRIANO,43.343601,12.9119,seismic,INGV,C (inferred from geology),0.150379044,0.0,0.4457808256025288,0.0,0.0646631133668065,0.0,0.0409675787234641,0.0,,C (inferred from geology),,,,,,
GUMA,GUALDO DI MACERATA,43.0627,13.3352,seismic,INGV,B,0.12815477,0.0,0.2617220295536945,0.0,0.3102584871057324,0.0,0.1409820904527962,0.0,488.0,B,,,,,,
MDAR,MONTE DARIA,43.1927,13.1427,seismic,INGV,A (inferred from geology),0.124854034,0.0,0.198137829989691,0.0,0.1917122286884537,0.0,0.0513847789412415,0.0,,A (inferred from geology),,,,,,
MNF,MONTE FIEGNI  FIASTRA,43.059684,13.184466,seismic,INGV,A,0.118541115,0.0,0.2030202578387169,0.0,0.1158757162147692,0.0,0.1238342176144013,0.0,1062.0,A,,,,,,
FOS,FOLIGNO SEGGIO,43.01459,12.83513,seismic,INGV,B,0.116333824,0.0,0.2400148960666792,0.0,0.1166059913401929,0.0,0.0489451410475704,0.0,565.0,B,,,,,,
TLN,TOLENTINO,43.215904,13.25838,seismic,INGV,B (inferred from geology),0.108234604,0.0,0.1700493690677281,0.0,0.2258860943074786,0.0,0.1607926587130164,0.0,,B (inferred from geology),,,,,,
MMUR,MONTE MURANO,43.44183,12.9973,seismic,INGV,A (inferred from geology),0.102517654,0.0,0.151832691796158,0.0,0.0528788566339592,0.0,0.0210414399264941,0.0,,A (inferred from geology),,,,,,
ACT,ACQUASANTA TERME,42.771301,13.4125,seismic,INGV,D (inferred from geology),0.098842369,0.0,0.0932693590815798,0.0,0.0354025782583918,0.0,0.0368924288865931,0.0,,D (inferred from geology),,,,,,
AMT,AMATRICE,42.63246,13.286176,seismic,INGV,B,0.090741859,0.0,0.3461635514682986,0.0,0.151168814895452,0.0,0.0462649784369353,0.0,670.0,B,,,,,,
ACC,ACCUMOLI,42.695999,13.242,seismic,INGV,A (inferred from geology),0.088319923,0.0,0.1698663186669667,0.0,0.0635280329687125,0.0,0.0682344190775634,0.0,,A (inferred from geology),,,,,,
FIU1,FIUMINATA,43.188561,12.931604,seismic,INGV,A (inferred from geology),0.078816422,0.0,0.1004256092394618,0.0,0.0361676390865356,0.0,0.0115852822666374,0.0,,A (inferred from geology),,,,,,
MZ63,COLLECRETA   IDPA CNR IMAA CNR,42.629805,13.323448,seismic,INGV,B,0.074409081,0.0,0.1638784317367113,0.0,0.1085450164980738,0.0,0.0652971694626191,0.0,562.0,B,,,,,,
MCT,MACERATA,43.292511,13.418895,seismic,INGV,C (inferred from geology),0.071474792,0.0,0.2283733047982315,0.0,0.1193657770286227,0.0,0.1031359642045036,0.0,,C (inferred from geology),,,,,,
SPM,SPOLETO  MONTELUCO,42.72324,12.751268,seismic,INGV,A (inferred from geology),0.0692720949999999,0.0,0.1102279016733081,0.0,0.0292646962060916,0.0,0.0131563918291081,0.0,,A (inferred from geology),,,,,,
ASP,ASCOLI PICENO,42.848,13.6479,seismic,INGV,B,0.067176949,0.0,0.1140351554337807,0.0,0.0521729507875692,0.0,0.0235203659376041,0.0,599.0,B,,,,,,
CSC,CASCIA,42.719097,13.01228,seismic,INGV,B,0.064815903,0.0,0.1146800807625621,0.0,0.1056245716803382,0.0,0.0683304244767893,0.0,698.0,B,,,,,,
