# 20120811_M6.4_Ahar-Varzaghan median gmf, Stations:None, gmlt:USGS, Rupture:GFZ
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_0,48.327139999999986,39.2901,0.0120124025,0.01317224,0.012150614,0.013241613
t_1,48.05763999999999,39.35959,0.013341618,0.014487809,0.013728976,0.014407772
t_10,47.78815,39.22054,0.014577653,0.0145326555,0.016923234,0.014472468
t_100,48.05763999999999,38.94161,0.016265703,0.016359296,0.018695697,0.016039785
t_1000,44.464380000000006,37.81491,0.004134169,0.004058544,0.004713731,0.0046564764
t_1001,44.37455,37.81491,0.0055938703,0.006129781,0.005590782,0.006633576
t_1002,45.00336999999999,37.81491,0.007603289,0.007716824,0.008380565,0.008279639
t_1003,44.55421000000001,37.81491,0.0049198437,0.004957183,0.0054231305,0.0055599767
t_1004,44.823710000000005,37.81491,0.005335046,0.005168511,0.006269992,0.005821456
t_1005,44.64403999999999,37.81491,0.0068930327,0.0075087766,0.0069655166,0.008002206
t_1006,44.28471999999999,37.88584,0.0045024883,0.004712664,0.004758317,0.0052642073
t_1007,44.464380000000006,37.88584,0.00449427,0.0044793887,0.0050148657,0.0050794827
t_1008,44.64403999999999,37.88584,0.006359579,0.0067195958,0.0066703907,0.0072755986
t_1009,44.91354000000001,37.88584,0.006356932,0.006246239,0.007331845,0.0068860124
t_101,48.14747,39.01145,0.016303442,0.017263,0.017497664,0.01680366
t_1010,45.00336999999999,37.88584,0.012020462,0.013726492,0.011431884,0.013680068
t_1011,44.823710000000005,37.88584,0.0056665665,0.005527668,0.0065912474,0.006178178
t_1012,44.55421000000001,37.88584,0.0043157046,0.0041786483,0.0050403373,0.0048010857
t_1013,44.37455,37.88584,0.0045125214,0.004614255,0.004893505,0.005191072
t_1014,44.733869999999996,37.88584,0.008164222,0.009033863,0.008091515,0.009438301
t_1015,44.91354000000001,37.9567,0.0066867056,0.006603022,0.0076567754,0.0072329077
t_1016,44.55421000000001,37.9567,0.005114074,0.005135555,0.0056583034,0.0057478216
t_1017,44.733869999999996,37.9567,0.0075221993,0.00808622,0.0077432576,0.00858069
t_1018,44.64403999999999,37.9567,0.005480347,0.0054861372,0.0061011054,0.0061074523
t_1019,44.28471999999999,37.9567,0.0038147096,0.003769983,0.0042950446,0.004342396
t_102,48.05763999999999,39.01145,0.015458222,0.015625626,0.0175717,0.015409076
t_1020,44.464380000000006,37.9567,0.004088904,0.003960093,0.004763885,0.0045707463
t_1021,44.37455,37.9567,0.0045238524,0.004598084,0.0049354755,0.005181809
t_1022,44.823710000000005,37.9567,0.0059447605,0.00582669,0.006866254,0.0064738346
t_1023,45.00336999999999,37.9567,0.011101338,0.012338568,0.01099822,0.012476779
t_1024,45.81184999999999,37.38788,0.011604792,0.012099159,0.012600094,0.01227319
t_1025,45.99152000000001,37.38788,0.018940154,0.021758316,0.018077053,0.020498775
t_1026,46.44067000000001,37.38788,0.01407168,0.014083585,0.016383132,0.014011969
t_1027,46.081349999999986,37.38788,0.01963326,0.022453016,0.018906683,0.021068988
t_1028,45.90168,37.45922,0.019422254,0.022263004,0.01860648,0.02092183
t_1029,46.17117999999999,37.45922,0.014225487,0.014300752,0.016423471,0.014204295
t_103,48.05763999999999,39.08121,0.015910119,0.016603682,0.017377526,0.016243238
t_1030,45.81184999999999,37.45922,0.012655457,0.013196328,0.013781779,0.013243913
t_1031,45.99152000000001,37.45922,0.012182168,0.0121241,0.01419971,0.012310406
t_1032,46.44067000000001,37.45922,0.014392738,0.014073546,0.017495902,0.014015485
t_1033,46.350840000000005,37.45922,0.013890798,0.013582795,0.016847972,0.013590357
t_1034,46.26101,37.45922,0.013912169,0.0137461275,0.016555097,0.013730401
t_1035,46.081349999999986,37.45922,0.01470579,0.015138603,0.016375955,0.014923829
t_1036,45.81184999999999,37.5305,0.013905312,0.014535638,0.01515293,0.014412909
t_1037,46.350840000000005,37.5305,0.018539982,0.018876001,0.021231856,0.018082758
t_1038,46.081349999999986,37.5305,0.01957396,0.02128895,0.020531422,0.02009841
t_1039,45.90168,37.5305,0.014497267,0.015004855,0.01601866,0.0148162525
t_104,48.14747,39.08121,0.014625716,0.015290036,0.015883466,0.015114904
t_1040,45.99152000000001,37.5305,0.016944718,0.018028514,0.018222712,0.01738439
t_1041,46.17117999999999,37.5305,0.014137172,0.013820196,0.017152863,0.013803853
t_1042,46.44067000000001,37.5305,0.016348222,0.01598605,0.020009002,0.015666936
t_1043,46.26101,37.5305,0.015040511,0.014726171,0.018266458,0.014586606
t_1044,46.17117999999999,37.6017,0.015529672,0.015107374,0.019097166,0.014925495
t_1045,45.99152000000001,37.6017,0.016859386,0.017347712,0.01889591,0.01681403
t_1046,46.26101,37.6017,0.016531328,0.01608203,0.020410113,0.015761778
t_1047,45.81184999999999,37.6017,0.015589794,0.016442008,0.016881038,0.01605184
t_1048,45.90168,37.6017,0.015612026,0.016059123,0.017432332,0.015723359
t_1049,46.44067000000001,37.6017,0.018774172,0.018375086,0.023117263,0.017705372
t_105,48.14747,39.15091,0.013666898,0.014297662,0.0147892,0.01425377
t_1050,46.350840000000005,37.6017,0.017561376,0.017105557,0.021719078,0.016633969
t_1051,46.081349999999986,37.6017,0.0144274635,0.014017053,0.017701907,0.01398359
t_1052,46.44067000000001,37.67284,0.020559728,0.019879516,0.026015738,0.019008392
t_1053,46.350840000000005,37.67284,0.02431719,0.024831403,0.028137898,0.023017889
t_1054,45.81184999999999,37.67284,0.017877644,0.019145682,0.01907069,0.018337179
