# 20140000_Sequence_Kefalonia/20140126_M6.1_Kefalonia median gmf, Stations:None, gmlt:USGS, Rupture:EFEHR
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_10,15.04795999999999,36.72207,0.0012419891,0.0012640662,0.00051993644
t_1000,17.073469999999986,41.04315,0.0015142309,0.0016110557,0.0010293158
t_1001,19.397940000000006,40.88872,0.002207872,0.0025591068,0.0030558608
t_1002,19.663790000000006,41.18145,0.0018821623,0.0021759812,0.0024092565
t_1003,19.50295,41.18904,0.00271711,0.0028541333,0.0019649265
t_1004,19.588400000000007,41.246,0.002061809,0.0022966778,0.0022293616
t_1005,19.673929999999984,41.30291,0.0017757468,0.0020403129,0.0021371006
t_1006,19.512910000000005,41.3105,0.0020740842,0.002276109,0.0020626774
t_1007,19.59845999999999,41.36742,0.002158053,0.0023287218,0.0019798588
t_1008,19.437340000000006,41.37494,0.0024647526,0.0025632975,0.0016153549
t_1009,19.522899999999993,41.43187,0.0023796766,0.0024784948,0.0015523875
t_1010,19.608550000000008,41.48874,0.0017900247,0.0019853755,0.0017594197
t_1011,19.532910000000015,41.55314,0.0017804848,0.0019529683,0.0016314777
t_1012,19.618660000000006,41.60997,0.0024570082,0.0024852357,0.0014432619
t_1013,19.62879000000001,41.7311,0.0023432868,0.0023534652,0.0012840898
t_1014,19.63893999999999,41.85214,0.001996274,0.0020393995,0.0010488636
t_1015,19.096280000000007,42.18012,0.0010047465,0.0011518522,0.0006207363
t_1016,19.40111999999999,41.92388,0.0016469192,0.0017359216,0.0011154838
t_1017,19.239149999999995,41.93121,0.001660007,0.0017368858,0.0010761331
t_1018,19.325050000000005,41.98802,0.0017075987,0.0017641685,0.00087675947
t_1019,19.162980000000005,41.99528,0.001180983,0.0013339061,0.00074781757
t_1020,19.41103000000001,42.04478,0.0011615284,0.0013170965,0.0007458055
t_1021,19.248879999999986,42.05211,0.001060839,0.0012254441,0.0007204262
t_1022,19.33488,42.10888,0.0012234414,0.001353851,0.000925081
t_1023,19.172629999999998,42.11614,0.0010306963,0.0011865341,0.00066876557
t_1024,19.258640000000014,42.17292,0.0011909385,0.0013129832,0.0008595163
t_1035,18.70401000000001,42.37856,0.001097237,0.0011841654,0.00063475984
t_1036,18.55028999999999,42.50585,0.0009117832,0.0010118672,0.0004088246
t_1038,18.789980000000014,42.43544,0.00089310383,0.001012575,0.000460347
t_1039,18.627199999999988,42.44223,0.00092966954,0.0010369458,0.00044093435
t_1040,18.713179999999994,42.49913,0.0008938573,0.0010029975,0.0004271297
