STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
CM,CESSA-Metapan,-89.49795,14.32681,seismic,0.012060379,0
AH,Ahuachapan,-89.85012,13.91647,seismic,0.170009383,0
SA,Santa Ana,-89.56132,13.99572,seismic,0.114943506,0
CA,CEPA Acajutla,-89.83363,13.57488,seismic,0.099020437,0
AR,Unidad de Salud de Armenia UARM,-89.501,13.744,seismic,0.524868303,0
CU,Puerto de Cutuco,-87.82263,13.33241,seismic,0.072501065,0
SE,Sensuntepeque,-88.62596,13.87493,seismic,0.079975064,0
VS,Viveros de DUA Superficie,-89.20906,13.73613,seismic,0.281601335,0
ST,Santa Tecla,-89.28924,13.67387,seismic,0.734521034,0
TO,Unidad de Salud de Tonacatepeque UTON,-89.114,13.778,seismic,0.252103085,0
TE,Hospital San Rafael HSRF,-89.279,13.671,seismic,0.489405716,0
SS,Seminario San Jose de La Montana,-89.22405,13.70253,seismic,0.257295263,0
RS,RREE Superficie CPRS,-89.24017,13.68503,seismic,0.320119215,0
EX,Colegio Externado San Jose ESJO,-89.207,13.707,seismic,0.272764762,0
DB,Ciudadela Don Bosco,-89.155,13.71517,seismic,0.241118697,0
OB,Observatorio Sismologico,-89.19643,13.67955,seismic,0.408544076,0
BA,Centro de Salud de San Bartolo CSBR,-89.106,13.704,seismic,0.175667423,0
LI,Unidad de Salud de La Libertad ULLB,-89.327,13.486,seismic,0.813195565,0
PA,Unidad de Salud de Panchimalco UPAN,-89.179,13.614,seismic,0.163505138,0
MG,San Miguel,-88.17603,13.48032,seismic,0.125503205,0
HSGT,Hospital Santa Gertrudis San Vicente VI,-88.784,13.642,seismic,0.125841728,0
QC,Presa 15 de Septiembre,-88.56087,13.62302,seismic,0.178197364,0
NO,Unidad de Salud de San Pedro Nonualco USPN,-88.927,13.602,seismic,0.537126092,0
PGB,Planta de Explotacion Berlin,-88.512,13.52,seismic,0.395177156,0
SM,Santiago de Maria HSDM,-88.46841,13.48492,seismic,0.801665186,0
ZA,Hospital Santa Teresa Zacatecoluca HSTR,-88.869,13.517,seismic,0.266583298,0
BER,Planta Central de Berlin,-88.529,13.497,seismic,0.348974265,0
