# 19780916_M7.3_Tabas median gmf, Stations:Seismic, gmlt:GEM, Rupture:Walker_et_al_2003, Max_dist:25km
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_100,56.76213,33.70142,0.08469298,0.12277285,0.09541567,0.15128234
m_101,56.78848,33.73223,0.0874216,0.12821342,0.09885603,0.156808
m_102,56.8821,33.8282,0.088094,0.11432597,0.09721811,0.16837184
m_103,56.982,33.02844,0.09384744,0.105540186,0.107742526,0.17046073
m_104,56.91933,33.01659,0.09873209,0.12731504,0.106549494,0.18491413
m_105,56.67772,33.71564,0.070292115,0.097168975,0.07981099,0.1267554
m_106,56.64834,33.6564,0.07057344,0.10636988,0.08227622,0.123356424
m_107,56.64823,33.29858,0.06329078,0.087002724,0.07289321,0.11485053
m_108,56.61398,33.45853,0.05725442,0.07589766,0.06758712,0.11167106
m_109,57.12946,33.77962,0.13683403,0.13708194,0.14957537,0.23253752
m_110,57.42479,33.37796,0.4612158,0.4783665,0.4812401,0.47149155
m_111,57.51184,33.30213,0.39575464,0.38248697,0.3857687,0.40625012
m_112,57.20219,33.75948,0.19354504,0.18847944,0.19222118,0.27504528
m_113,57.39298,33.42891,0.45420894,0.4277837,0.529826,0.38192374
m_114,57.51631,33.32464,0.3775911,0.36921772,0.3550008,0.40673888
m_115,57.12085,33.80806,0.124556854,0.13132286,0.13712776,0.21136077
m_116,57.23418,33.75,0.19946526,0.1837761,0.20135179,0.2920899
m_117,57.23585,33.79858,0.17306177,0.184667,0.17216383,0.30738753
m_118,56.50162,33.74171,0.05031,0.067246035,0.0601983,0.09331672
m_119,57.24463,33.80687,0.17765675,0.2002649,0.17478973,0.298954
m_120,57.25041,33.79621,0.17631176,0.18729144,0.17732938,0.31087655
m_121,57.56518,33.17773,0.31357414,0.29448172,0.29851314,0.38097563
m_122,57.27236,33.82109,0.17151286,0.20286381,0.17025405,0.28454152
m_123,57.31641,33.57109,0.43741623,0.39100546,0.51489264,0.40807962
m_124,57.35271,33.54502,0.49062032,0.47668836,0.54729104,0.39133105
m_125,57.29044,33.62559,0.493275,0.4727156,0.49242494,0.41888997
m_126,57.226,33.87559,0.12897652,0.15478818,0.13383302,0.23679763
m_127,57.30781,33.6019,0.4911668,0.4701487,0.5137978,0.4107907
m_128,57.19543,33.88033,0.1191567,0.1405362,0.12678425,0.23068093
m_129,57.22609,33.89692,0.11898549,0.14517999,0.12525918,0.22184896
m_130,57.38926,33.5782,0.50296813,0.5194833,0.5456981,0.4699035
m_131,57.37917,33.60308,0.50246876,0.52813864,0.5372046,0.47407714
m_132,57.40678,33.58768,0.50077575,0.52780384,0.532372,0.45954362
m_133,57.35636,33.71564,0.32495436,0.31717134,0.29899922,0.40759486
m_134,57.35787,33.7263,0.30086565,0.29711208,0.27934477,0.39281735
m_135,57.17524,33.92536,0.105214365,0.13121071,0.11316799,0.20040758
m_136,57.37377,33.70024,0.36819974,0.3673649,0.3339874,0.42347375
m_137,57.22044,33.93839,0.10722706,0.13759388,0.11427588,0.19647689
m_138,57.37512,33.67417,0.44170275,0.4394176,0.40736392,0.45272276
m_139,57.56476,33.08175,0.3231263,0.28880534,0.31196496,0.310577
m_140,57.20883,33.94668,0.10416244,0.13432994,0.11153777,0.19145423
m_141,57.55585,33.04147,0.3178391,0.2666456,0.32859382,0.3195668
m_142,57.6157,33.07583,0.25724623,0.26287356,0.24313074,0.34662
m_143,57.02965,33.93365,0.096205935,0.12971751,0.104444206,0.17303284
m_144,56.75227,33.77962,0.07937231,0.11334436,0.08938557,0.1414443
m_145,56.87949,33.8981,0.07226709,0.09170151,0.08362841,0.15091367
m_146,56.52131,33.58057,0.053098187,0.07156653,0.062941805,0.097850405
m_147,56.78944,33.95379,0.06262972,0.0831102,0.072932504,0.1218872
m_148,56.51661,33.50592,0.05257367,0.07109334,0.062327303,0.09577953
m_149,56.51101,33.55569,0.053881593,0.07380638,0.06350665,0.09580269
m_150,56.51053,33.44668,0.05022919,0.0669847,0.060157936,0.093815714
m_151,56.54383,33.7346,0.054368235,0.073468596,0.06420401,0.10006017
m_152,56.49898,33.47038,0.04893265,0.06480355,0.058954753,0.09250834
m_153,56.49634,33.53199,0.049915094,0.06652823,0.05984525,0.09316973
m_154,57.55984,33.2891,0.30556569,0.30501628,0.29864323,0.37006104
m_155,56.54567,33.1564,0.053625304,0.07386792,0.06318128,0.094092384
m_156,57.57446,33.30095,0.2764782,0.28817818,0.27199942,0.35709402
m_157,56.52525,33.81635,0.051524535,0.06957016,0.0612643,0.09358558
m_158,56.64235,33.95261,0.054210637,0.07330148,0.06402576,0.09950586
m_159,56.55906,33.88744,0.042877648,0.05351439,0.05418485,0.074322425
m_160,57.27682,33.84242,0.15477097,0.18394278,0.15641381,0.26472285
m_161,57.30009,33.83412,0.16185382,0.19062974,0.16273633,0.27205935
m_162,57.31018,33.81043,0.17792343,0.1994587,0.17696185,0.29471973
m_163,57.3088,33.8282,0.16306676,0.1865789,0.16459589,0.27741817
m_164,57.30595,33.8436,0.15552759,0.18485516,0.15753466,0.2636296
m_165,57.32485,33.83531,0.16229157,0.19102299,0.1635788,0.2707277
m_166,57.26256,33.91114,0.11912566,0.15077074,0.12555473,0.21351491
m_167,57.26409,33.92773,0.11275022,0.14419091,0.119878836,0.20351031
m_169,57.30934,33.95261,0.10666836,0.1397167,0.11465323,0.19034344
m_170,57.39844,33.68009,0.43006134,0.4257821,0.3949781,0.43765572
m_171,57.22638,33.96327,0.09951862,0.12930524,0.10772961,0.18369502
m_172,57.23669,33.99052,0.09340246,0.123800345,0.102071054,0.17112578
m_173,57.33286,34.00237,0.094870135,0.13044223,0.104324356,0.16902947
m_174,57.23676,34.00592,0.08872069,0.11745659,0.097759664,0.16448428
m_175,57.24991,34.01659,0.08648275,0.11486687,0.09569037,0.1603099
m_176,57.68586,33.13389,0.18242747,0.211009,0.18252596,0.28282508
m_177,57.21358,34.03318,0.086305924,0.12111024,0.09599543,0.15490422
m_178,57.68432,33.11374,0.18534777,0.21495311,0.18469936,0.2857133
m_179,57.67988,33.09716,0.19018151,0.21927308,0.18840322,0.290522
m_18,56.94566,33.37678,0.12184706,0.16000035,0.12715836,0.21636336
m_180,57.68108,33.0391,0.19293413,0.22827664,0.1913982,0.29788098
m_181,57.71474,33.07701,0.16764551,0.20111285,0.16934459,0.26681924
m_182,57.69131,33.04858,0.18448679,0.22062208,0.18445465,0.28913411
m_183,57.7308,33.08649,0.15770824,0.19188966,0.16088574,0.25538737
m_184,56.98187,33.99763,0.07919099,0.10850289,0.08839927,0.14350247
m_185,57.66635,33.00118,0.21107478,0.23418702,0.20391093,0.30980584
m_186,57.6795,33.01185,0.19696568,0.2193639,0.19262815,0.29821277
m_187,57.69412,33.02488,0.18377432,0.20798378,0.18186685,0.28581086
m_188,56.99069,34.01659,0.07601091,0.10345415,0.08535177,0.139318
m_189,56.95565,33.99763,0.0739754,0.098978646,0.08361727,0.1395859
m_19,56.94342,33.52962,0.1256506,0.15870957,0.12996432,0.2242159
m_190,56.9309,33.99882,0.07253411,0.09775396,0.08213402,0.13552617
m_191,56.93247,34.02488,0.07168787,0.09898338,0.081168026,0.12934266
m_192,56.81734,34.00592,0.063308075,0.08604929,0.07308344,0.117080525
m_193,56.56649,33.92299,0.04042141,0.04948596,0.05195253,0.072942354
m_194,56.62645,33.97986,0.047733206,0.062119942,0.058187705,0.094593346
m_195,56.4436,33.79502,0.049587354,0.06862311,0.059029225,0.08367385
m_196,56.511,33.88863,0.040992655,0.05124381,0.05193247,0.069282025
m_20,57.01041,33.53081,0.15584032,0.18792419,0.1547401,0.26793402
m_21,56.95018,33.41232,0.12464752,0.16201706,0.12940212,0.22092074
m_22,56.92031,33.57346,0.12121113,0.16080669,0.12762229,0.21658702
m_23,56.9503,33.43839,0.12538967,0.16116609,0.12976314,0.222551
m_24,56.9277,33.59953,0.1246769,0.16446745,0.13072877,0.22214083
m_25,56.93572,33.43483,0.12026164,0.15585285,0.12538348,0.21440881
m_26,56.9329,33.45498,0.11990599,0.16468124,0.12820356,0.21643728
m_27,57.11243,33.21445,0.20086418,0.22931007,0.18644246,0.32822132
m_28,56.9489,33.45261,0.12548995,0.16126382,0.12989588,0.22262369
m_29,57.22252,33.08057,0.3117332,0.33871952,0.25920114,0.4524389
m_30,56.91287,33.53791,0.11744114,0.15907207,0.12502015,0.21069482
m_31,57.32361,33.21801,0.46514815,0.50757056,0.39674616,0.5433362
m_32,57.11293,33.66351,0.23146488,0.23169927,0.21436247,0.3688909
m_33,56.89685,33.53791,0.11219377,0.15668209,0.12171196,0.20277797
m_34,57.19183,33.38863,0.33247396,0.33380505,0.26252863,0.45382056
m_35,56.89389,33.52725,0.110205226,0.15720427,0.121146515,0.20081376
m_36,56.89861,33.60782,0.11559653,0.15717448,0.1235731,0.20731753
m_37,57.15146,33.1481,0.22740507,0.26213184,0.20794351,0.36695924
m_38,56.91103,33.45024,0.11340223,0.15747437,0.12235067,0.20501505
m_39,56.88389,33.57227,0.10976646,0.15418664,0.1196664,0.19844903
m_40,57.16007,33.45261,0.2902605,0.29539913,0.24356024,0.41643924
m_41,56.89254,33.55095,0.111450225,0.15583463,0.12105574,0.20140444
m_42,57.37696,33.09716,0.48863176,0.47759995,0.5171905,0.50675654
m_43,56.95272,33.32701,0.119629495,0.16888753,0.1298017,0.21966277
m_44,57.00823,33.69787,0.14820454,0.17376852,0.14952227,0.26263657
m_45,57.17286,33.38033,0.29607987,0.3018312,0.24388258,0.42475235
m_46,57.034,33.26422,0.14603163,0.19764417,0.15285091,0.26731017
m_47,56.88531,33.5628,0.10991799,0.15408637,0.11966589,0.19862399
m_48,57.19207,33.11137,0.27011552,0.30105492,0.23558441,0.41388682
m_49,57.33079,33.1955,0.46988034,0.4620426,0.43477455,0.42596972
m_50,56.98063,33.71327,0.130738,0.15576182,0.13542591,0.24076435
m_51,56.91523,33.74526,0.1087508,0.13878632,0.11564343,0.19975331
m_52,56.87313,33.77607,0.08327092,0.10210256,0.094977014,0.14007008
m_53,57.42562,33.2346,0.4514525,0.44613028,0.4971112,0.4776956
m_54,56.87372,33.5782,0.107374355,0.15143429,0.11745408,0.19411743
m_55,56.89141,33.62678,0.11378604,0.15517093,0.12195703,0.2041444
m_56,57.25735,33.38626,0.45576015,0.43778592,0.31359154,0.42884025
m_57,57.24278,33.38389,0.4288154,0.40243852,0.30495274,0.4168027
m_58,57.40016,33.07227,0.4340647,0.3873336,0.54962784,0.39038917
m_59,57.22688,33.41232,0.38781205,0.3444101,0.2950902,0.40282682
m_60,57.411,33.22156,0.4631868,0.4738529,0.4910295,0.48626226
m_61,57.23988,33.05332,0.34022945,0.36456072,0.27401406,0.4735016
m_62,57.14201,33.65284,0.2775675,0.26708552,0.24435355,0.4095575
m_63,57.03024,33.73697,0.1474416,0.17190516,0.14914769,0.26291117
m_64,57.16085,33.63033,0.2751004,0.23568037,0.25403178,0.35029727
m_65,56.84757,33.59242,0.10133665,0.14568874,0.11239001,0.18359376
m_66,56.84325,33.60308,0.10069835,0.14470115,0.11169315,0.18227483
m_67,56.85795,33.63507,0.10490758,0.14634877,0.11428928,0.18880355
m_68,56.82572,33.59123,0.096373275,0.14114703,0.1082865,0.17491724
m_69,56.82871,33.60782,0.097551614,0.14159468,0.108990565,0.17665331
m_70,56.85662,33.66232,0.10412545,0.14543699,0.11357628,0.18733914
m_71,56.81994,33.60071,0.09567793,0.13929595,0.10717466,0.17310588
m_72,56.94312,33.79502,0.09390369,0.11208077,0.10541634,0.15706775
m_73,57.11327,33.74171,0.15444948,0.15128298,0.16479306,0.25023976
m_74,57.09293,33.75237,0.17504658,0.20010392,0.17051072,0.2943157
m_75,57.15663,33.66469,0.29355314,0.27957112,0.25410548,0.42191875
m_76,57.27228,33.47038,0.49099433,0.49020103,0.3338868,0.5481181
m_77,57.51467,33.28318,0.3974937,0.3810069,0.39198247,0.403781
m_78,57.30567,33.4455,0.47355896,0.45642868,0.45206463,0.42408466
m_79,57.2088,33.60545,0.39664033,0.34483406,0.31507558,0.40291703
m_80,57.28256,33.48934,0.4926554,0.49130127,0.42795023,0.54498225
m_81,57.3015,33.49052,0.44290575,0.40245715,0.46593085,0.42206946
m_82,57.23922,33.56991,0.4606095,0.42098546,0.33762512,0.42553192
m_83,57.27982,33.52962,0.43514088,0.3896301,0.4344671,0.4303523
m_84,57.25666,33.56161,0.45032284,0.40721768,0.33881497,0.43211132
m_85,57.40919,33.47275,0.4871837,0.48964655,0.53620964,0.46719715
m_86,56.81428,33.63863,0.094898455,0.13787313,0.10624026,0.17136095
m_87,56.83631,33.68128,0.09897256,0.13841712,0.10839533,0.17793357
m_88,56.83636,33.69313,0.09847628,0.13782793,0.10793272,0.17701681
m_89,56.82765,33.69905,0.095938765,0.13913761,0.1072641,0.17323433
m_90,56.97814,33.81043,0.11297246,0.14289084,0.119408846,0.20679854
m_91,56.80723,33.69194,0.09239379,0.13473941,0.10381659,0.16649589
m_92,56.82625,33.71209,0.09544308,0.13505572,0.1053809,0.17147876
m_93,56.78826,33.68365,0.08913363,0.13169865,0.10108125,0.1605957
m_94,56.80731,33.70972,0.091988355,0.13084008,0.10208092,0.16508174
m_95,57.15338,33.92062,0.08236465,0.0920683,0.09788832,0.15878765
m_96,56.73205,33.48341,0.07902777,0.11330102,0.08908191,0.1408496
m_97,56.77665,33.69313,0.0869346,0.1288568,0.09890108,0.15627703
m_98,56.80591,33.72393,0.09101155,0.12963302,0.10114569,0.16324331
m_99,56.79424,33.71919,0.08900707,0.13024604,0.10041588,0.15988879
s_0,56.92,33.58,0.12063364,0.16489749,0.12896407,0.21680292
s_1,57.5,33.29,0.41064,0.41064,0.41064,0.41064
s_10,57.43,33.3,0.393,0.393,0.393,0.393
s_11,57.43,33.88,0.13693765,0.18610471,0.14755385,0.23656641
s_12,58.173,34.03,0.049043175,0.07129596,0.05823415,0.07813124
s_13,58.18,34.51,0.03283516,0.041830774,0.03338588,0.045745917
s_14,58.45,35.3,0.01595879,0.012267722,0.011076739,0.016690195
s_15,59.23,33.33,0.022998428,0.02367764,0.019110207,0.026585989
s_16,58.81,34.03,0.028662605,0.0341214,0.027146975,0.037370373
s_168,58.18,34.52,0.02995379,0.035932478,0.030678043,0.04471835
s_17,59.2,32.86,0.023861706,0.025247628,0.020386172,0.028455492
s_197,57.42,33.86,0.15195872,0.18714415,0.15541859,0.24862315
s_198,58.78,34.05,0.025396893,0.02815931,0.024863418,0.037831023
s_199,59.23,33.32,0.02284539,0.023411026,0.019005613,0.026317904
s_2,57.428,33.863,0.14923277,0.1916123,0.15523785,0.24890879
s_3,58.16,34.01,0.050371565,0.073499724,0.060292814,0.08089088
s_4,58.182,34.521,0.031495426,0.038929325,0.031934004,0.044604033
s_5,58.45,35.23,0.019474102,0.017196368,0.013602695,0.018101491
s_6,59.236,33.328,0.023794916,0.025210688,0.019686857,0.026425783
s_7,58.811,34.021,0.02876716,0.034335557,0.027271649,0.037472922
s_8,59.21,32.87,0.02421052,0.025910076,0.020559791,0.028154762
s_9,56.92,33.6,0.12174469,0.16459678,0.12936391,0.21797495
t_0,60.97259,36.39073,0.007155837,0.0011999416,0.0014819884,0.002113981
t_1,61.06242,36.39073,0.0070825303,0.0011415842,0.0014205403,0.0020178433
t_10,55.40303,36.24597,0.008472379,0.0027864778,0.003172895,0.0050951545
t_100,53.24708,36.39073,0.0055631446,0.00068782875,0.0010192668,0.0016491624
t_1000,58.81663,35.73719,0.013127496,0.007412033,0.0067263963,0.009503256
t_1001,58.54714,35.73719,0.014537396,0.009082544,0.0077876975,0.010629055
t_1002,58.4573,35.73719,0.014683495,0.009331884,0.007996344,0.010952367
t_1003,58.36747,35.73719,0.009286256,0.004810576,0.0057790796,0.0088241575
t_1004,58.7268,35.73719,0.014306459,0.008639035,0.0073860683,0.009954509
t_1005,58.90646,35.73719,0.009274446,0.0043811994,0.005070926,0.0072546615
t_1006,58.36747,35.81007,0.0147326905,0.00924983,0.007818124,0.010488569
t_1007,58.18781,35.81007,0.014923243,0.00960331,0.008129326,0.010996571
t_1008,58.4573,35.81007,0.014755153,0.009196218,0.0077085695,0.0102112675
t_1009,58.63697,35.81007,0.00898951,0.004269322,0.0050879144,0.0075389706
t_101,53.06741,36.39073,0.0055144103,0.00062926096,0.00094083144,0.0014975192
t_1010,58.27764,35.81007,0.014753708,0.009348264,0.0079421615,0.0107511645
t_1011,58.54714,35.81007,0.009238651,0.004504958,0.0052960757,0.007773525
t_1012,58.81663,35.81007,0.014089201,0.008123726,0.006866553,0.009003218
t_1013,58.7268,35.81007,0.013434366,0.0075885383,0.0067226915,0.009213525
t_1014,58.90646,35.81007,0.013516981,0.0074547525,0.0064744675,0.008687727
t_1015,58.18781,35.88289,0.01480136,0.00925244,0.0077377334,0.010226686
t_1016,58.63697,35.88289,0.008833103,0.0040284945,0.004802355,0.0070483107
t_1017,58.7268,35.88289,0.013554947,0.007501222,0.006504906,0.008719585
t_1018,58.81663,35.88289,0.013757934,0.007608139,0.0064654853,0.008437669
t_1019,58.27764,35.88289,0.014879206,0.009284063,0.00768212,0.010007822
t_102,53.15724,36.39073,0.0053990516,0.00063426496,0.0009613701,0.0015717171
t_1020,58.54714,35.88289,0.010203839,0.0050270665,0.005435478,0.0072591654
t_1021,58.4573,35.88289,0.009241184,0.0044193184,0.005154675,0.0074626845
t_1022,58.36747,35.88289,0.00942948,0.004605247,0.005320574,0.0076571805
t_1023,58.90646,35.88289,0.013305943,0.00707701,0.0061428207,0.008152144
t_1024,58.36747,35.95564,0.00878174,0.004020491,0.004823504,0.007138944
t_1025,58.4573,35.95564,0.010628023,0.005224766,0.0054452405,0.008791899
t_1026,58.7268,35.95564,0.013381378,0.007151491,0.0061796773,0.008164099
t_1027,58.81663,35.95564,0.013425126,0.007108689,0.0060821683,0.007909265
t_1028,58.27764,35.95564,0.009603297,0.0046207085,0.0052234503,0.0073034875
t_1029,58.63697,35.95564,0.013723972,0.0075662523,0.006439643,0.008413503
t_103,53.42674,36.39073,0.0060563637,0.0008375588,0.0011657525,0.0018140962
t_1030,58.18781,35.95564,0.010837563,0.005555138,0.0057804473,0.009413226
t_1031,58.54714,35.95564,0.01290554,0.0068976483,0.006211097,0.008561077
t_1032,58.90646,35.95564,0.012991315,0.006617769,0.005784354,0.007650617
t_1033,58.54714,36.02832,0.0133639425,0.0071100923,0.0061385115,0.008089823
t_1034,58.7268,36.02832,0.013392378,0.00699154,0.005948727,0.007646193
t_1035,58.81663,36.02832,0.013226038,0.006754299,0.005772613,0.0074155903
t_1036,58.4573,36.02832,0.013576826,0.0073838863,0.0063242787,0.008299806
t_1037,58.36747,36.02832,0.013817953,0.0076886034,0.006519912,0.008499748
t_1038,58.27764,36.02832,0.013635319,0.0075676274,0.006524806,0.008688065
t_1039,58.63697,36.02832,0.013229071,0.0069100903,0.0059825834,0.007871439
t_104,53.51657,36.39073,0.0057606837,0.0008078808,0.0011648785,0.0019017523
t_1040,58.18781,36.02832,0.0136671215,0.007655734,0.0066173766,0.008863164
t_1041,58.90646,36.02832,0.01288758,0.006359903,0.005525243,0.007181068
t_1042,58.18781,36.10094,0.013163928,0.006984637,0.0061335387,0.008259227
t_1043,58.63697,36.10094,0.013089212,0.0066082627,0.005693055,0.007366857
t_1044,58.54714,36.10094,0.013029488,0.0066215303,0.0057596355,0.0075639696
t_1045,58.81663,36.10094,0.012721725,0.006132802,0.005353901,0.006954294
t_1046,58.36747,36.10094,0.008579266,0.0036231275,0.00431865,0.006215438
t_1047,58.4573,36.10094,0.010535576,0.004814966,0.004937017,0.007668358
t_1048,58.7268,36.10094,0.013008201,0.00646371,0.00556586,0.0071631884
t_1049,58.27764,36.10094,0.013009319,0.006792953,0.0059995474,0.008102182
t_105,53.24708,36.46301,0.005700397,0.0006909513,0.0010071396,0.0015861341
t_1050,58.90646,36.10094,0.012580597,0.0059340326,0.005199276,0.0067414497
t_1051,58.81663,36.17348,0.012336646,0.0056497827,0.005004017,0.0065233423
t_1052,58.18781,36.17348,0.012223137,0.0060015963,0.0055147815,0.007617082
t_1053,58.7268,36.17348,0.012591924,0.0059333253,0.005190161,0.006712774
t_1054,59.08613,35.59122,0.011358537,0.0059918333,0.0060453177,0.009565445
t_1055,59.26579,35.59122,0.014159353,0.008152107,0.006829153,0.008844904
t_1056,59.53528,35.59122,0.008556396,0.0035465576,0.0042140344,0.006012938
t_1057,59.35562,35.59122,0.013675974,0.007528175,0.0064325146,0.008444387
t_1058,59.62511,35.59122,0.008245536,0.0032761649,0.003967603,0.005724921
t_1059,59.17596,35.59122,0.014256835,0.008376378,0.007054679,0.009254334
t_106,53.42674,36.46301,0.004493509,0.0005259922,0.00090744137,0.0013802068
t_1060,58.99629,35.59122,0.01287018,0.0073460597,0.006832792,0.009983554
t_1061,59.44545,35.59122,0.013458038,0.0071880124,0.00616195,0.008053963
t_1062,59.17596,35.66424,0.008987235,0.0040653767,0.004761477,0.006832408
t_1063,59.62511,35.66424,0.007303229,0.0026341318,0.003476515,0.0054329415
t_1064,59.35562,35.66424,0.008734261,0.0037285688,0.0043924055,0.0062525347
t_1065,59.53528,35.66424,0.008600705,0.0034713768,0.004077294,0.005698511
t_1066,59.26579,35.66424,0.00873196,0.003815258,0.0045277057,0.0065396675
t_1067,59.08613,35.66424,0.008914371,0.004104886,0.0048715593,0.0071296883
t_1068,58.99629,35.66424,0.009946087,0.00490023,0.0054194964,0.007430291
t_1069,59.44545,35.66424,0.009053951,0.0038324085,0.004369502,0.0059719044
t_107,53.15724,36.46301,0.005530804,0.0006370494,0.00095015706,0.0015126645
t_1070,59.17596,35.73719,0.008756959,0.0037997204,0.0044885934,0.0064371172
t_1071,58.99629,35.73719,0.011688743,0.0060107005,0.005854476,0.008812377
t_1072,59.62511,35.73719,0.0071461946,0.0025100475,0.0033206276,0.0051534506
t_1073,59.08613,35.73719,0.009349199,0.004262397,0.0048387446,0.0067077796
