# 19780916_M7.3_Tabas median gmf, Stations:Seismic, gmlt:GEM, Rupture:Walker_et_al_2003
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_100,56.76213,33.70142,0.1880144,0.23406813,0.21862492,0.2454329
m_101,56.78848,33.73223,0.18900461,0.23639269,0.21850525,0.24892813
m_102,56.8821,33.8282,0.16027765,0.1862889,0.19153883,0.23212917
m_103,56.982,33.02844,0.13670604,0.14108992,0.1744626,0.20046897
m_104,56.91933,33.01659,0.14409193,0.17041427,0.167443,0.2175576
m_105,56.67772,33.71564,0.13057788,0.16229042,0.15956378,0.17923558
m_106,56.64834,33.6564,0.13171998,0.17344649,0.15999302,0.17518385
m_107,56.64823,33.29858,0.09952407,0.124754146,0.12418421,0.14294957
m_108,56.61398,33.45853,0.09788519,0.117601454,0.1271136,0.14826158
m_109,57.12946,33.77962,0.22166635,0.19669244,0.267813,0.28014126
m_110,57.42479,33.37796,0.5450951,0.54327863,0.57200736,0.5046668
m_111,57.51184,33.30213,0.41073522,0.39332703,0.4064683,0.41218147
m_112,57.20219,33.75948,0.28383112,0.24427693,0.30500758,0.29889736
m_113,57.39298,33.42891,0.5880125,0.5207971,0.726082,0.4242175
m_114,57.51631,33.32464,0.40808323,0.391371,0.3881309,0.41911334
m_115,57.12085,33.80806,0.19619483,0.18330118,0.23760217,0.24882732
m_116,57.23418,33.75,0.27959177,0.22750281,0.3068913,0.3028272
m_117,57.23585,33.79858,0.22700287,0.21209246,0.23827232,0.29538864
m_118,56.50162,33.74171,0.07861091,0.09575857,0.10311159,0.11548056
m_119,57.24463,33.80687,0.22686288,0.22320311,0.23068969,0.2784484
m_120,57.25041,33.79621,0.22541624,0.20928496,0.23846756,0.28995398
m_121,57.56518,33.17773,0.3938593,0.35052115,0.3953481,0.41881967
m_122,57.27236,33.82109,0.20327756,0.20781447,0.2046765,0.24222492
m_123,57.31641,33.57109,0.64028245,0.51961833,0.82843024,0.4690281
m_124,57.35271,33.54502,0.69569427,0.6175632,0.8134549,0.4431963
m_125,57.29044,33.62559,0.7278602,0.627284,0.7681533,0.47410837
m_126,57.226,33.87559,0.16256347,0.16891362,0.17593716,0.21855764
m_127,57.30781,33.6019,0.7189773,0.6215558,0.79555905,0.46624315
m_128,57.19543,33.88033,0.15776435,0.16250135,0.1778812,0.2266029
m_129,57.22609,33.89692,0.14942549,0.1575156,0.16427836,0.20448624
m_130,57.38926,33.5782,0.69269246,0.6506021,0.7574925,0.51241755
m_131,57.37917,33.60308,0.6898606,0.6561362,0.733467,0.5093095
m_132,57.40678,33.58768,0.6810946,0.65185463,0.71954304,0.49382076
m_133,57.35636,33.71564,0.39997613,0.34463662,0.3768566,0.3708502
