# 19780916_M7.3_Tabas median gmf, Stations:Seismic, gmlt:GEM, Rupture:Vahidifard_et_al_2017, Max_dist:150km
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_100,56.76213,33.70142,0.22548349,0.27747962,0.3023739,0.36039907
m_101,56.78848,33.73223,0.21332933,0.26639977,0.28993854,0.34657344
m_102,56.8821,33.8282,0.15829514,0.1826913,0.238231,0.28031617
m_103,56.982,33.02844,0.22771831,0.21417235,0.25955838,0.2981241
m_104,56.91933,33.01659,0.22709994,0.25083426,0.25813392,0.34889752
m_105,56.67772,33.71564,0.17071691,0.2060064,0.2508388,0.29511836
m_106,56.64834,33.6564,0.18285824,0.23618996,0.2537157,0.31162557
m_107,56.64823,33.29858,0.19877312,0.23199095,0.25198758,0.32660812
m_108,56.61398,33.45853,0.1861935,0.21006332,0.25818506,0.32715088
m_109,57.12946,33.77962,0.16464713,0.15737732,0.21252285,0.22460522
m_110,57.42479,33.37796,0.4455053,0.4241051,0.33099878,0.40961197
m_111,57.51184,33.30213,0.38651973,0.3775097,0.38926527,0.39944586
m_112,57.20219,33.75948,0.18839984,0.18126334,0.20813912,0.2127912
m_113,57.39298,33.42891,0.46145228,0.38756868,0.29203066,0.3050779
m_114,57.51631,33.32464,0.35340068,0.3545648,0.36195737,0.38994607
m_115,57.12085,33.80806,0.15342294,0.15164658,0.20470089,0.21157166
m_116,57.23418,33.75,0.17782928,0.16386223,0.19541454,0.20704207
m_117,57.23585,33.79858,0.16868278,0.17054763,0.18666926,0.23013598
m_118,56.50162,33.74171,0.111004695,0.131599,0.18671301,0.21893306
m_119,57.24463,33.80687,0.17532723,0.18507758,0.18659557,0.22174296
m_120,57.25041,33.79621,0.16738294,0.1683643,0.18288983,0.22513378
m_121,57.56518,33.17773,0.5237711,0.45553488,0.30221158,0.3723432
m_122,57.27236,33.82109,0.16668808,0.18062033,0.17480567,0.20177576
m_123,57.31641,33.57109,0.41661167,0.32535067,0.24766606,0.27328044
m_124,57.35271,33.54502,0.45068717,0.3852452,0.2620129,0.27236745
m_125,57.29044,33.62559,0.36409485,0.31878215,0.24877438,0.2567582
m_126,57.226,33.87559,0.14073919,0.15055962,0.16996041,0.20039043
m_127,57.30781,33.6019,0.4024087,0.3446369,0.25285134,0.2626313
m_128,57.19543,33.88033,0.13535619,0.14326105,0.17288472,0.20926172
m_129,57.22609,33.89692,0.13284062,0.14272034,0.16549732,0.1943711
m_130,57.38926,33.5782,0.35535207,0.33792022,0.24783404,0.3161685
m_131,57.37917,33.60308,0.3412695,0.3317477,0.2424039,0.30654636
m_132,57.40678,33.58768,0.3258369,0.32182205,0.24232164,0.30647343
m_133,57.35636,33.71564,0.21582738,0.21647023,0.19555265,0.23965907
m_134,57.35787,33.7263,0.20487452,0.20609567,0.18969779,0.23115107
