STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
OBS_164,Dellys,3.897,36.9197,macroseismic,662.05,9.0,0.3,0.8059,1.431853,0.875,108.6616,1.0131,1.964966,1.0822,1.285348,1.4737,0.232525,inferred,Stations_USGS
OBS_167,Tidjelabine,3.5015,36.7422,macroseismic,461.15,9.0,0.3,0.8059,1.431853,0.875,108.6616,1.0131,1.964966,1.0822,1.285348,1.4737,0.232525,inferred,Stations_USGS
OBS_168,Zemmouri,3.606,36.7794,macroseismic,389.99,9.0,0.3,0.8059,1.431853,0.875,108.6616,1.0131,1.964966,1.0822,1.285348,1.4737,0.232525,inferred,Stations_USGS
OBS_160,Boudoraou,3.4224,36.7194,macroseismic,376.91,9.0,0.3,0.8059,1.431853,0.875,108.6616,1.0131,1.964966,1.0822,1.285348,1.4737,0.232525,inferred,Stations_USGS
OBS_162,Corso,3.4567,36.7518,macroseismic,214.76,9.0,0.3,0.8059,1.431853,0.875,108.6616,1.0131,1.964966,1.0822,1.285348,1.4737,0.232525,inferred,Stations_USGS
OBS_161,Boumderdes,3.4761,36.765,macroseismic,388.32,9.0,0.3,0.8059,1.431853,0.875,108.6616,1.0131,1.964966,1.0822,1.285348,1.4737,0.232525,inferred,Stations_USGS
OBS_165,Reghaia,3.3388,36.7362,macroseismic,264.46,9.0,0.3,0.8059,1.431853,0.875,108.6616,1.0131,1.964966,1.0822,1.285348,1.4737,0.232525,inferred,Stations_USGS
OBS_166,Thenia,3.5627,36.7182,macroseismic,561.19,9.0,0.3,0.8059,1.431643,0.875,108.6616,1.0131,1.964815,1.0822,1.285464,1.4737,0.232549,inferred,Stations_USGS
OBS_163,Sidi Daoud,3.8507,36.8525,macroseismic,436.95,9.0,0.3,0.8059,1.345512,0.875,108.6616,1.0131,1.901757,1.0822,1.335291,1.4737,0.242675,inferred,Stations_USGS
OBS_159,Bordj Menaiel,3.7149,36.7494,macroseismic,292.85,9.0,0.3,0.8059,1.304796,0.875,108.6616,1.0131,1.871283,1.0822,1.360678,1.4737,0.247852,inferred,Stations_USGS
OBS_147,Ain Taya,3.3119,36.7902,macroseismic,404.75,8.0,0.3,0.8059,0.768472,0.875,52.4349,1.0131,1.126702,1.0822,0.581023,1.4737,0.108204,inferred,Stations_USGS
OBS_157,Takdempt,3.8567,36.9137,macroseismic,600.0,8.0,0.3,0.8059,0.768472,0.875,52.4349,1.0131,1.126702,1.0822,0.581023,1.4737,0.108204,inferred,Stations_USGS
OBS_153,El Kerma,3.5119,36.7614,macroseismic,626.82,8.0,0.3,0.8059,0.768472,0.875,52.4349,1.0131,1.126702,1.0822,0.581023,1.4737,0.108204,inferred,Stations_USGS
OBS_158,Z.Bah,3.5582,36.801,macroseismic,600.0,8.0,0.3,0.8059,0.768472,0.875,52.4349,1.0131,1.126702,1.0822,0.581023,1.4737,0.108204,inferred,Stations_USGS
OBS_150,Cap Djenet,3.7313,36.8825,macroseismic,678.58,8.0,0.3,0.8059,0.768472,0.875,52.4349,1.0131,1.126702,1.0822,0.581023,1.4737,0.108204,inferred,Stations_USGS
OBS_155,Ouled Moussa,3.3612,36.6871,macroseismic,352.14,8.0,0.3,0.8059,0.7381,0.875,52.4349,1.0131,1.103068,1.0822,0.595562,1.4737,0.111244,inferred,Stations_USGS
