calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
457,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:Momeni_And_Tatar_2018
",30, Seismic, USGS, Momeni_And_Tatar_2018,BooreEtAl2014,PGA,0.30824,0.02,0.076,0.02
453,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:Momeni_And_Tatar_2018
",29, Seismic, GEM, Momeni_And_Tatar_2018,BooreEtAl2014,PGA,0.30824,0.02,0.076,0.02
452,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:Donner_et_al_2015
",30, Seismic, GEM, Donner_et_al_2015,ZhaoEtAl2006Asc,PGA,0.30824,-0.022,0.089,0.022
454,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:GFZ
",29, Seismic, USGS, GFZ,BooreEtAl2014,PGA,0.30824,0.028,0.076,0.028
450,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:GFZ
",29, Seismic, GEM, GFZ,BooreEtAl2014,PGA,0.30824,0.028,0.076,0.028
454,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:GFZ
",29, Seismic, USGS, GFZ,ChiouYoungs2014,PGA,0.30824,0.053,0.077,0.053
456,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:Donner_et_al_2015
",29, Seismic, USGS, Donner_et_al_2015,CampbellBozorgnia2014,PGA,0.30824,0.065,0.072,0.065
452,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:Donner_et_al_2015
",30, Seismic, GEM, Donner_et_al_2015,CampbellBozorgnia2014,PGA,0.30824,0.065,0.072,0.065
450,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:GFZ
",29, Seismic, GEM, GFZ,CampbellBozorgnia2014,PGA,0.30824,0.07,0.073,0.07
454,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:GFZ
",29, Seismic, USGS, GFZ,CampbellBozorgnia2014,PGA,0.30824,0.07,0.073,0.07
451,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",31, Seismic, GEM, GCMT,BooreEtAl2014,PGA,0.30824,-0.077,0.076,0.077
455,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",29, Seismic, USGS, GCMT,BooreEtAl2014,PGA,0.30824,-0.077,0.076,0.077
457,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:Momeni_And_Tatar_2018
",30, Seismic, USGS, Momeni_And_Tatar_2018,ChiouYoungs2014,PGA,0.30824,-0.089,0.077,0.089
454,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:GFZ
",29, Seismic, USGS, GFZ,AbrahamsonEtAl2014,PGA,0.30824,0.089,0.078,0.089
456,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:Donner_et_al_2015
",29, Seismic, USGS, Donner_et_al_2015,BooreEtAl2014,PGA,0.30824,0.094,0.076,0.094
452,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:Donner_et_al_2015
",30, Seismic, GEM, Donner_et_al_2015,BooreEtAl2014,PGA,0.30824,0.094,0.076,0.094
456,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:Donner_et_al_2015
",29, Seismic, USGS, Donner_et_al_2015,ChiouYoungs2014,PGA,0.30824,0.108,0.078,0.108
456,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:Donner_et_al_2015
",29, Seismic, USGS, Donner_et_al_2015,AbrahamsonEtAl2014,PGA,0.30824,0.11,0.078,0.11
453,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:Momeni_And_Tatar_2018
",29, Seismic, GEM, Momeni_And_Tatar_2018,ZhaoEtAl2006Asc,PGA,0.30824,-0.115,0.089,0.115
450,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:GFZ
",29, Seismic, GEM, GFZ,ZhaoEtAl2006Asc,PGA,0.30824,-0.12,0.089,0.12
457,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:Momeni_And_Tatar_2018
",30, Seismic, USGS, Momeni_And_Tatar_2018,AbrahamsonEtAl2014,PGA,0.30824,-0.123,0.078,0.123
453,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:Momeni_And_Tatar_2018
",29, Seismic, GEM, Momeni_And_Tatar_2018,CampbellBozorgnia2014,PGA,0.30824,-0.138,0.072,0.138
457,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:Momeni_And_Tatar_2018
",30, Seismic, USGS, Momeni_And_Tatar_2018,CampbellBozorgnia2014,PGA,0.30824,-0.138,0.072,0.138
451,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",31, Seismic, GEM, GCMT,AkkarEtAlRjb2014,PGA,0.30824,0.167,0.092,0.167
451,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",31, Seismic, GEM, GCMT,ZhaoEtAl2006Asc,PGA,0.30824,-0.281,0.089,0.281
453,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:Momeni_And_Tatar_2018
",29, Seismic, GEM, Momeni_And_Tatar_2018,AkkarEtAlRjb2014,PGA,0.30824,0.31,0.092,0.31
450,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:GFZ
",29, Seismic, GEM, GFZ,AkkarEtAlRjb2014,PGA,0.30824,0.318,0.092,0.318
455,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",29, Seismic, USGS, GCMT,ChiouYoungs2014,PGA,0.30824,-0.353,0.075,0.353
455,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",29, Seismic, USGS, GCMT,CampbellBozorgnia2014,PGA,0.30824,-0.366,0.072,0.366
451,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",31, Seismic, GEM, GCMT,CampbellBozorgnia2014,PGA,0.30824,-0.366,0.072,0.366
452,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:Donner_et_al_2015
",30, Seismic, GEM, Donner_et_al_2015,AkkarEtAlRjb2014,PGA,0.30824,0.435,0.092,0.435
455,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",29, Seismic, USGS, GCMT,AbrahamsonEtAl2014,PGA,0.30824,-0.464,0.077,0.464
442,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:None, gmlt:GEM, Rupture:GFZ
",6, None, GEM, GFZ,AkkarEtAlRjb2014,PGA,0.42347577,,,
442,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:None, gmlt:GEM, Rupture:GFZ
",6, None, GEM, GFZ,BooreEtAl2014,PGA,0.451026,,,
442,"20120811_M6.2_Ahar-Varzaghan median gmf, Stations:None, gmlt:GEM, Rupture:GFZ
",6, None, GEM, GFZ,CampbellBozorgnia2014,PGA,0.41838267,,,
