# 20171112_M7.3_SarpoleZahab median gmf, Stations:Seismic, gmlt:GEM, Rupture:IPGP
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_100,44.4049,33.934,0.034209985,0.060712416,0.046440944,0.043869533
m_101,44.6112,36.099,0.029061945,0.04709717,0.051114656,0.04986066
m_102,44.2996,33.5727,0.027628837,0.039952144,0.03161095,0.029191252
m_103,44.40860000000001,33.3929,0.026618939,0.037134856,0.029057214,0.026191562
m_104,44.40979999999999,33.2125,0.024626797,0.031043315,0.024860887,0.02230277
m_105,43.94229999999999,36.2753,0.027685288,0.040181946,0.034532662,0.03381022
m_106,44.30250000000001,33.2119,0.02408239,0.029457811,0.02367976,0.021129262
m_107,45.0566,37.542,0.018641075,0.01642096,0.015639594,0.01507186
m_108,45.727900000000005,36.7285,0.024687057,0.033101425,0.033037633,0.036955226
m_109,44.05360000000002,36.2762,0.026563572,0.038072858,0.034936044,0.03649504
m_110,44.301800000000014,33.3021,0.024631586,0.030996386,0.025127042,0.022866499
m_111,46.173100000000005,36.5446,0.02673922,0.037477314,0.03557483,0.038534902
m_112,48.39589999999998,32.3751,0.0154642565,0.0118459035,0.011947163,0.011517669
m_113,42.9238,36.8928,0.011585703,0.0070725167,0.0091763735,0.009060283
m_114,44.1944,33.3015,0.024201725,0.029767558,0.02406359,0.021660777
m_115,48.071200000000005,29.1215,0.0051325294,0.0002740719,0.0006643845,0.00060826825
m_116,46.31110000000001,38.0754,0.012701062,0.0069478354,0.008026401,0.008443437
m_117,43.161100000000005,36.3559,0.020697795,0.021148913,0.01926619,0.018607212
m_118,44.41460000000001,32.4909,0.018834941,0.015514883,0.0137595,0.012159277
m_119,48.0634,29.392,0.0053900736,0.0003561317,0.0008133757,0.0007490237
m_120,47.9632,29.2995,0.0053241453,0.0003337071,0.0007734506,0.0007112147
m_121,48.0368,29.2995,0.005306483,0.00032789985,0.0007630197,0.00070135336
m_122,48.6361,31.2976,0.012654651,0.0038176205,0.0042390563,0.0034727927
m_72,45.8167,34.4738,0.4013111,0.48874325,0.47171584,0.47656024
m_73,46.47630000000001,34.8283,0.15913543,0.14763129,0.19882889,0.1731085
m_74,45.7132,35.1057,0.31802043,0.4308262,0.51300645,0.49402922
m_75,46.043499999999995,35.1935,0.097405024,0.14672162,0.13868213,0.17806935
m_76,45.93369999999999,35.1944,0.13906883,0.2353794,0.20864469,0.2710219
m_77,46.45600000000002,33.6563,0.05915471,0.060827065,0.06700365,0.05828188
m_78,45.82569999999998,35.3755,0.101923876,0.18338913,0.17945069,0.18981895
m_79,47.7997,35.1656,0.031846397,0.04490613,0.039070543,0.041056395
m_80,46.158500000000004,35.5531,0.07254008,0.09277269,0.08482148,0.0833664
m_81,47.120599999999996,34.368,0.11866367,0.12314029,0.12163205,0.12167997
m_82,47.118300000000005,34.2779,0.053888507,0.060000066,0.06506237,0.07049169
m_83,44.3938,35.467,0.046967752,0.094182596,0.084746934,0.091014564
m_84,45.4965,35.5576,0.0764059,0.13919617,0.15727806,0.17808561
m_85,45.3862,35.558,0.09760174,0.20107435,0.17738482,0.22658719
m_86,44.62209999999999,33.7545,0.03350068,0.05906505,0.04458067,0.04145947
m_87,44.516099999999994,33.3933,0.027268112,0.039075468,0.03052793,0.027703568
m_88,44.394499999999994,35.3768,0.05205128,0.11032844,0.09228821,0.09510526
m_89,43.9435,36.1851,0.028339377,0.04218476,0.036551204,0.036291156
m_90,44.30109999999999,33.3923,0.025165234,0.032555286,0.026661268,0.024774835
m_91,47.03390000000002,35.271,0.020501412,0.024171175,0.023851922,0.02444933
m_92,48.7825,33.9155,0.016530838,0.014868291,0.015648391,0.02037922
m_93,44.0547,36.186,0.029122815,0.044576444,0.039005704,0.03934039
m_94,43.036,36.8948,0.011833601,0.0075602247,0.009747495,0.009675793
m_95,45.79829999999998,32.4897,0.01569475,0.013814171,0.01531971,0.017865894
m_96,43.98779999999999,32.5784,0.01665852,0.011742274,0.0114124715,0.010749276
m_97,44.51659999999998,33.3031,0.025694562,0.03409006,0.02761214,0.025527317
m_98,44.4092,33.3027,0.025232393,0.03275152,0.026427204,0.024154538
m_99,46.0676,36.9963,0.026548333,0.036413398,0.029021678,0.026038602
s_0,45.868600000000015,34.4598,0.69768,0.69768,0.69768,0.69768
s_1,45.845699999999994,34.2181,0.3155,0.3155,0.3155,0.3155
s_10,46.67750000000001,35.3581,0.0901,0.0901,0.0901,0.0901
s_11,46.8013,34.2683,0.08834,0.08834,0.08834,0.08834
s_12,46.447100000000006,35.2269,0.07163,0.07163,0.07163,0.07163
s_13,46.18360000000001,35.519,0.07145,0.07145,0.07145,0.07145
s_14,46.428,33.6458,0.07117,0.07117,0.07117,0.07117
s_15,47.038700000000006,33.3071,0.06575,0.06575,0.06575,0.06575
s_16,45.64150000000001,33.8805,0.06258,0.06258,0.06258,0.06258
s_17,46.85900000000001,34.4048,0.06152,0.06152,0.06152,0.06152
s_18,47.27789999999999,34.8711,0.05691,0.05691,0.05691,0.05691
s_19,47.088599999999985,34.3345,0.05689,0.05689,0.05689,0.05689
