# 20171112_M7.3_SarpoleZahab median gmf, Stations:None, gmlt:USGS, Rupture:IPGP
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_0,43.594210000000004,32.96608,0.007282174,0.0046603745,0.0076802615,0.009816582
t_1,43.594210000000004,33.04142,0.008696732,0.005805283,0.008782042,0.011876553
t_10,43.594210000000004,33.71653,0.019885845,0.0151117295,0.017575577,0.026983067
t_100,43.68404000000001,36.58056,0.018349435,0.013302264,0.016943507,0.0246442
t_1000,45.30100999999999,35.27124,0.20364474,0.14626403,0.23777597,0.21905378
t_1001,45.30100999999999,35.34455,0.19742385,0.14651026,0.20408656,0.2080998
t_1002,45.30100999999999,35.41779,0.1691443,0.12695348,0.17100073,0.1765382
t_1003,45.30100999999999,35.49096,0.12695545,0.09148735,0.13726538,0.12961791
t_1004,45.30100999999999,35.56407,0.14975889,0.12038415,0.1372593,0.15842238
t_1005,45.30100999999999,35.63711,0.1099283,0.08268104,0.11212266,0.11512698
t_1006,45.30100999999999,35.71009,0.096218266,0.072042786,0.10007066,0.101813406
t_1007,45.30100999999999,35.78299,0.06908294,0.048449896,0.080916286,0.072540425
t_1008,45.30100999999999,35.85584,0.06067153,0.042267587,0.072344884,0.064609185
t_1009,45.30100999999999,35.92861,0.054158084,0.037567064,0.06353201,0.05855131
t_101,43.68404000000001,36.65267,0.015760265,0.011081864,0.015101043,0.021112476
t_1010,45.30100999999999,36.00132,0.051468313,0.03604345,0.058097832,0.056674033
t_1011,45.30100999999999,36.07396,0.043715507,0.030044919,0.0499813,0.04868901
t_1012,45.30100999999999,36.14653,0.044796504,0.031598974,0.048070837,0.051005024
t_1013,45.30100999999999,36.21904,0.03576853,0.024341969,0.040148772,0.040947556
t_1014,45.30100999999999,36.29148,0.032933444,0.022370303,0.03652173,0.038212687
t_1015,45.30100999999999,36.36385,0.0441064,0.03341501,0.041831486,0.053725127
t_1016,45.30100999999999,36.43615,0.027990988,0.01891879,0.030429577,0.033281073
t_1017,45.30100999999999,36.50839,0.03317245,0.024131943,0.032546688,0.0410307
t_1018,45.30100999999999,36.58056,0.026751002,0.018556612,0.027435334,0.032868113
t_1019,45.30100999999999,36.65267,0.02201026,0.014723837,0.023488011,0.026986707
t_102,43.77386999999999,32.96608,0.011493948,0.008251322,0.010586318,0.01601636
t_1020,45.39084,32.96608,0.026194537,0.020596258,0.022561943,0.03498788
t_1021,45.39084,33.04142,0.027758304,0.021836244,0.024056962,0.03677455
t_1022,45.39084,33.11669,0.029938726,0.02368171,0.025946252,0.039356768
t_1023,45.39084,33.1919,0.03308661,0.02650605,0.028417591,0.04318279
t_1024,45.39084,33.26704,0.036231656,0.029317109,0.030964406,0.04690819
t_1025,45.39084,33.34212,0.037559956,0.03016857,0.032666948,0.048104107
t_1026,45.39084,33.41713,0.040279206,0.032450374,0.0351987,0.051084857
t_1027,45.39084,33.49208,0.043289512,0.034996822,0.038002625,0.054349273
t_1028,45.39084,33.56696,0.047929406,0.03922488,0.041777547,0.059578564
t_1029,45.39084,33.64178,0.051087238,0.04183075,0.04495096,0.06279587
t_103,43.77386999999999,33.04142,0.013263536,0.009787664,0.011821678,0.01852394
t_1030,45.39084,33.71653,0.05551948,0.045749266,0.048937548,0.06748545
t_1031,45.39084,33.79122,0.059573118,0.049202833,0.05292548,0.07157342
t_1032,45.39084,33.86585,0.058304317,0.047079492,0.054417443,0.069259174
t_1033,45.39084,33.94041,0.05053218,0.038471308,0.05206732,0.058580212
t_1034,45.39084,34.0149,0.056034405,0.04316747,0.05774607,0.064350165
t_1035,45.39084,34.08933,0.06189723,0.048150633,0.06401081,0.07032887
t_1036,45.39084,34.16369,0.06352898,0.048589263,0.0681532,0.070635475
t_1037,45.39084,34.23799,0.06588113,0.04960934,0.07323704,0.07162273
t_1038,45.39084,34.31222,0.09064326,0.07404227,0.09200553,0.100042455
t_1039,45.39084,34.38638,0.0987953,0.08091604,0.098815404,0.10775843
t_104,43.77386999999999,33.11669,0.013890261,0.010260402,0.012415361,0.019313611
t_1040,45.39084,34.46048,0.0879796,0.06714343,0.09581467,0.09219465
t_1041,45.39084,34.53452,0.1255626,0.10507037,0.119561836,0.1346324
t_1042,45.39084,34.60849,0.114158936,0.08883389,0.11949583,0.11804756
t_1043,45.39084,34.68239,0.12564367,0.09783059,0.13323504,0.12961127
t_1044,45.39084,34.75623,0.16150661,0.1326373,0.16137078,0.17107444
t_1045,45.39084,34.83,0.18531044,0.15280496,0.18814194,0.19827768
t_1046,45.39084,34.90371,0.21011508,0.1715885,0.2240537,0.22671634
t_1047,45.39084,34.97734,0.25823018,0.21797867,0.28568995,0.28813472
t_1048,45.39084,35.05092,0.34631154,0.31746462,0.38936824,0.39986092
t_1049,45.39084,35.12442,0.4280667,0.37636936,0.4859457,0.47916424
t_105,43.77386999999999,33.1919,0.013432642,0.009718516,0.012398073,0.018503197
t_1050,45.39084,35.19786,0.31833997,0.23885211,0.39908856,0.3584775
t_1051,45.39084,35.27124,0.2825351,0.21373162,0.3004632,0.31280878
t_1052,45.39084,35.34455,0.22122654,0.16625778,0.22831269,0.23757748
t_1053,45.39084,35.41779,0.1695134,0.12406191,0.17812571,0.17571247
t_1054,45.39084,35.49096,0.1696378,0.13429953,0.16005483,0.1798352
t_1055,45.39084,35.56407,0.13738298,0.105953805,0.13451916,0.1441794
t_1056,45.39084,35.63711,0.112556875,0.08457655,0.11465342,0.1175874
t_1057,45.39084,35.71009,0.079671904,0.056055307,0.09130355,0.08235905
t_1058,45.39084,35.78299,0.07938756,0.05732139,0.08745802,0.08367715
t_1059,45.39084,35.85584,0.07958641,0.059929285,0.08481899,0.08688215
t_106,43.77386999999999,33.26704,0.016101627,0.012100378,0.014184855,0.022259427
t_1060,45.39084,35.92861,0.06718704,0.049365673,0.072283536,0.07386352
t_1061,45.39084,36.00132,0.06407599,0.04792648,0.06633257,0.07217775
t_1062,45.39084,36.07396,0.05099567,0.036325686,0.05488686,0.05723301
t_1063,45.39084,36.14653,0.042942774,0.029921612,0.04717614,0.048655428
t_1064,45.39084,36.21904,0.036692783,0.02508015,0.04096603,0.04199611
t_1065,45.39084,36.29148,0.037459567,0.026235169,0.0395318,0.043784488
t_1066,45.39084,36.36385,0.030936861,0.021033602,0.033795852,0.036344193
t_1067,45.39084,36.43615,0.030661749,0.02117169,0.032214463,0.036642253
t_1068,45.39084,36.50839,0.030505124,0.021557007,0.030955281,0.037293576
t_1069,45.39084,36.58056,0.024932405,0.01691304,0.02632596,0.030346092
t_107,43.77386999999999,33.34212,0.016584272,0.01241704,0.01474483,0.022794385
t_1070,45.39084,36.65267,0.022217007,0.014881359,0.023676781,0.02723164
t_1071,45.48067,32.96608,0.026693795,0.020992568,0.023033727,0.035562564
t_1072,45.48067,33.04142,0.028649578,0.022619357,0.024768243,0.037868798
t_1073,45.48067,33.11669,0.031111814,0.024741113,0.026842453,0.040802866
t_1074,45.48067,33.1919,0.033424392,0.026680006,0.028919077,0.043452136
t_1075,45.48067,33.26704,0.035868946,0.028722586,0.031158093,0.04619887
t_1076,45.48067,33.34212,0.038788106,0.031222614,0.03375082,0.04948498
t_1077,45.48067,33.41713,0.04232176,0.034329638,0.036780573,0.053466365
t_1078,45.48067,33.49208,0.045338243,0.036845557,0.039682023,0.05666142
t_1079,45.48067,33.56696,0.049246218,0.040254954,0.043199506,0.060874425
t_108,43.77386999999999,33.41713,0.018041661,0.0136673385,0.015863677,0.02473043
t_1080,45.48067,33.64178,0.053079512,0.043529037,0.04685851,0.0648585
t_1081,45.48067,33.71653,0.049842093,0.039518833,0.04700266,0.06015653
t_1082,45.48067,33.79122,0.054628864,0.043637067,0.051630452,0.06517261
t_1083,45.48067,33.86585,0.046169817,0.03430978,0.048615295,0.05322063
t_1084,45.48067,33.94041,0.053514235,0.04087195,0.055454027,0.061522763
t_1085,45.48067,34.0149,0.057532664,0.04396937,0.060479797,0.06520663
t_1086,45.48067,34.08933,0.064545296,0.050062288,0.067781694,0.072522424
t_1087,45.48067,34.16369,0.06994402,0.05433623,0.074632816,0.07748138
t_1088,45.48067,34.23799,0.06689651,0.04996258,0.07696779,0.0718643
t_1089,45.48067,34.31222,0.09549314,0.07798531,0.09626291,0.10449022
t_109,43.77386999999999,33.49208,0.016343849,0.011918651,0.015208682,0.022119425
t_1090,45.48067,34.38638,0.105412446,0.08656223,0.104398295,0.11411869
t_1091,45.48067,34.46048,0.0949538,0.07276865,0.10242051,0.098859586
t_1092,45.48067,34.53452,0.111262,0.086863376,0.1161723,0.11554286
t_1093,45.48067,34.60849,0.1415565,0.117029935,0.13838083,0.1501668
t_1094,45.48067,34.68239,0.1653529,0.13929112,0.15896823,0.1767645
t_1095,45.48067,34.75623,0.17057161,0.13751261,0.17591047,0.17963468
t_1096,45.48067,34.83,0.200997,0.16383196,0.21099377,0.21544665
t_1097,45.48067,34.90371,0.2575928,0.22312301,0.2681727,0.2905033
t_1098,45.48067,34.97734,0.30203202,0.26625893,0.3503332,0.34541056
t_1099,45.48067,35.05092,0.43131763,0.41886526,0.49865332,0.4821826
t_11,43.594210000000004,33.79122,0.021814292,0.01683913,0.018963927,0.029539863
t_110,43.77386999999999,33.56696,0.018050564,0.013370983,0.016521923,0.024383472
t_1100,45.48067,35.12442,0.48193657,0.43683013,0.6094866,0.5250669
t_1101,45.48067,35.19786,0.43881506,0.37875217,0.45783493,0.51818866
t_1102,45.48067,35.27124,0.31985807,0.2599608,0.32028377,0.37018028
t_1103,45.48067,35.34455,0.22142413,0.16351292,0.23355491,0.23625053
t_1104,45.48067,35.41779,0.18544501,0.14009841,0.18712194,0.19557586
t_1105,45.48067,35.49096,0.1550819,0.11727499,0.15514354,0.16158563
t_1106,45.48067,35.56407,0.106725186,0.075534284,0.119455844,0.10859309
t_1107,45.48067,35.63711,0.09168375,0.06466956,0.10357634,0.09374473
t_1108,45.48067,35.71009,0.100682504,0.075952694,0.10343677,0.106563136
t_1109,45.48067,35.78299,0.07881047,0.056738153,0.08726784,0.08294713
t_111,43.77386999999999,33.64178,0.019387953,0.014482159,0.017632756,0.026095238
t_1110,45.48067,35.85584,0.0684074,0.048848793,0.07820246,0.07302734
t_1111,45.48067,35.92861,0.059192933,0.041805834,0.06748492,0.0640845
t_1112,45.48067,36.00132,0.0673199,0.051109377,0.068379305,0.07613314
t_1113,45.48067,36.07396,0.04438522,0.030532824,0.050802663,0.049340725
t_1114,45.48067,36.14653,0.047235843,0.033777677,0.049931113,0.05397592
t_1115,45.48067,36.21904,0.043479532,0.03113428,0.045320507,0.050519526
t_1116,45.48067,36.29148,0.0404353,0.029061118,0.041501902,0.047778565
t_1117,45.48067,36.36385,0.031628214,0.021613015,0.034268223,0.037195098
t_1118,45.48067,36.43615,0.030078936,0.020662706,0.03187784,0.03588089
t_1119,45.48067,36.50839,0.024570111,0.016335247,0.027121183,0.029399212
t_112,43.77386999999999,33.71653,0.02282247,0.017631862,0.019921748,0.030729884
t_1120,45.48067,36.58056,0.025021488,0.016983317,0.026400818,0.030453568
t_1121,45.48067,36.65267,0.02240164,0.015032341,0.023810184,0.027467145
t_1122,45.57051000000001,32.96608,0.026721787,0.020921236,0.023234662,0.035492554
t_1123,45.57051000000001,33.04142,0.029043127,0.022905875,0.025193514,0.038286082
t_1124,45.57051000000001,33.11669,0.031578623,0.025085967,0.027341718,0.041293763
