# 20171112_M7.3_SarpoleZahab median gmf, Stations:Seismic, gmlt:GEM, Rupture:GFZ
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_100,44.4049,33.934,0.034088153,0.060114074,0.046041258,0.043310173
m_101,44.6112,36.099,0.024718666,0.036162913,0.039935634,0.03881042
m_102,44.2996,33.5727,0.027457105,0.03987778,0.031677812,0.029262813
m_103,44.40860000000001,33.3929,0.02638354,0.036944527,0.029037297,0.026205411
m_104,44.40979999999999,33.2125,0.024231354,0.030565407,0.024619246,0.022137221
m_105,43.94229999999999,36.2753,0.024345268,0.03138229,0.02779392,0.027004112
m_106,44.30250000000001,33.2119,0.023736477,0.029164912,0.02356132,0.021086909
m_107,45.0566,37.542,0.016911635,0.01336679,0.013168625,0.012715271
m_108,45.727900000000005,36.7285,0.022479158,0.027989065,0.028528515,0.031812966
m_109,44.05360000000002,36.2762,0.023225904,0.02962009,0.027988568,0.029062169
m_110,44.301800000000014,33.3021,0.024335643,0.030813271,0.025095737,0.022894284
m_111,46.173100000000005,36.5446,0.024925927,0.033111226,0.03198372,0.034513112
m_112,48.39589999999998,32.3751,0.0153095145,0.011929327,0.012016862,0.011647624
m_113,42.9238,36.8928,0.010383714,0.0055518956,0.007501457,0.007448293
m_114,44.1944,33.3015,0.02390977,0.029625133,0.024055233,0.021717958
m_115,48.071200000000005,29.1215,0.004860814,0.00026956195,0.00065154786,0.0006117573
m_116,46.31110000000001,38.0754,0.011733388,0.005920381,0.0070451465,0.0074707037
m_117,43.161100000000005,36.3559,0.018494898,0.016641818,0.015732653,0.015179884
m_118,44.41460000000001,32.4909,0.018134935,0.01473539,0.013199966,0.011742703
m_119,48.0634,29.392,0.005114035,0.000350875,0.0007991534,0.0007539603
m_120,47.9632,29.2995,0.005048399,0.00032839438,0.00075912935,0.0007153266
m_121,48.0368,29.2995,0.0050315554,0.0003228135,0.0007491056,0.00070566474
m_122,48.6361,31.2976,0.012241292,0.0038315908,0.0042432286,0.0035362402
m_72,45.8167,34.4738,0.40897918,0.49271476,0.4690718,0.47117683
m_73,46.47630000000001,34.8283,0.1656358,0.15142055,0.20188656,0.17361683
m_74,45.7132,35.1057,0.27043453,0.36981407,0.36788338,0.38461998
m_75,46.043499999999995,35.1935,0.09435723,0.14045686,0.13090584,0.16601223
m_76,45.93369999999999,35.1944,0.1317346,0.22042154,0.19031684,0.24331607
m_77,46.45600000000002,33.6563,0.05949578,0.061221343,0.06740578,0.05852968
m_78,45.82569999999998,35.3755,0.09393337,0.1666292,0.16275845,0.16796635
m_79,47.7997,35.1656,0.03208974,0.045447018,0.039844602,0.041777927
m_80,46.158500000000004,35.5531,0.07178049,0.09110168,0.08370327,0.08140575
m_81,47.120599999999996,34.368,0.11903807,0.12354846,0.12213288,0.12210357
m_82,47.118300000000005,34.2779,0.054815777,0.06102164,0.066743605,0.07196223
m_83,44.3938,35.467,0.039287586,0.07252126,0.0661544,0.07008523
m_84,45.4965,35.5576,0.058655523,0.10538908,0.12277808,0.13156734
m_85,45.3862,35.558,0.07317465,0.14845522,0.13747473,0.16165724
m_86,44.62209999999999,33.7545,0.03365883,0.059404533,0.04486042,0.041603386
m_87,44.516099999999994,33.3933,0.02697952,0.03866947,0.030360276,0.02756423
m_88,44.394499999999994,35.3768,0.043903094,0.08614835,0.072891966,0.07360534
m_89,43.9435,36.1851,0.024849,0.03291332,0.0293603,0.028918868
m_90,44.30109999999999,33.3923,0.024912428,0.0324536,0.02669733,0.024853958
m_91,47.03390000000002,35.271,0.02065444,0.024288516,0.024069902,0.024594437
m_92,48.7825,33.9155,0.016435122,0.015145309,0.016011363,0.020943047
m_93,44.0547,36.186,0.025438422,0.034707084,0.031232022,0.031237895
m_94,43.036,36.8948,0.010595417,0.005931361,0.007960306,0.00794296
m_95,45.79829999999998,32.4897,0.015332425,0.013592868,0.015164854,0.01776649
m_96,43.98779999999999,32.5784,0.016124839,0.011420895,0.011171513,0.010611578
m_97,44.51659999999998,33.3031,0.025302535,0.033549428,0.027332468,0.02529664
m_98,44.4092,33.3027,0.024898348,0.032411557,0.02629123,0.024073565
m_99,46.0676,36.9963,0.024650568,0.031307727,0.025553813,0.02282184
s_0,45.868600000000015,34.4598,0.69768,0.69768,0.69768,0.69768
s_1,45.845699999999994,34.2181,0.3155,0.3155,0.3155,0.3155
s_10,46.67750000000001,35.3581,0.0901,0.0901,0.0901,0.0901
s_11,46.8013,34.2683,0.08834,0.08834,0.08834,0.08834
s_12,46.447100000000006,35.2269,0.07163,0.07163,0.07163,0.07163
s_13,46.18360000000001,35.519,0.07145,0.07145,0.07145,0.07145
s_14,46.428,33.6458,0.07117,0.07117,0.07117,0.07117
s_15,47.038700000000006,33.3071,0.06575,0.06575,0.06575,0.06575
s_16,45.64150000000001,33.8805,0.06258,0.06258,0.06258,0.06258
s_17,46.85900000000001,34.4048,0.06152,0.06152,0.06152,0.06152
s_18,47.27789999999999,34.8711,0.05691,0.05691,0.05691,0.05691
s_19,47.088599999999985,34.3345,0.05689,0.05689,0.05689,0.05689
s_2,46.24029999999999,34.2796,0.26639,0.26639,0.26639,0.26639
s_20,46.369699999999995,35.3115,0.05541,0.05541,0.05541,0.05541
s_21,47.68010000000001,34.4801,0.04628,0.04628,0.04628,0.04628
s_22,46.203900000000004,35.161,0.04623,0.04623,0.04623,0.04623
s_23,46.6054,35.0677,0.04595,0.04595,0.04595,0.04595
s_24,45.471599999999995,36.1595,0.04103,0.04103,0.04103,0.04103
s_25,48.115399999999994,34.3608,0.0375,0.0375,0.0375,0.0375
s_26,46.928799999999995,34.7914,0.03662,0.03662,0.03662,0.03662
s_27,47.70580000000001,33.1515,0.03591,0.03591,0.03591,0.03591
s_28,47.553799999999995,34.244,0.03581,0.03581,0.03581,0.03581
s_29,47.4153,35.2752,0.0342,0.0342,0.0342,0.0342
s_3,46.49000000000001,34.81,0.21195,0.21195,0.21195,0.21195
s_30,45.380600000000015,36.9615,0.03387,0.03387,0.03387,0.03387
s_31,47.8261,32.4149,0.03299,0.03299,0.03299,0.03299
s_32,46.567499999999995,36.6744,0.031,0.031,0.031,0.031
s_33,48.5616,33.657,0.02936,0.02936,0.02936,0.02936
s_34,46.990399999999994,35.3227,0.02916,0.02916,0.02916,0.02916
s_35,45.06130000000002,39.3512,0.02748,0.02748,0.02748,0.02748
s_36,47.96469999999999,35.0637,0.02725,0.02725,0.02725,0.02725
s_37,46.88419999999999,33.0088,0.02588,0.02588,0.02588,0.02588
s_38,47.969899999999996,34.0697,0.02531,0.02531,0.02531,0.02531
s_39,45.798,35.9306,0.02249,0.02249,0.02249,0.02249
s_4,46.8159,33.5697,0.14207,0.14207,0.14207,0.14207
s_40,47.37700000000001,32.5188,0.02167,0.02167,0.02167,0.02167
s_41,46.2638,36.2346,0.01942,0.01942,0.01942,0.01942
s_42,48.245299999999986,32.1937,0.0188,0.0188,0.0188,0.0188
s_43,47.01519999999999,35.9205,0.0187,0.0187,0.0187,0.0187
s_44,46.973900000000015,32.8253,0.01819,0.01819,0.01819,0.01819
s_45,46.83330000000001,35.9723,0.01771,0.01771,0.01771,0.01771
s_46,47.625,35.5182,0.01719,0.01719,0.01719,0.01719
s_47,47.59819999999999,34.7858,0.01655,0.01655,0.01655,0.01655
s_48,48.98149999999998,35.1223,0.01573,0.01573,0.01573,0.01573
s_49,48.81049999999999,33.7046,0.01572,0.01572,0.01572,0.01572
s_5,47.1199,34.36,0.1267,0.1267,0.1267,0.1267
s_50,49.87100000000001,31.5397,0.01509,0.01509,0.01509,0.01509
s_51,49.19200000000001,33.1838,0.01494,0.01494,0.01494,0.01494
s_52,48.349999999999994,32.474,0.01486,0.01486,0.01486,0.01486
s_53,48.2542,33.8602,0.01483,0.01483,0.01483,0.01483
s_54,48.24209999999999,34.1721,0.01473,0.01473,0.01473,0.01473
s_55,48.02160000000001,33.561,0.01466,0.01466,0.01466,0.01466
s_56,46.99950000000001,35.3049,0.0143,0.0143,0.0143,0.0143
s_57,48.35900000000001,33.491,0.01294,0.01294,0.01294,0.01294
s_58,47.969899999999996,34.5002,0.01267,0.01267,0.01267,0.01267
s_59,49.528999999999996,31.4419,0.01181,0.01181,0.01181,0.01181
s_6,46.53,34.1101,0.12593,0.12593,0.12593,0.12593
s_60,48.28999999999999,30.3568,0.01114,0.01114,0.01114,0.01114
s_61,48.27850000000001,34.7178,0.0105,0.0105,0.0105,0.0105
s_62,47.93010000000001,34.7303,0.01008,0.01008,0.01008,0.01008
s_63,50.89500000000001,34.655,0.0083,0.0083,0.0083,0.0083
s_64,51.7868,35.2096,0.00483,0.00483,0.00483,0.00483
s_65,51.3048,35.6042,0.00404,0.00404,0.00404,0.00404
s_66,46.71100000000001,38.471,0.00393,0.00393,0.00393,0.00393
s_67,52.0703,35.3408,0.00163,0.00163,0.00163,0.00163
s_68,52.76050000000001,35.7565,0.0015,0.0015,0.0015,0.0015
s_69,51.363699999999994,35.7406,0.00138,0.00138,0.00138,0.00138
s_7,46.65199999999999,34.652,0.1229,0.1229,0.1229,0.1229
s_70,51.53050000000002,35.9331,0.00106,0.00106,0.00106,0.00106
s_71,52.049800000000005,35.7567,0.00087,0.00087,0.00087,0.00087
s_8,46.77109999999999,33.9401,0.0953,0.0953,0.0953,0.0953
s_9,46.598299999999995,33.3941,0.09373,0.09373,0.09373,0.09373
t_0,43.594210000000004,32.96608,0.012849921,0.008712375,0.010317069,0.012025537
t_1,43.594210000000004,33.04142,0.014615934,0.010825223,0.01176396,0.012736533
t_10,43.594210000000004,33.71653,0.023062313,0.027293785,0.0227549,0.020896098
t_100,43.68404000000001,36.58056,0.019765934,0.019934662,0.018697485,0.018235382
t_1000,45.30100999999999,35.27124,0.09422592,0.16747962,0.18611786,0.20980324
t_1001,45.30100999999999,35.34455,0.09284595,0.17848337,0.17573656,0.18352298
t_1002,45.30100999999999,35.41779,0.082593605,0.16245641,0.15813088,0.20186101
t_1003,45.30100999999999,35.49096,0.06433322,0.120712705,0.13347945,0.13931297
t_1004,45.30100999999999,35.56407,0.0770424,0.16723509,0.13897704,0.15342134
t_1005,45.30100999999999,35.63711,0.05818387,0.11380856,0.11624987,0.1340529
t_1006,45.30100999999999,35.71009,0.05218269,0.099842824,0.10393431,0.11729753
t_1007,45.30100999999999,35.78299,0.039139975,0.06704469,0.08135919,0.08142432
t_1008,45.30100999999999,35.85584,0.03553552,0.058367237,0.07070686,0.07146527
t_1009,45.30100999999999,35.92861,0.03298217,0.051625643,0.06212742,0.06280055
t_101,43.68404000000001,36.65267,0.017800339,0.016591357,0.016691087,0.017285448
t_1010,45.30100999999999,36.00132,0.03264375,0.049133655,0.05662727,0.05517616
t_1011,45.30100999999999,36.07396,0.029529944,0.040515184,0.04843384,0.048534792
t_1012,45.30100999999999,36.14653,0.03132897,0.042508982,0.0466853,0.043368433
t_1013,45.30100999999999,36.21904,0.026229203,0.03337781,0.039917074,0.040136594
t_1014,45.30100999999999,36.29148,0.024569605,0.03168393,0.03762392,0.0379522
t_1015,45.30100999999999,36.36385,0.032364126,0.049005058,0.0444212,0.04524595
t_1016,45.30100999999999,36.43615,0.021849664,0.028180357,0.033142943,0.033599164
t_1017,45.30100999999999,36.50839,0.026172772,0.03654367,0.0360512,0.03955144
t_1018,45.30100999999999,36.58056,0.022151066,0.028322663,0.030864682,0.029174462
t_1019,45.30100999999999,36.65267,0.019297369,0.022607552,0.026832087,0.027242206
t_102,43.77386999999999,32.96608,0.018258097,0.015572803,0.014286012,0.013306922
t_1020,45.39084,32.96608,0.026824838,0.038356405,0.029878294,0.026860904
t_1021,45.39084,33.04142,0.027667267,0.04065468,0.031836662,0.02904642
t_1022,45.39084,33.11669,0.028811013,0.044079516,0.034283265,0.03142753
t_1023,45.39084,33.1919,0.030367298,0.049328513,0.037437227,0.03402228
t_1024,45.39084,33.26704,0.03189017,0.05453618,0.040660966,0.0368487
t_1025,45.39084,33.34212,0.032854825,0.056040008,0.042848185,0.03992552
t_1026,45.39084,33.41713,0.03439425,0.06018496,0.046007812,0.043271564
t_1027,45.39084,33.49208,0.036173552,0.06476038,0.049449254,0.04690943
t_1028,45.39084,33.56696,0.038738664,0.0724035,0.05395123,0.050853193
t_1029,45.39084,33.64178,0.041093014,0.07689674,0.057674926,0.055147808
t_103,43.77386999999999,33.04142,0.019726073,0.018446283,0.015909705,0.014133117
t_1030,45.39084,33.71653,0.044292763,0.08384568,0.0623226,0.059896052
t_1031,45.39084,33.79122,0.0477876,0.090056136,0.067098595,0.06523777
t_1032,45.39084,33.86585,0.048872747,0.08620774,0.06955019,0.07066779
t_1033,45.39084,33.94041,0.0434775,0.071202934,0.0679892,0.078016795
t_1034,45.39084,34.0149,0.047508605,0.08141916,0.0768047,0.086777605
t_1035,45.39084,34.08933,0.05190597,0.09276754,0.08692697,0.09702029
t_1036,45.39084,34.16369,0.053261884,0.09555782,0.094751775,0.108822554
t_1037,45.39084,34.23799,0.055439636,0.09942781,0.10391191,0.09689298
t_1038,45.39084,34.31222,0.07532074,0.15095252,0.1298086,0.13768104
t_1039,45.39084,34.38638,0.082787976,0.16710292,0.14049132,0.15515673
t_104,43.77386999999999,33.11669,0.020027824,0.01928505,0.016675122,0.015004559
t_1040,45.39084,34.46048,0.07550301,0.13998964,0.13919315,0.13869105
t_1041,45.39084,34.53452,0.106456555,0.22038695,0.16893722,0.19804206
t_1042,45.39084,34.60849,0.10064234,0.18770726,0.17250137,0.17828152
t_1043,45.39084,34.68239,0.11540266,0.20865667,0.1920218,0.20427735
t_1044,45.39084,34.75623,0.15593971,0.28661206,0.22850844,0.2985062
t_1045,45.39084,34.83,0.19074108,0.3315496,0.2618926,0.34535143
t_1046,45.39084,34.90371,0.22215587,0.35668477,0.29564595,0.31096464
t_1047,45.39084,34.97734,0.2431028,0.3792135,0.32307038,0.33730102
t_1048,45.39084,35.05092,0.22770923,0.3680427,0.3250791,0.3384721
t_1049,45.39084,35.12442,0.18619706,0.31267604,0.29553756,0.31318733
t_105,43.77386999999999,33.1919,0.019240085,0.01821105,0.016634475,0.015922416
t_1050,45.39084,35.19786,0.13505049,0.22454914,0.2450175,0.274813
t_1051,45.39084,35.27124,0.12669244,0.23402739,0.22214673,0.23565988
t_1052,45.39084,35.34455,0.105315536,0.20095444,0.19204274,0.20096703
t_1053,45.39084,35.41779,0.083867036,0.15887037,0.16311808,0.17168899
t_1054,45.39084,35.49096,0.08716553,0.18160231,0.15615071,0.18587337
t_1055,45.39084,35.56407,0.07186102,0.14503719,0.1357682,0.15994808
t_1056,45.39084,35.63711,0.059886213,0.11635452,0.11812138,0.13792157
t_1057,45.39084,35.71009,0.043957427,0.0768084,0.094830304,0.09428369
t_1058,45.39084,35.78299,0.04405195,0.07797099,0.08697588,0.08142353
t_1059,45.39084,35.85584,0.04529406,0.08081731,0.080742724,0.08894926
t_106,43.77386999999999,33.26704,0.02135909,0.022616496,0.018940099,0.0168873
t_1060,45.39084,35.92861,0.039821412,0.06559009,0.06824778,0.07719645
t_1061,45.39084,36.00132,0.040122014,0.06280315,0.061945666,0.06689955
t_1062,45.39084,36.07396,0.03466266,0.04622385,0.05015125,0.04543309
t_1063,45.39084,36.14653,0.03189645,0.03713642,0.042285915,0.039243788
t_1064,45.39084,36.21904,0.027976483,0.0324755,0.03848646,0.037439134
t_1065,45.39084,36.29148,0.028057968,0.03623126,0.03971199,0.036939144
t_1066,45.39084,36.36385,0.023693686,0.030391628,0.0356156,0.035631143
t_1067,45.39084,36.43615,0.023780245,0.0314929,0.035023633,0.033717453
t_1068,45.39084,36.50839,0.024286801,0.032667715,0.03437148,0.039857253
t_1069,45.39084,36.58056,0.020829,0.025899759,0.029737374,0.029458059
t_107,43.77386999999999,33.34212,0.021510664,0.023131663,0.019639835,0.017899679
t_1070,45.39084,36.65267,0.019506795,0.022951834,0.027182378,0.027542185
t_1071,45.48067,32.96608,0.02714389,0.039239325,0.03059902,0.02763883
t_1072,45.48067,33.04142,0.028182263,0.042280953,0.032871526,0.029934704
t_1073,45.48067,33.11669,0.029459829,0.04624739,0.0355636,0.032444328
t_1074,45.48067,33.1919,0.030695539,0.049859498,0.038252063,0.035188973
t_1075,45.48067,33.26704,0.032028116,0.053649705,0.041129187,0.038190305
t_1076,45.48067,33.34212,0.033619434,0.058273047,0.044415526,0.04147129
t_1077,45.48067,33.41713,0.03554362,0.063992254,0.048191324,0.045058865
t_1078,45.48067,33.49208,0.03745809,0.0685147,0.05175577,0.04897594
t_1079,45.48067,33.56696,0.03999068,0.07458102,0.055934977,0.053234376
t_108,43.77386999999999,33.41713,0.022381121,0.025376696,0.021049302,0.018959258
t_1080,45.48067,33.64178,0.042998377,0.08015891,0.060100574,0.0578346
t_1081,45.48067,33.71653,0.042961176,0.07180753,0.059963293,0.06208803
t_1082,45.48067,33.79122,0.048074972,0.07847174,0.06493156,0.06747205
t_1083,45.48067,33.86585,0.042596664,0.061424136,0.061367493,0.058524862
t_1084,45.48067,33.94041,0.04873025,0.074427225,0.071123295,0.08217681
t_1085,45.48067,34.0149,0.051252343,0.082595885,0.08031645,0.09258539
t_1086,45.48067,34.08933,0.056830015,0.097294785,0.093287565,0.104937345
t_1087,45.48067,34.16369,0.061884433,0.10900862,0.10626896,0.119254984
t_1088,45.48067,34.23799,0.060465943,0.103031546,0.11343362,0.10742645
t_1089,45.48067,34.31222,0.08550309,0.16466857,0.14200015,0.15412006
t_109,43.77386999999999,33.49208,0.02057404,0.022030938,0.020166278,0.019845894
t_1090,45.48067,34.38638,0.09533561,0.18579727,0.15531448,0.17489748
t_1091,45.48067,34.46048,0.08771647,0.15754506,0.15551297,0.15680325
t_1092,45.48067,34.53452,0.1028854,0.18835026,0.17420743,0.17700888
t_1093,45.48067,34.60849,0.13201165,0.25311399,0.20123364,0.25273335
t_1094,45.48067,34.68239,0.15841845,0.30138823,0.22591896,0.28838584
t_1095,45.48067,34.75623,0.17542338,0.30155495,0.25091624,0.26438022
t_1096,45.48067,34.83,0.23110007,0.36999458,0.29657528,0.31085807
t_1097,45.48067,34.90371,0.34355068,0.52271825,0.35948294,0.46301746
t_1098,45.48067,34.97734,0.40055192,0.55130583,0.413019,0.41242087
t_1099,45.48067,35.05092,0.3355377,0.48370805,0.41309473,0.41450155
t_11,43.594210000000004,33.79122,0.024128975,0.030276189,0.024411477,0.021930503
t_110,43.77386999999999,33.56696,0.021783037,0.024620077,0.021809688,0.02121646
t_1100,45.48067,35.12442,0.2321033,0.343744,0.3496801,0.36955106
t_1101,45.48067,35.19786,0.20288672,0.3579002,0.29682517,0.39180732
t_1102,45.48067,35.27124,0.15839437,0.30036113,0.24796525,0.32478246
t_1103,45.48067,35.34455,0.11058722,0.20419739,0.20104037,0.21425751
t_1104,45.48067,35.41779,0.09567544,0.18518889,0.17544323,0.22719455
t_1105,45.48067,35.49096,0.0814319,0.159696,0.1530111,0.19227841
t_1106,45.48067,35.56407,0.057694905,0.1037529,0.121205196,0.12948106
t_1107,45.48067,35.63711,0.050147474,0.08872016,0.10628886,0.11015014
t_1108,45.48067,35.71009,0.05464869,0.10305149,0.10546122,0.117990926
t_1109,45.48067,35.78299,0.043343905,0.07475049,0.084325336,0.07908181
t_111,43.77386999999999,33.64178,0.022578523,0.026552346,0.02317304,0.022410188
t_1110,45.48067,35.85584,0.03842036,0.062450707,0.0708171,0.06706563
t_1111,45.48067,35.92861,0.034583967,0.052229162,0.060001764,0.057505343
t_1112,45.48067,36.00132,0.041247956,0.063270666,0.060276113,0.06283872
t_1113,45.48067,36.07396,0.030741798,0.036623046,0.043752287,0.04245564
t_1114,45.48067,36.14653,0.036984894,0.037855778,0.040429834,0.034254726
t_1115,45.48067,36.21904,0.033412356,0.038580015,0.040751584,0.035356443
t_1116,45.48067,36.29148,0.030405292,0.039594885,0.041104306,0.045845408
t_1117,45.48067,36.36385,0.024260107,0.031123238,0.035985157,0.03550461
t_1118,45.48067,36.43615,0.02345965,0.030774606,0.034694083,0.03378132
t_1119,45.48067,36.50839,0.02005851,0.024823498,0.030225359,0.031703785
t_112,43.77386999999999,33.71653,0.024816712,0.032202993,0.025999362,0.023643013
t_1120,45.48067,36.58056,0.020935288,0.02612835,0.029929522,0.029597318
t_1121,45.48067,36.65267,0.019664846,0.023302885,0.027424503,0.027652431
t_1122,45.57051000000001,32.96608,0.027229607,0.039249133,0.030982293,0.028357698
t_1123,45.57051000000001,33.04142,0.028464409,0.042985857,0.03355395,0.030758526
t_1124,45.57051000000001,33.11669,0.029800884,0.047088023,0.03635892,0.033391073
t_1125,45.57051000000001,33.1919,0.03130477,0.05183742,0.03949814,0.03627996
t_1126,45.57051000000001,33.26704,0.032484885,0.054730028,0.042172957,0.039450746
t_1127,45.57051000000001,33.34212,0.034317248,0.06024113,0.045854088,0.042933352
t_1128,45.57051000000001,33.41713,0.03635583,0.06615593,0.049812198,0.046760805
t_1129,45.57051000000001,33.49208,0.03837917,0.07052762,0.053489808,0.050958913
t_113,43.77386999999999,33.79122,0.02522735,0.033346925,0.027068293,0.024910498
t_1130,45.57051000000001,33.56696,0.041251525,0.077097975,0.05798521,0.055539712
t_1131,45.57051000000001,33.64178,0.044193096,0.07993229,0.06151327,0.060487688
t_1132,45.57051000000001,33.71653,0.04571128,0.07455246,0.06233074,0.065014124
t_1133,45.57051000000001,33.79122,0.0468096,0.06642271,0.061484076,0.07039212
t_1134,45.57051000000001,33.86585,0.063479304,0.08837595,0.07220565,0.0764703
t_1135,45.57051000000001,33.94041,0.06821042,0.102564394,0.08288708,0.08633527
t_1136,45.57051000000001,34.0149,0.071451426,0.12107787,0.097431906,0.1005998
t_1137,45.57051000000001,34.08933,0.06908014,0.11574564,0.106442824,0.11517254
t_1138,45.57051000000001,34.16369,0.07904054,0.1372857,0.12575513,0.13364156
t_1139,45.57051000000001,34.23799,0.08422963,0.14452007,0.13996215,0.15475671
t_114,43.77386999999999,33.86585,0.026188012,0.036237456,0.028792359,0.02620671
t_1140,45.57051000000001,34.31222,0.08846842,0.14934886,0.15064208,0.14134876
t_1141,45.57051000000001,34.38638,0.11658605,0.21428603,0.17889589,0.2048215
t_1142,45.57051000000001,34.46048,0.12233384,0.21998008,0.19116804,0.2326556
t_1143,45.57051000000001,34.53452,0.13374078,0.23993747,0.20637988,0.2604231
t_1144,45.57051000000001,34.60849,0.16564406,0.31325272,0.23075834,0.2901945
t_1145,45.57051000000001,34.68239,0.18941016,0.3456884,0.25355956,0.3269519
t_1146,45.57051000000001,34.75623,0.2311388,0.3971634,0.28772038,0.37567014
t_1147,45.57051000000001,34.83,0.32052654,0.5306118,0.3356062,0.44004765
t_1148,45.57051000000001,34.90371,0.4600933,0.6428426,0.41374192,0.41171184
t_1149,45.57051000000001,34.97734,0.66792995,0.9891583,0.4990506,0.4731952
t_115,43.77386999999999,33.94041,0.026918357,0.038467303,0.03027515,0.027524048
t_1150,45.57051000000001,35.05092,0.54343325,0.7426259,0.48734254,0.47610745
t_1151,45.57051000000001,35.12442,0.29257056,0.40124062,0.39233258,0.40814617
t_1152,45.57051000000001,35.19786,0.23308389,0.40407556,0.31657958,0.41719925
t_1153,45.57051000000001,35.27124,0.1341416,0.22150661,0.2403674,0.26764366
t_1154,45.57051000000001,35.34455,0.12714368,0.24219781,0.2129047,0.2773729
t_1155,45.57051000000001,35.41779,0.10781475,0.215525,0.18386252,0.23076274
t_1156,45.57051000000001,35.49096,0.08181282,0.15773377,0.15284911,0.19376294
t_1157,45.57051000000001,35.56407,0.073452614,0.14423834,0.13614887,0.16327164
t_1158,45.57051000000001,35.63711,0.06258503,0.11990692,0.11797733,0.1371213
t_1159,45.57051000000001,35.71009,0.050252598,0.0898638,0.09793952,0.090261675
t_116,43.77386999999999,34.0149,0.027126176,0.038853485,0.031104144,0.028853472
