STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
UTM:(16P 064 116 10000),UTM:(16P 064 116 10000),-85.6748,10.5361,macroseismic,459.09,2,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(16P 065 113 10000),UTM:(16P 065 113 10000),-85.5846,10.2645,macroseismic,275.03,2,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(16P 070 121 10000),UTM:(16P 070 121 10000),-85.1239,10.9854,macroseismic,216.76,5.8,0.3,0.8059,0.089421,0.875,9.6282,1.0131,0.228448,1.0822,0.133046,1.4737,0.029221,inferred,Stations_USGS
UTM:(16P 072 115 10000),UTM:(16P 072 115 10000),-84.9445,10.4419,macroseismic,560.39,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(16P 073 110 10000),UTM:(16P 073 110 10000),-84.8563,9.9894,macroseismic,600,2.7,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(16P 077 111 10000),UTM:(16P 077 111 10000),-84.4909,10.0771,macroseismic,398.51,4.9,0.3,0.8059,0.075399,0.875,4.9973,1.0131,0.169953,1.0822,0.051283,1.4737,0.011233,inferred,Stations_USGS
UTM:(16P 078 110 10000),UTM:(16P 078 110 10000),-84.4005,9.9861,macroseismic,476.4,4.7,0.3,0.8059,0.068624,0.875,4.3196,1.0131,0.140928,1.0822,0.040295,1.4737,0.008703,inferred,Stations_USGS
UTM:(16P 079 115 10000),UTM:(16P 079 115 10000),-84.3056,10.4371,macroseismic,341.02,4.1,0.3,0.8059,0.04623,0.875,2.251,1.0131,0.060518,1.0822,0.016556,1.4737,0.002776,inferred,Stations_USGS
UTM:(16P 080 109 10000),UTM:(16P 080 109 10000),-84.219,9.8943,macroseismic,900,5.4,0.3,0.8059,0.105799,0.875,7.1939,1.0131,0.22772,1.0822,0.074996,1.4737,0.016157,inferred,Stations_USGS
UTM:(16P 080 110 10000),UTM:(16P 080 110 10000),-84.2182,9.9847,macroseismic,381.51,5.7,0.3,0.8059,0.139534,0.875,8.9516,1.0131,0.282118,1.0822,0.090056,1.4737,0.019106,inferred,Stations_USGS
UTM:(16P 081 104 10000),UTM:(16P 081 104 10000),-84.1317,9.4419,macroseismic,253.54,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(16P 081 109 10000),UTM:(16P 081 109 10000),-84.1278,9.8936,macroseismic,844.11,5.7,0.3,0.8059,0.126542,0.875,8.9516,1.0131,0.267988,1.0822,0.095616,1.4737,0.020432,inferred,Stations_USGS
UTM:(16P 081 110 10000),UTM:(16P 081 110 10000),-84.127,9.9839,macroseismic,460.9,5.9,0.3,0.8059,0.155938,0.875,10.3559,1.0131,0.313111,1.0822,0.10642,1.4737,0.022469,inferred,Stations_USGS
UTM:(16P 081 111 10000),UTM:(16P 081 111 10000),-84.1262,10.0742,macroseismic,764.47,5.3,0.3,0.8059,0.11674,0.875,6.6883,1.0131,0.234382,1.0822,0.062777,1.4737,0.013404,inferred,Stations_USGS
UTM:(16P 082 109 10000),UTM:(16P 082 109 10000),-84.0367,9.8927,macroseismic,480.79,5.2,0.3,0.8059,0.089941,0.875,6.2183,1.0131,0.199726,1.0822,0.065489,1.4737,0.014231,inferred,Stations_USGS
UTM:(16P 082 110 10000),UTM:(16P 082 110 10000),-84.0359,9.983,macroseismic,383.67,5.3,0.3,0.8059,0.102258,0.875,6.6883,1.0131,0.218617,1.0822,0.068085,1.4737,0.01468,inferred,Stations_USGS
UTM:(16P 083 109 10000),UTM:(16P 083 109 10000),-83.9457,9.892,macroseismic,549.71,4.6,0.3,0.8059,0.05938,0.875,4.016,1.0131,0.110588,1.0822,0.038123,1.4737,0.00827,inferred,Stations_USGS
UTM:(16P 086 103 10000),UTM:(16P 086 103 10000),-83.6778,9.3476,macroseismic,382.98,4.9,0.3,0.8059,0.054676,0.875,4.9973,1.0131,0.117663,1.0822,0.062448,1.4737,0.014007,inferred,Stations_USGS
UTM:(16P 086 109 10000),UTM:(16P 086 109 10000),-83.6724,9.8893,macroseismic,564.1,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
