STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
T1299,T1299,13.282205,42.634223,seismic,1.423055,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
CMI,CAMPI,13.0928,42.850399,seismic,0.638312,0.0,C (inferred from geology),635.0,inferred_USGS,635.0
FOC,FOLIGNO COLFIORITO,12.896506,43.0263,seismic,0.611834,0.0,C (inferred from geology),566.0,inferred_USGS,566.0
MCV,MONTECAVALLO,13.0013,42.993401,seismic,0.53879,0.0,C (inferred from geology),841.0,inferred_USGS,841.0
CNE,CASTELSANTANGELO SUL NERA,13.1528,42.894402,seismic,0.527006,0.0,C (inferred from geology),1000.0,inferred_USGS,1000.0
PRE,PRECI,13.0334,42.879299,seismic,0.253551,0.0,B (inferred from geology),679.0,inferred_USGS,679.0
MTL,MATELICA,13.008338,43.249435,seismic,0.240469,0.0,B,579.0,B,969.0
CLO,CASTELLUCCIO DI NORCIA,13.206,42.829399,seismic,0.215128,0.0,C (inferred from geology),999.0,inferred_USGS,999.0
NOR,NORCIA LA CASTELLINA,13.092422,42.792442,seismic,0.210798,0.0,B,423.0,B,788.0
MZ28,AMATRICE AGRITURISMO   INGV,13.307882,42.621375,seismic,0.206406,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
AM05,AMANDOLA  FM  CAMPO SPORTIVO,13.352786,42.977404,seismic,0.201817,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
MZ19,PASCIANO CIMITERO   INGV,13.206917,42.64109,seismic,0.169669,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
MZ08,AMATRICE RAN   INGV,13.286562,42.63254,seismic,0.167794,0.0,B,670.0,B,1000.0
MMO,MONTEMONACO,13.3268,42.8993,seismic,0.166928,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
CLF,COLFIORITO,12.920428,43.036714,seismic,0.164418,0.0,D,145.0,D,151.0
MZ51,CORNILLO VECCHIO   IMAA CNR,13.285578,42.637948,seismic,0.150538,0.0,E,638.0,E,1000.0
FBR,FABRIANO,12.9119,43.343601,seismic,0.150379,0.0,C (inferred from geology),609.0,inferred_USGS,609.0
GUMA,GUALDO DI MACERATA,13.3352,43.0627,seismic,0.128155,0.0,B,488.0,B,999.0
MDAR,MONTE DARIA,13.1427,43.1927,seismic,0.124854,0.0,A (inferred from geology),969.0,inferred_USGS,969.0
MNF,MONTE FIEGNI  FIASTRA,13.184466,43.059684,seismic,0.118541,0.0,A,1062.0,A,1000.0
FOS,FOLIGNO SEGGIO,12.83513,43.01459,seismic,0.116334,0.0,B,565.0,B,995.0
TLN,TOLENTINO,13.25838,43.215904,seismic,0.108235,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
MMUR,MONTE MURANO,12.9973,43.44183,seismic,0.102518,0.0,A (inferred from geology),998.0,inferred_USGS,998.0
ACT,ACQUASANTA TERME,13.4125,42.771301,seismic,0.098842,0.0,D (inferred from geology),1000.0,inferred_USGS,1000.0
AMT,AMATRICE,13.286176,42.63246,seismic,0.090742,0.0,B,670.0,B,1000.0
ACC,ACCUMOLI,13.242,42.695999,seismic,0.08832,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
FIU1,FIUMINATA,12.931604,43.188561,seismic,0.078816,0.0,A (inferred from geology),835.0,inferred_USGS,835.0
MZ63,COLLECRETA   IDPA CNR IMAA CNR,13.323448,42.629805,seismic,0.074409,0.0,B,562.0,B,1000.0
MCT,MACERATA,13.418895,43.292511,seismic,0.071475,0.0,C (inferred from geology),991.0,inferred_USGS,991.0
SPM,SPOLETO  MONTELUCO,12.751268,42.72324,seismic,0.069272,0.0,A (inferred from geology),782.0,inferred_USGS,782.0
ASP,ASCOLI PICENO,13.6479,42.848,seismic,0.067177,0.0,B,599.0,B,993.0
CSC,CASCIA,13.01228,42.719097,seismic,0.064816,0.0,B,698.0,B,991.0
SLO,SELLANO,12.952842,42.900253,seismic,0.063747,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
MNTV,MANTOVA,10.7897,45.1495,seismic,0.063008,0.0,C,237.0,C,233.0
TREG,TREGNAGO,11.1606,45.523,seismic,0.059088,0.0,B,391.0,B,814.0
CIT,CITTAREALE,13.1632,42.5942,seismic,0.055045,0.0,C (inferred from geology),1000.0,inferred_USGS,1000.0
SNO,SARNANO,13.304135,43.03717,seismic,0.054328,0.0,B (inferred from geology),559.0,inferred_USGS,559.0
SNG,SENIGALLIA,13.226162,43.68558,seismic,0.05265,0.0,C,258.0,C,565.0
ATCC,AVT   CASA CASTALDA,12.63994,43.18514,seismic,0.049014,0.0,E,653.0,E,1000.0
SPO1,SPOLETO 2,12.7363,42.734402,seismic,0.04555,0.0,B (inferred from geology),672.0,inferred_USGS,672.0
CSA,CASTELNUOVO  ASSISI,12.590602,43.008015,seismic,0.045385,0.0,C,200.0,C,230.0
TERO,TERAMO,13.60393,42.62279,seismic,0.044733,0.0,A,912.0,A,999.0
SIG,SIGILLO,12.7408,43.330799,seismic,0.044568,0.0,C (inferred from geology),1000.0,inferred_USGS,1000.0
MURB,MONTE URBINO,12.5246,43.263,seismic,0.044388,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
ASS,ASSISI,12.604141,43.074982,seismic,0.043048,0.0,A (inferred from geology),623.0,inferred_USGS,623.0
PCB,POGGIO CANCELLI  BASE DIGA,13.33799,42.558022,seismic,0.042551,0.0,B (inferred from geology),985.0,inferred_USGS,985.0
SENI,SENIGALLIA,13.2331,43.7052,seismic,0.042239,0.0,C,242.0,C,522.0
VAL,VALFABBRICA,12.6017,43.159302,seismic,0.042115,0.0,B (inferred from geology),841.0,inferred_USGS,841.0
GBP,GUBBIO PIANA,12.58949,43.31381,seismic,0.040062,0.0,C,224.0,C,260.0
BVG,BEVAGNA,12.611065,42.932367,seismic,0.039564,0.0,C,211.0,C,230.0
PP3,PP3,13.6095,43.37783,seismic,0.038565,0.0,C (inferred from geology),589.0,inferred_USGS,589.0
FOPC,FOLIGNO NORD,12.7031,42.9697,seismic,0.03606,0.0,C (inferred from geology),676.0,inferred_USGS,676.0
RM33,PELLESCRITTA,13.21452,42.50898,seismic,0.032245,0.0,B (inferred from geology),623.0,inferred_USGS,623.0
GLT,GUALDO TADINO,12.789001,43.233101,seismic,0.031002,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
SRL,SIROLO,13.619388,43.517905,seismic,0.03093,0.0,C,272.0,C,449.0
PTI,PETRITOLI,13.657076,43.066567,seismic,0.027849,0.0,C (inferred from geology),596.0,inferred_USGS,596.0
ANB,ANCONA 2,13.507411,43.59229,seismic,0.025995,0.0,B (inferred from geology),970.0,inferred_USGS,970.0
MPAG,MONTE PAGANUCCIO,12.7595,43.6292,seismic,0.025872,0.0,A (inferred from geology),999.0,inferred_USGS,999.0
SBT,S.BENEDETTO,13.860366,42.933846,seismic,0.025228,0.0,C (inferred from geology),595.0,inferred_USGS,595.0
CADA,CAPODARCO,13.7614,43.1942,seismic,0.025097,0.0,B (inferred from geology),579.0,inferred_USGS,579.0
MSCT,MASCIONI (CAMPOTOSTO) 2,13.3509,42.526699,seismic,0.024699,0.0,B,652.0,B,918.0
RTI,RIETI (CAB. ENEL),12.829097,42.430278,seismic,0.024243,0.0,D,170.0,D,230.0
GBB,GUBBIO,12.597252,43.356972,seismic,0.023627,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
SPD,SELLA PEDICATE  CAMPOTOSTO,13.371038,42.515139,seismic,0.022856,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
PCRO,PIETRALACROCE  ANCONA,13.53233,43.60768,seismic,0.021986,0.0,B (inferred from geology),488.0,inferred_USGS,488.0
AQG,L AQUILA   V. ATERNO    COLLE GRILLI,13.337026,42.373474,seismic,0.021425,0.0,B,696.0,B,804.0
TRL,TERMINILLO,12.932308,42.461314,seismic,0.020559,0.0,B,380.0,B,1000.0
0CAN,CANTIANO,12.6308,43.472301,seismic,0.020087,0.0,C (inferred from geology),841.0,inferred_USGS,841.0
0PIO,PIOBBICO,12.5127,43.587299,seismic,0.020008,0.0,C (inferred from geology),680.0,inferred_USGS,680.0
CTL8,CASTELLEONE,9.7622,45.2763,seismic,0.019326,0.0,C (inferred from geology),261.0,inferred_USGS,261.0
FSS,FOSSOMBRONE,12.810074,43.690477,seismic,0.019109,0.0,B (inferred from geology),952.0,inferred_USGS,952.0
GNU,GIANO NELLUMBRIA,12.570145,42.803818,seismic,0.018941,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
CIMO,CIMOLAIS  ITALY,12.4448,46.3116,seismic,0.01835,0.0,C (inferred from geology),999.0,inferred_USGS,999.0
PIEI,PIEIA,12.535,43.53567,seismic,0.018155,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
MTRZ,MONTERENZIO,11.4248,44.3128,seismic,0.017429,0.0,B (inferred from geology),632.0,inferred_USGS,632.0
MCR,MACERATA FELTRIA,12.447514,43.799889,seismic,0.016937,0.0,C (inferred from geology),1000.0,inferred_USGS,1000.0
AQA,L AQUILA   V. ATERNO    F. ATERNO,13.339298,42.37553,seismic,0.016665,0.0,B,549.0,B,820.0
SNI,SANGEMINI,12.5536,42.632,seismic,0.016419,0.0,B (inferred from geology),832.0,inferred_USGS,832.0
AQV,L AQUILA   V. ATERNO   CENTRO VALLE,13.343888,42.377222,seismic,0.016395,0.0,B,474.0,B,820.0
CCT,CITTA DI CASTELLO (TRESTINA),12.2346,43.3683,seismic,0.016295,0.0,C,316.0,C,230.0
AQF,L AQUILA   V. ATERNO    FERRIERA,13.35474,42.380539,seismic,0.015211,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
GSA,GRAN SASSO  LAB. INFN ASSERGI,13.519362,42.420689,seismic,0.014753,0.0,B,492.0,B,239.0
AQK,L AQUILA   V. ATERNO   AQUIL PARK ING.,13.400949,42.344967,seismic,0.014608,0.0,B,705.0,B,600.0
0MBT,CITTA' DI CASTELLO (OPERA PIA MUZI BETTI),12.2488,43.462101,seismic,0.014106,0.0,C (inferred from geology),458.0,inferred_USGS,458.0
PGG,POGGIO PICENZE,13.539446,42.322872,seismic,0.01401,0.0,B (inferred from geology),804.0,inferred_USGS,804.0
PTL,PIETRALUNGA,12.448597,43.427334,seismic,0.013935,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
BRS,BARISCIANO,13.59007,42.324272,seismic,0.013127,0.0,E,444.0,E,966.0
CTS,CITTA DI CASTELLO  REGNANO,12.223396,43.491987,seismic,0.013113,0.0,C (inferred from geology),262.0,inferred_USGS,262.0
ATPC,POGGIO CASTELLACCIO,12.457,43.4807,seismic,0.012906,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
LSS,LEONESSA  NUOVA,12.968894,42.558243,seismic,0.012795,0.0,A,1091.0,A,607.0
BTT2,BORGO OTTOMILA - 2 (CELANO),13.543056,41.998333,seismic,0.012649,0.0,D,90.0,D,230.0
