STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
GDLC,GDLC,172.08944,-43.58806,seismic,274.33,8.8,0.63,0,0.752018,0,94.515,,,,,,,inferred,Stations_USGS
HVSC,HVSC,172.70917,-43.58111,seismic,900,null,null,0,0.618318,0,18.762,,,,,,,inferred,Stations_USGS
UTM:(59G 061 517 10000),,172.4241,-43.5691,macroseismic,264.04,7.6,0.3,0.8059,0.611941,0.875,40.2189,1.0131,0.901968,1.0822,0.442855,1.4737,0.082283,inferred,Stations_USGS
UTM:(59G 059 518 10000),,172.1747,-43.4819,macroseismic,282.52,7.4,0.3,0.8059,0.540325,0.875,34.7648,1.0131,0.807015,1.0822,0.37783,1.4737,0.070609,inferred,Stations_USGS
OBS_6,"""Darfield::Canterbury::New Zealand"" 18 responses 7 km (Intensity VII)",172.12,-43.48,macroseismic,285.05,7.2,0.3,0.8059,0.477091,0.875,30.0503,1.0131,0.722059,1.0822,0.322352,1.4737,0.060592,inferred,Stations_USGS
OBS_25,"""Rolleston::Canterbury::New Zealand"" 11 responses 22 km (Intensity VII)",172.38,-43.58,macroseismic,263.52,7.2,0.3,0.8059,0.477091,0.875,30.0503,1.0131,0.722059,1.0822,0.322352,1.4737,0.060592,inferred,Stations_USGS
HORC,HORC,171.95972,-43.54139,seismic,297.28,8.6,0.63,0,0.461305,0,73.603,,,,,,,inferred,Stations_USGS
DFHS,DFHS,172.10194,-43.49139,seismic,283.42,null,null,0,0.458379,0,34.016,,,,,,,inferred,Stations_USGS
OBS_13,"""Leeston::Canterbury::New Zealand"" 3 responses 29 km (Intensity VII)",172.3,-43.76,macroseismic,249.54,7.4,0.3,0.8059,0.430723,0.875,34.7648,1.0131,0.716343,1.0822,0.434153,1.4737,0.082508,inferred,Stations_USGS
LINC,LINC,172.46778,-43.62472,seismic,249.78,7.7,0.63,0,0.410255,0,43.077,,,,,,,inferred,Stations_USGS
UTM:(59G 061 516 10000),,172.4262,-43.6591,macroseismic,238.25,7,0.3,0.8059,0.406856,0.875,25.9751,1.0131,0.634339,1.0822,0.280947,1.4737,0.053254,inferred,Stations_USGS
ROLC,ROLC,172.38083,-43.59444,seismic,264.95,null,null,0,0.38157,0,58.207,,,,,,,inferred,Stations_USGS
OBS_16,"""Lyttelton::Canterbury::New Zealand"" 4 responses 49 km (Intensity VII)",172.72,-43.6,macroseismic,787.88,7.1,0.3,0.8059,0.377492,0.875,27.9385,1.0131,0.623971,1.0822,0.330836,1.4737,0.063166,inferred,Stations_USGS
OBS_14,"""Lincoln::Canterbury::New Zealand"" 6 responses 32 km (Intensity VII)",172.48,-43.65,macroseismic,251.91,6.8,0.3,0.8059,0.371957,0.875,22.4526,1.0131,0.578035,1.0822,0.234639,1.4737,0.04462,inferred,Stations_USGS
OBS_5,"""Christchurch::Canterbury::New Zealand"" 253 responses 42 km (Intensity VII)",172.64,-43.53,macroseismic,210.52,6.7,0.3,0.8059,0.345041,0.875,20.8747,1.0131,0.543073,1.0822,0.218447,1.4737,0.041701,inferred,Stations_USGS
KPOC,KPOC,172.66361,-43.37806,seismic,203.19,7.2,0.63,0,0.34371,0,30.877,,,,,,,inferred,Stations_USGS
LPCC,LPCC,172.72222,-43.60556,seismic,787.88,6.4,0.63,0,0.332304,0,18.558,,,,,,,inferred,Stations_USGS
UTM:(59G 063 520 10000),,172.6642,-43.2957,macroseismic,243,6.9,0.3,0.8059,0.30215,0.875,24.1497,1.0131,0.530205,1.0822,0.299762,1.4737,0.057986,inferred,Stations_USGS
OBS_11,"""Kaiapoi::Canterbury::New Zealand"" 5 responses 49 km (Intensity VII)",172.68,-43.36,macroseismic,211.33,6.8,0.3,0.8059,0.301529,0.875,22.4526,1.0131,0.51764,1.0822,0.266855,1.4737,0.051541,inferred,Stations_USGS
UTM:(59G 063 517 10000),,172.6716,-43.5657,macroseismic,618.6,6.6,0.3,0.8059,0.299867,0.875,19.4077,1.0131,0.49303,1.0822,0.211666,1.4737,0.040759,inferred,Stations_USGS
TPLC,TPLC,172.47194,-43.55167,seismic,258.54,7.3,0.63,0,0.297686,0,31.43,,,,,,,inferred,Stations_USGS
UTM:(59G 063 519 10000),,172.6667,-43.3857,macroseismic,203.19,6.6,0.3,0.8059,0.27702,0.875,19.4077,1.0131,0.472911,1.0822,0.222201,1.4737,0.043039,inferred,Stations_USGS
OBS_32,"""Woodend::Canterbury::New Zealand"" 4 responses 50 km (Intensity VII)",172.67,-43.32,macroseismic,234.85,6.6,0.3,0.8059,0.256262,0.875,19.4077,1.0131,0.453938,1.0822,0.233066,1.4737,0.045405,inferred,Stations_USGS
DSLC,DSLC,172.19778,-43.66917,seismic,255.14,6.8,0.63,0,0.250245,0,22.832,,,,,,,inferred,Stations_USGS
CMHS,CMHS,172.62417,-43.56722,seismic,295.65,7.4,0.63,0,0.248267,0,18.409,,,,,,,inferred,Stations_USGS
REHS,REHS,172.635,-43.52361,seismic,231.64,7.6,0.63,0,0.2463,0,40.94,,,,,,,inferred,Stations_USGS
PRPC,PRPC,172.68278,-43.5275,seismic,215.09,null,null,0,0.231733,0,45.06,,,,,,,inferred,Stations_USGS
CCCC,CCCC,172.64639,-43.53944,seismic,234.72,8.1,0.63,0,0.202171,0,57.045,,,,,,,inferred,Stations_USGS
CACS,CACS,172.53,-43.48472,seismic,259.29,6.7,0.63,0,0.200489,0,20.201,,,,,,,inferred,Stations_USGS
OBS_21,"""Oxford::Canterbury::New Zealand"" 4 responses 26 km (Intensity VI)",172.18,-43.3,macroseismic,281.75,6.1,0.3,0.8059,0.199714,0.875,13.4818,1.0131,0.355095,1.0822,0.15087,1.4737,0.029685,inferred,Stations_USGS
CHHC,CHHC,172.62611,-43.53556,seismic,210.52,7.9,0.63,0,0.197808,0,50.188,,,,,,,inferred,Stations_USGS
OBS_24,"""Rangiora::Canterbury::New Zealand"" 18 responses 44 km (Intensity VI)",172.57,-43.31,macroseismic,270.05,6.1,0.3,0.8059,0.195464,0.875,13.4818,1.0131,0.351102,1.0822,0.152872,1.4737,0.030127,inferred,Stations_USGS
RKAC,RKAC,172.02306,-43.75306,seismic,265.15,5.8,0.63,0,0.193303,0,12.493,,,,,,,inferred,Stations_USGS
NNBS,NNBS,172.71778,-43.49722,seismic,210.87,null,null,0,0.18737,0,36.255,,,,,,,inferred,Stations_USGS
