# 20151117_M6.5_Lefkada median gmf, Stations:None, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_1,15.171069999999986,37.02497,0.0006606718,0.00024602216,0.0017741786,0.0004081481,0.0010694335
t_100,14.821550000000002,38.08939,0.00029765975,0.00017755914,0.0004989962,0.00018388746,0.0004818237
t_101,15.836680000000001,38.00117,0.00050579244,0.00030691197,0.0008335483,0.0003124671,0.0008187293
t_1014,18.871769999999998,43.0302,0.00069250615,0.00026084328,0.0018385167,0.0004278146,0.001120964
t_1015,18.708069999999992,43.03703,0.0006116342,0.00022794305,0.0016411835,0.00037785375,0.0009900561
t_102,16.074360000000013,38.05619,0.0005793698,0.0003615849,0.0009283279,0.00035792153,0.00093782943
t_1021,19.27600000000001,42.95247,0.00070602435,0.00027596392,0.0018062881,0.00043616586,0.001142846
t_1022,19.362740000000002,43.00888,0.00064371823,0.00024930428,0.0016621181,0.00039767454,0.0010419907
t_1023,19.449579999999997,43.06524,0.000693624,0.0002660881,0.0018081017,0.0004285052,0.0011227735
t_1024,19.28586999999999,43.07255,0.0006166947,0.00023467034,0.0016206237,0.00038098,0.0009982474
t_1025,19.372720000000015,43.12891,0.00061383756,0.00023141083,0.0016282583,0.00037921497,0.0009936227
t_1026,19.459659999999985,43.18522,0.0006146707,0.0002295015,0.001646264,0.00037972964,0.0009949713
t_103,15.9178,38.06081,0.00050065736,0.0003070284,0.00081639935,0.00030929476,0.0008104171
t_104,15.761230000000012,38.0653,0.0005285916,0.00031851727,0.0008772181,0.00032655193,0.0008556345
t_105,15.999009999999998,38.1204,0.00056616025,0.00035085768,0.00091358257,0.000349761,0.0009164471
t_106,15.842359999999985,38.12496,0.000514291,0.00031315367,0.00084461813,0.00031771735,0.000832486
t_107,15.372330000000005,38.13782,0.00032524185,0.00018783916,0.0005631534,0.00020092705,0.000526471
t_108,15.215630000000004,38.14184,0.00034861747,0.00019781607,0.0006143795,0.00021536797,0.00056430924
t_1084,22.350529999999992,36.51025,0.00087047566,0.0005476303,0.0013836485,0.00053776015,0.0014090443
t_1085,22.433899999999994,36.56731,0.0008832106,0.00055650744,0.0014017082,0.00054562755,0.0014296585
t_1086,22.517349999999993,36.62432,0.0008145514,0.0005137147,0.0012915612,0.0005032114,0.0013185192
t_1087,22.36314999999999,36.63457,0.0010620239,0.00068158936,0.0016548011,0.00065609434,0.0017191047
t_1088,22.446619999999996,36.6916,0.0010517852,0.00067565264,0.0016373087,0.00064976903,0.0017025311
t_1089,22.90934999999999,36.66024,0.0007365329,0.00044725864,0.0012129017,0.00045501336,0.0011922304
t_109,14.90218999999999,38.14946,0.00036964932,0.00022241604,0.000614347,0.00022836098,0.0005983536
t_1090,22.83882,36.72766,0.00093146006,0.0005761088,0.0015059966,0.00057543494,0.0015077601
t_1091,22.92258000000001,36.78444,0.0009853867,0.00060848775,0.0015957378,0.0006087496,0.0015950515
t_1092,22.613789999999995,36.80549,0.0010728145,0.0006890716,0.0016702631,0.00066276046,0.0017365713
t_1093,22.851979999999998,36.85183,0.0008569449,0.00053894,0.0013625905,0.0005294011,0.001387142
t_1094,22.697509999999994,36.86236,0.0013569165,0.00087061996,0.0021148408,0.00083827233,0.002196449
t_1095,21.912530000000004,36.78878,0.004502644,0.0029611522,0.0068465923,0.0027816314,0.0072884574
t_1096,21.758049999999997,36.7985,0.0049609332,0.0033164562,0.0074208295,0.003064752,0.008030293
t_1097,21.841340000000002,36.85577,0.0058637643,0.003935424,0.008736983,0.003622501,0.009491712
t_1098,21.924710000000005,36.91298,0.0019726234,0.001385002,0.0028095576,0.0012186421,0.0031930977
t_1099,21.770070000000004,36.9227,0.0053796708,0.0036844949,0.007854769,0.0033234386,0.008708105
t_110,15.453300000000013,38.19763,0.00037398093,0.00021820996,0.00064095034,0.00023103696,0.00060536526
t_1100,21.85345000000001,36.97993,0.00236837,0.0016934703,0.0033122383,0.0014631255,0.0038336953
t_1101,22.23391000000001,36.89313,0.0014583898,0.0009899931,0.0021483996,0.0009009602,0.0023607046
t_1102,22.16283999999999,36.96022,0.0018352357,0.0012689157,0.0026543057,0.0011337671,0.0029707074
t_1103,22.530159999999995,36.74857,0.0011893698,0.00076424144,0.0018509865,0.0007347657,0.0019252403
t_1104,22.375799999999998,36.75883,0.0010713321,0.00070098875,0.0016373337,0.00066184474,0.0017341719
