lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
11.06174,44.87823,0.0015229891,217.93884,HOLOCENE,150.0,2,0,s_0
10.73151,44.843,0.0022886156,233.78477,HOLOCENE,150.0,2,0,s_1
10.94917,44.62972,0.0016095571,219.52937,HOLOCENE,150.0,2,0,s_2
10.44696,44.8484,0.0026410925,227.08089,HOLOCENE,150.0,2,0,s_3
11.64046,44.48556,0.0054486766,253.4465,HOLOCENE,150.0,2,0,s_4
10.88991,44.64699,0.0022183945,220.9569,HOLOCENE,150.0,2,0,s_5
11.87561,44.92145,0.0,180.76936,HOLOCENE,150.0,1,0,s_6
12.03344,44.50228,0.0016064907,204.76917,HOLOCENE,149.99999999999997,2,0,s_7
11.82516,44.63053,0.0,209.24716,HOLOCENE,150.0,2,0,s_8
10.61626,45.65928,0.11963434,779.65393,JURASSIC-TRIASSIC,150.0,1,0,s_9
11.6099,45.64,0.0028249933,237.16025,HOLOCENE,150.0,1,0,s_10
11.20449,44.52439,0.005086739,253.61292,PLEISTOCENE,150.0,2,0,s_11
10.78481,44.50703,0.025610661,521.25977,CENOZOIC,150.0,2,0,s_12
12.07104,44.1185,0.069092855,498.7409,PLEISTOCENE,150.0,2,0,s_13
10.7897,45.1495,0.0048889597,235.67093,PLEISTOCENE,150.0,1,0,s_14
10.504,45.6429,0.17623268,740.6821,JURASSIC-TRIASSIC,150.0,1,0,s_15
11.9023,45.8003,0.06292889,451.51184,CENOZOIC,150.0,1,0,s_16
11.1606,45.523,0.04835711,539.15314,JURASSIC-TRIASSIC,150.0,1,0,s_17
11.72213,45.25173,0.03940782,421.91818,CRETACEOUS,150.0,1,0,s_18
11.1724,45.3082,0.0009379385,203.08691,PLEISTOCENE,150.0,1,0,s_19
10.96021,45.27339,0.001618777,220.07074,HOLOCENE,150.0,1,0,s_20
11.4876,45.4536,0.12858628,676.3632,CRETACEOUS,150.0,1,0,s_21
13.1885,46.4048,0.09654872,715.62415,JURASSIC-TRIASSIC,150.0,1,0,s_22
10.84852,45.8079,0.25907543,825.0,JURASSIC-TRIASSIC,150.0,1,0,s_23
