custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,9.69738,39.82506,600.0,False,125.83404,0.79526
t_1,9.69633,39.94774,600.0,False,125.83404,0.79526
t_2,9.69528,40.07033,997.0,False,8.10143,0.44484
t_3,9.69423,40.19283,600.0,False,125.83404,0.79526
t_4,9.77359,40.25444,600.0,False,125.83404,0.79526
t_5,9.61724,39.88599,992.0,False,8.36842,0.44741
t_6,9.537,39.94686,998.0,False,8.04916,0.44433
t_7,9.45668,40.00768,997.0,False,8.10143,0.44484
t_8,9.6161,40.00862,622.0,False,108.73869,0.76316
t_9,9.37627,40.06844,994.0,False,8.26049,0.44638
t_10,9.53577,40.06945,998.0,False,8.04916,0.44433
t_11,9.45536,40.13022,995.0,False,8.20709,0.44587
t_12,9.61496,40.13117,994.0,False,8.26049,0.44638
t_13,9.37486,40.19094,996.0,False,8.15408,0.44535
t_14,9.53454,40.19196,999.0,False,7.99726,0.44382
t_15,9.29577,40.12914,998.0,False,8.04916,0.44433
t_16,9.21518,40.18979,1000.0,False,7.94573,0.44332
t_17,9.1345,40.25039,1000.0,False,7.94573,0.44332
t_18,9.29427,40.2516,998.0,False,8.04916,0.44433
t_19,9.05373,40.31092,1000.0,False,7.94573,0.44332
t_20,9.21359,40.31221,1000.0,False,7.94573,0.44332
t_21,8.97287,40.3714,1000.0,False,7.94573,0.44332
t_22,9.13282,40.37276,1000.0,False,7.94573,0.44332
t_23,9.29276,40.37398,998.0,False,8.04916,0.44433
t_24,9.05196,40.43325,1000.0,False,7.94573,0.44332
t_25,9.45404,40.25269,988.0,False,8.58894,0.44948
t_26,9.61381,40.25363,770.0,False,38.46309,0.59782
t_27,9.37345,40.31336,999.0,False,7.99726,0.44382
t_28,9.53331,40.31437,992.0,False,8.36842,0.44741
t_29,9.45271,40.37506,835.0,False,24.26474,0.54488
t_30,9.61267,40.37601,913.0,False,14.14749,0.49197
t_31,9.37203,40.43569,995.0,False,8.20709,0.44587
t_32,9.53207,40.43671,559.0,False,163.22839,0.86233
t_33,9.45139,40.49735,992.0,False,8.36842,0.44741
t_34,9.61152,40.49829,993.0,False,8.31426,0.44689
t_35,9.21199,40.43454,1000.0,False,7.94573,0.44332
t_36,8.97101,40.49369,1000.0,False,7.94573,0.44332
t_37,9.13113,40.49505,1000.0,False,7.94573,0.44332
t_38,9.29126,40.49627,997.0,False,8.10143,0.44484
t_39,9.05018,40.5555,1000.0,False,7.94573,0.44332
t_40,9.2104,40.55678,1000.0,False,7.94573,0.44332
t_41,8.96914,40.61589,234.0,False,497.75773,2.33524
t_42,9.12944,40.61724,1000.0,False,7.94573,0.44332
t_43,9.28975,40.61846,998.0,False,8.04916,0.44433
t_44,9.0484,40.67765,999.0,False,7.99726,0.44382
t_45,9.37061,40.55793,830.0,False,25.13309,0.54864
t_46,9.53083,40.55895,991.0,False,8.42296,0.44793
t_47,9.45006,40.61955,993.0,False,8.31426,0.44689
t_48,9.61037,40.62049,984.0,False,8.81583,0.45157
t_49,9.36919,40.68009,994.0,False,8.26049,0.44638
t_50,9.52959,40.6811,681.0,False,72.40514,0.68801
