lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
9.69633,39.94774,0.008866408,512.39777,UNKNOWN,150.0,3,0,t_0
9.69528,40.07033,0.070279256,696.33386,CRETACEOUS,150.0,3,0,t_1
9.61724,39.88599,0.07984531,519.3477,PALEOZOIC,150.0,3,0,t_2
9.537,39.94686,0.23285815,900.0,PALEOZOIC,150.0,3,0,t_3
9.45668,40.00768,0.09477745,612.8204,PALEOZOIC,150.00000000000003,3,0,t_4
9.6161,40.00862,0.026477544,428.11365,PALEOZOIC,149.99999999999997,3,0,t_5
9.37627,40.06844,0.06272492,534.21533,PALEOZOIC,150.0,3,0,t_6
9.53577,40.06945,0.11110615,795.94604,PALEOZOIC,150.0,3,0,t_7
9.45536,40.13022,0.096184306,522.582,CRETACEOUS,150.00000000000003,3,0,t_8
9.61496,40.13117,0.12389113,824.5052,CRETACEOUS,150.0,3,0,t_9
9.37486,40.19094,0.22175618,837.49506,PALEOZOIC,150.0,3,0,t_10
9.53454,40.19196,0.25357822,798.1865,PALEOZOIC,150.0,3,0,t_11
9.29577,40.12914,0.064522274,488.03696,PALEOZOIC,150.0,3,0,t_12
9.21518,40.18979,0.104809605,574.7027,PALEOZOIC,150.0,3,0,t_13
9.1345,40.25039,0.07238966,539.23364,PALEOZOIC,150.0,3,0,t_14
9.29427,40.2516,0.07422227,537.8179,PALEOZOIC,150.0,3,0,t_15
9.05373,40.31092,0.054754563,501.6077,PALEOZOIC,150.0,3,0,t_16
9.21359,40.31221,0.010267716,486.55643,CENOZOIC,150.0,3,0,t_17
8.97287,40.3714,0.13936068,660.28253,PALEOZOIC,150.0,3,0,t_18
9.13282,40.37276,0.03837705,504.71945,PALEOZOIC,150.0,3,0,t_19
9.29276,40.37398,0.046614286,507.4133,PALEOZOIC,150.0,3,0,t_20
9.05196,40.43325,0.110126935,677.81177,PALEOZOIC,150.0,3,0,t_21
9.45404,40.25269,0.2595595,869.24896,CRETACEOUS,150.0,3,0,t_22
9.61381,40.25363,0.16828614,861.5881,CRETACEOUS,149.99999999999997,3,0,t_23
9.37345,40.31336,0.33182883,888.6986,PALEOZOIC,150.0,3,0,t_24
9.53331,40.31437,0.012458504,387.38257,PLEISTOCENE,150.0,3,0,t_25
9.45271,40.37506,0.14179571,693.07526,PALEOZOIC,150.00000000000003,3,0,t_26
9.61267,40.37601,0.1262315,691.9293,PALEOZOIC,150.0,3,0,t_27
9.37203,40.43569,0.051305376,488.28552,PALEOZOIC,149.99999999999997,3,0,t_28
