custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
s_0,11.06174,44.87823,208.0,False,499.3884,2.38175
s_1,11.0895,44.9169,230.0,False,499.3884,2.38175
s_2,10.92759,44.75935,230.0,False,499.3884,2.38175
s_3,11.6099,45.64,321.0,False,125.83404,0.79526
s_4,11.2867,44.7234,174.0,False,499.3884,2.38175
s_5,13.1885,46.4048,809.0,False,29.14988,0.56496
s_6,11.2867,44.8297,230.0,False,499.3884,2.38175
s_7,11.235,44.934,230.0,False,499.3884,2.38175
s_8,10.8703,44.7823,230.0,False,499.3884,2.38175
s_9,11.49183,44.82031,230.0,False,499.3884,2.38175
s_10,11.1428,44.7157,230.0,False,499.3884,2.38175
s_11,11.3904,44.791,230.0,False,499.3884,2.38175
s_12,11.4337,44.521,230.0,False,499.3884,2.38175
s_13,10.73151,44.843,190.0,False,499.3884,2.38175
s_14,10.44696,44.8484,218.0,False,499.3884,2.38175
s_15,10.88991,44.64699,213.0,False,499.3884,2.38175
s_16,10.94917,44.62972,204.0,False,499.3884,2.38175
s_17,11.418,44.886,230.0,False,499.3884,2.38175
s_18,11.87561,44.92145,174.0,False,499.3884,2.38175
s_19,10.7897,45.1495,237.0,False,498.17254,2.3467
s_20,11.20449,44.52439,208.0,False,499.3884,2.38175
s_21,11.534,44.719,230.0,False,499.3884,2.38175
s_22,7.3662,43.739,499.0,False,230.09832,0.98194
s_23,11.1606,45.523,391.0,False,28.13655,0.561
s_24,10.78481,44.50703,489.0,False,125.83404,0.79526
s_25,10.84852,45.8079,430.0,False,24.43586,0.54563
s_26,11.64046,44.48556,230.0,False,499.3884,2.38175
s_27,10.96021,45.27339,252.0,False,126.65999,0.79678
s_28,10.504,45.6429,450.0,False,13.95671,0.49074
s_29,12.03344,44.50228,243.0,False,499.3884,2.38175
s_30,11.6216,44.8408,230.0,False,499.3884,2.38175
s_31,11.29582,45.00997,230.0,False,499.3884,2.38175
s_32,11.1724,45.3082,264.0,False,499.3884,2.38175
s_33,11.72213,45.25173,227.0,False,11.95138,0.47699
s_34,10.61626,45.65928,885.0,False,17.13375,0.50981
s_35,11.9023,45.8003,769.0,False,38.73831,0.59871
s_36,11.4876,45.4536,1000.0,False,7.94573,0.44332
s_37,11.18274,45.56202,1000.0,False,7.94573,0.44332
s_38,11.58011,44.37849,237.0,False,125.83404,0.79526
s_39,10.217,45.606,386.0,False,13.76868,0.48951
s_40,11.76396,44.20761,395.0,False,13.95671,0.49074
s_41,12.07104,44.1185,214.0,False,128.32479,0.79983
s_42,10.1234,45.4582,618.0,False,111.69543,0.76882
s_43,11.82516,44.63053,170.0,False,499.3884,2.38175
s_44,11.4248,44.3128,632.0,False,101.6349,0.74936
s_45,10.08792,45.27419,245.0,False,313.92715,1.15497
s_46,9.9307,45.4056,600.0,False,125.83404,0.79526
s_47,11.74248,44.35955,230.0,False,499.3884,2.38175
s_48,9.89449,45.07427,222.0,False,499.3884,2.38175
s_49,11.92252,46.0267,818.0,False,27.35225,0.55786
s_50,11.90232,45.65958,541.0,False,125.83404,0.79526
s_51,11.89075,44.29802,292.0,False,499.3884,2.38175
s_52,11.82978,44.13502,1000.0,False,7.94573,0.44332
s_53,12.0131,45.8361,600.0,False,125.83404,0.79526
s_54,12.04192,44.19941,296.0,False,125.83404,0.79526
s_55,12.3552,46.015,1000.0,False,7.94573,0.44332
s_56,11.78856,44.15926,1000.0,False,7.94573,0.44332
s_57,9.7622,45.2763,261.0,False,484.66406,2.06099
s_58,9.62297,44.50679,803.0,False,30.41594,0.5698
s_59,10.7319,45.6378,834.0,False,24.43586,0.54563
s_60,10.46617,44.36487,552.0,False,170.32727,0.87485
s_61,10.3095,45.5494,267.0,False,481.23432,2.0081
s_62,11.60339,44.06413,1000.0,False,7.94573,0.44332
s_63,10.4664,45.8228,999.0,False,7.99726,0.44382
s_64,9.97307,44.20876,982.0,False,8.93172,0.45262
s_65,9.4291,45.7054,583.0,False,140.46129,0.82184
s_66,12.24141,44.137,541.0,False,125.83404,0.79526
s_67,13.77,45.6526,400.0,False,355.71704,1.26461
s_68,9.59814,44.90445,522.0,False,202.95005,0.93261
s_69,10.57692,43.99583,1000.0,False,7.94573,0.44332
s_70,11.21287,43.9542,1000.0,False,7.94573,0.44332
s_71,10.13109,44.23825,509.0,False,7.99726,0.44382
s_72,10.9765,44.35085,1000.0,False,7.94573,0.44332
s_73,5.73616,45.18654,283.0,False,471.11547,1.87875
s_74,10.28861,44.18855,453.0,False,95.58632,0.73734
s_75,10.82523,44.3331,453.0,False,7.94573,0.44332
