STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
PET2,PET2,-101.26,17.54,seismic,760.0,3.2,0.63,0.0,0.002324,0.0,0.73,0.0,0.002966,0.0,0.002681,0.0,0.001682,inferred,Stations_USGS
ACAM,ACAM,-100.72,20.04,seismic,760.0,3.7,0.63,0.0,0.002508,0.0,1.69,0.0,0.002752,0.0,0.005178,0.0,0.006504,inferred,Stations_USGS
PPIG,PPIG,-98.63,19.07,seismic,655.42,5.3,0.63,0.0,0.021723,0.0,7.58,0.0,0.023935,0.0,0.051111,0.0,0.029174,inferred,Stations_USGS
TEJU,TEJU,-100.16,18.9,seismic,760.0,3.7,0.63,0.0,0.005973,0.0,1.69,0.0,0.009072,0.0,0.00633,0.0,0.005719,inferred,Stations_USGS
XALA,XALA,-96.9,19.53,seismic,470.98,4.0,0.63,0.0,0.015301,0.0,2.52,0.0,0.043598,0.0,0.04265,0.0,0.008257,inferred,Stations_USGS
DHIG,DHIG,-99.04,20.3,seismic,510.82,3.9,0.63,0.0,0.002151,0.0,2.36,0.0,0.00209,0.0,0.00318,0.0,0.00474,inferred,Stations_USGS
ZIIG,ZIIG,-101.46,17.61,seismic,760.0,3.2,0.63,0.0,0.003282,0.0,0.78,0.0,0.004648,0.0,0.001988,0.0,0.001611,inferred,Stations_USGS
MEIG,MEIG,-99.62,17.92,seismic,760.0,3.8,0.63,0.0,0.006983,0.0,1.85,0.0,0.012691,0.0,0.0063,0.0,0.003914,inferred,Stations_USGS
TGIG,TGIG,-93.12,16.78,seismic,554.13,4.7,0.63,0.0,0.071662,0.0,5.06,0.0,0.135933,0.0,0.055678,0.0,0.024016,inferred,Stations_USGS
LVIG,LVIG,-96.42,19.73,seismic,528.78,3.6,0.63,0.0,0.003496,0.0,1.41,0.0,0.008196,0.0,0.004404,0.0,0.002232,inferred,Stations_USGS
PANG,PANG,-96.49,15.67,seismic,451.14,5.0,0.63,0.0,0.23317,0.0,6.38,0.0,0.292977,0.0,0.062314,0.0,0.012151,inferred,Stations_USGS
ATYC,ATYC,-100.43,17.21,seismic,760.0,3.5,0.63,0.0,0.004709,0.0,1.18,0.0,0.008247,0.0,0.005321,0.0,0.003344,inferred,Stations_USGS
HMTT,HMTT,-98.56,17.8,seismic,451.16,4.2,0.63,0.0,0.015882,0.0,3.39,0.0,0.035698,0.0,0.037207,0.0,0.00945,inferred,Stations_USGS
HLIG,HLIG,-97.8,17.83,seismic,555.72,4.1,0.63,0.0,0.010958,0.0,2.95,0.0,0.021814,0.0,0.020989,0.0,0.006351,inferred,Stations_USGS
MIHL,MIHL,-94.54,17.99,seismic,334.16,6.2,0.63,0.0,0.057339,0.0,15.55,0.0,0.085087,0.0,0.142304,0.0,0.08632,inferred,Stations_USGS
ACP2,ACP2,-99.89,16.87,seismic,760.0,3.4,0.63,0.0,0.007288,0.0,0.99,0.0,0.01843,0.0,0.004516,0.0,0.003303,inferred,Stations_USGS
OXBJ,OXBJ,-96.72,17.07,seismic,366.03,5.1,0.63,0.0,0.059215,0.0,6.94,0.0,0.111448,0.0,0.07736,0.0,0.010204,inferred,Stations_USGS
OXLC,OXLC,-96.7,17.07,seismic,348.66,5.5,0.63,0.0,0.104241,0.0,9.05,0.0,0.256555,0.0,0.089929,0.0,0.012222,inferred,Stations_USGS
TAJN,TAJN,-92.27,14.92,seismic,348.12,5.1,0.63,0.0,0.112824,0.0,6.67,0.0,0.445484,0.0,0.041081,0.0,0.021631,inferred,Stations_USGS
MYIG,MYIG,-89.64,20.95,seismic,760.0,7.5,0.63,0.0,0.03051,0.0,39.09,0.0,0.067054,0.0,0.062559,0.0,0.058216,inferred,Stations_USGS
PHPU,PHPU,-98.17,19.04,seismic,422.52,5.4,0.63,0.0,0.025607,0.0,8.18,0.0,0.051223,0.0,0.051152,0.0,0.027278,inferred,Stations_USGS
URUA,URUA,-102.07,19.42,seismic,760.0,3.9,0.63,0.0,0.002263,0.0,2.22,0.0,0.002956,0.0,0.006799,0.0,0.00316,inferred,Stations_USGS
VNTA,VNTA,-99.82,16.91,seismic,760.0,3.4,0.63,0.0,0.003344,0.0,0.99,0.0,0.006177,0.0,0.003843,0.0,0.004292,inferred,Stations_USGS
