STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
ARG2,Prefecture Argostoli Cephalonia Ionian Islands,20.4878,38.1783,seismic,0.256891,0.0,B (inferred from topography),435.0,inferred_USGS,435.0
VAS2,HealthCenter Vassiliki Lefkas Island,20.608081,38.630558,seismic,0.057042,0.0,C (inferred from topography),560.0,inferred_USGS,560.0
VLMS,VOLIMES,20.66284,37.87659,seismic,0.038036,0.0,B (inferred from topography),513.0,inferred_USGS,513.0
MGNA,MEGANISSI,20.79116,38.65606,seismic,0.019441,0.0,B (inferred from topography),519.0,inferred_USGS,519.0
MSL1,Prefecture Mesologgi Western Greece,21.4243,38.3727,seismic,0.015481,0.0,C (inferred from topography),317.0,inferred_USGS,317.0
KRI1,Town Hall Keri Zakynthos Ionian Islands,20.8172,37.6621,seismic,0.01362,0.0,A (inferred from topography),573.0,inferred_USGS,573.0
KLV1,Health Center Kalavryta Achaea Peloponnese,22.10797,38.03256,seismic,0.005149,0.0,B (inferred from topography),449.0,inferred_USGS,449.0
RIOA,Rio Greece,21.79118,38.29585,seismic,0.004753,0.0,B (inferred from topography),445.0,inferred_USGS,445.0
KRK1,Prefecture Veterinary Corfu Ionian Islands,19.9202,39.618861,seismic,0.003273,0.0,B (inferred from topography),311.0,inferred_USGS,311.0
ART2,Hospital Arta Epirus,20.9937,39.1474,seismic,0.002309,0.0,A (inferred from topography),586.0,inferred_USGS,586.0
JAN,Ioannina  Greece,20.84874,39.65616,seismic,0.00178,0.0,B (inferred from topography),525.0,inferred_USGS,525.0
KASA,KASSIOPI,19.93542,39.74628,seismic,0.001316,0.0,A (inferred from topography),784.0,inferred_USGS,784.0
ITM,Ithomi Messinia Greece,21.92522,37.17872,seismic,0.001174,0.0,A (inferred from topography),595.0,inferred_USGS,595.0
DLFA,Delfoi  Greece,22.49583,38.47836,seismic,0.001016,0.0,A (inferred from topography),597.0,inferred_USGS,597.0
LSK,Leskovik  Albania,20.5987,40.149899,seismic,0.000883,0.0,A,818.0,A,667.0
YDRA,Ydra Island  Greece,23.46525,37.34923,seismic,0.000795,0.0,A (inferred from topography),594.0,inferred_USGS,594.0
NPS1,HealthCenter Neapoli Laconia Peloponnese,23.06248,36.51263,seismic,0.000736,0.0,B (inferred from topography),456.0,inferred_USGS,456.0
VLO,Vlore  Albania,19.495501,40.468601,seismic,0.000693,0.0,B,375.0,B,420.0
