# 19970228_M6.1_Golestan median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_37,48.036100000000005,38.0924,0.17432825,0.15347278,0.15863518,0.17636865
m_38,48.016999999999996,38.036,0.06200271,0.062057815,0.061741587,0.062207207
m_39,47.93299999999999,38.183,0.13267118,0.10308613,0.15206046,0.12769338
m_40,47.715,37.4211,0.015841046,0.01561679,0.016217535,0.015735557
m_41,47.05080000000001,37.4778,0.02229233,0.02180111,0.021736337,0.022943005
m_42,48.0667,38.15,0.36876705,0.3045206,0.29698566,0.45565298
m_43,48.06999999999999,38.09,0.25387543,0.21623795,0.21108265,0.2800744
m_44,47.99610000000001,38.0342,0.071864,0.070928365,0.07151405,0.071621396
m_45,47.548100000000005,37.9264,0.0659872,0.06620914,0.064460166,0.06537422
m_46,48.02000000000001,38.09,0.1426544,0.12748736,0.1349728,0.14288315
m_47,48.2833,38.25,0.13521428,0.13596155,0.13501222,0.1352843
m_48,48.099999999999994,38.08,0.2734192,0.22547296,0.23808248,0.27597478
m_49,46.83330000000001,37.85,0.02163259,0.021178478,0.021251451,0.02205096
s_0,48.06999999999999,39.02,0.0449,0.0449,0.0449,0.0449
s_1,47.71000000000001,37.43,0.0166,0.0166,0.0166,0.0166
s_10,48.28,38.23,0.11555,0.11555,0.11555,0.11555
s_11,48.870000000000005,38.42,0.04444,0.04444,0.04444,0.04444
s_12,46.43000000000001,37.83,0.01115,0.01115,0.01115,0.01115
s_13,47.120000000000005,38.25,0.01789,0.01789,0.01789,0.01789
s_14,47.370000000000005,38.86,0.06129,0.06129,0.06129,0.06129
s_15,47.71000000000001,37.42,0.01663,0.01663,0.01663,0.01663
s_16,47.72999999999999,39.03,0.02509,0.02509,0.02509,0.02509
s_17,48.06,39.05,0.04522,0.04522,0.04522,0.04522
s_18,48.420000000000016,37.92,0.07719,0.07719,0.07719,0.07719
s_19,48.879999999999995,38.43,0.04398,0.04398,0.04398,0.04398
s_2,48.860000000000014,38.43,0.04527,0.04527,0.04527,0.04527
s_20,48.05000000000001,37.87,0.5602,0.5602,0.5602,0.5602
s_21,48.02000000000001,38.04,0.05702,0.05702,0.05702,0.05702
s_22,46.59,38.15,0.01202,0.01202,0.01202,0.01202
s_23,48.30000000000001,38.25,0.16633,0.16633,0.16633,0.16633
s_24,48.53999999999999,37.61,0.01923,0.01923,0.01923,0.01923
s_25,56.920000000000016,37.56,0.09954,0.09954,0.09954,0.09954
s_26,48.25999999999999,38.22,0.16761,0.16761,0.16761,0.16761
s_27,48.52000000000001,37.62,0.01918,0.01918,0.01918,0.01918
s_28,47.03999999999999,38.86,0.02487,0.02487,0.02487,0.02487
s_29,48.629999999999995,38.26,0.02476,0.02476,0.02476,0.02476
s_3,48.31999999999999,39.36,0.01153,0.01153,0.01153,0.01153
s_30,48.579999999999984,38.32,0.02439,0.02439,0.02439,0.02439
s_31,48.28,38.26,0.11633,0.11633,0.11633,0.11633
s_32,49.129999999999995,37.37,0.01281,0.01281,0.01281,0.01281
s_33,48.25999999999999,38.241,0.17167,0.17167,0.17167,0.17167
s_34,47.120000000000005,38.33,0.01776,0.01776,0.01776,0.01776
s_35,48.34,37.68,0.01783,0.01783,0.01783,0.01783
s_36,47.670000000000016,36.74,0.01062,0.01062,0.01062,0.01062
s_4,47.670000000000016,38.39,0.02328,0.02328,0.02328,0.02328
s_5,48.09,38.63,0.0465,0.0465,0.0465,0.0465
s_6,48.370000000000005,39.38,0.01153,0.01153,0.01153,0.01153
s_7,48.06,37.92,0.58568,0.58568,0.58568,0.58568
s_8,47.53999999999999,37.94,0.06269,0.06269,0.06269,0.06269
s_9,48.47999999999999,38.42,0.10944,0.10944,0.10944,0.10944
t_0,45.00573,39.28024,0.003031025,0.002998381,0.0029262425,0.0035547891
t_1,44.736230000000006,39.34974,0.0017190428,0.001540495,0.0018811442,0.00193336
t_10,44.826059999999984,39.55782,0.0025961474,0.0026238565,0.002447588,0.003058751
t_100,47.88033999999999,39.41917,0.018777026,0.018853992,0.017686397,0.019966172
t_1000,45.63454999999999,37.73383,0.00457073,0.0041915984,0.004780948,0.005126675
t_1001,45.90404000000001,37.73383,0.0069852374,0.006748445,0.0068872916,0.00788654
t_1002,45.544719999999984,37.80484,0.0032680938,0.002788862,0.0037672487,0.003579678
t_1003,45.993870000000015,37.80484,0.009271697,0.00940128,0.008582967,0.0105488915
t_1004,46.17354,37.80484,0.0064494796,0.0056624464,0.007230646,0.0067643593
t_1005,45.72438,37.80484,0.0074404194,0.0076083955,0.0067962394,0.008663426
t_1006,45.63454999999999,37.80484,0.006627311,0.0067206896,0.0061268853,0.00772924
t_1007,46.26337000000001,37.80484,0.0068605603,0.0060338397,0.007762675,0.007053057
t_1008,45.81421,37.80484,0.007889372,0.0080138855,0.0072724745,0.009116285
t_1009,46.083709999999996,37.80484,0.005948697,0.0052096504,0.0066487924,0.0063245045
t_101,47.970169999999996,39.41917,0.01781986,0.01771962,0.017075717,0.01882456
t_1010,45.90404000000001,37.80484,0.009157621,0.009457434,0.008251033,0.010570089
t_1011,45.544719999999984,37.87578,0.0033652831,0.0028812678,0.0038596655,0.0036877932
t_1012,45.72438,37.87578,0.007706286,0.0079188,0.006990575,0.008980105
t_1013,45.90404000000001,37.87578,0.00878098,0.008932648,0.008080036,0.010073466
t_1014,46.17354,37.87578,0.0065832236,0.0057851616,0.0073687504,0.006896244
t_1015,46.26337000000001,37.87578,0.0074157524,0.006615517,0.008200484,0.0076465663
t_1016,46.083709999999996,37.87578,0.006307199,0.005578289,0.006940643,0.0067163664
t_1017,45.81421,37.87578,0.008012864,0.0081374,0.007387887,0.009249193
t_1018,45.63454999999999,37.87578,0.006798953,0.006911784,0.006263165,0.007930249
t_1019,45.993870000000015,37.87578,0.007756419,0.0074647698,0.0076920665,0.008648689
t_102,48.06,39.41917,0.016784506,0.016602892,0.016266746,0.017619483
t_1020,46.17354,37.94666,0.006985194,0.006190425,0.007698594,0.0073419665
t_1021,45.81421,37.94666,0.008331742,0.008509661,0.007619343,0.009627082
t_1022,45.993870000000015,37.94666,0.009985329,0.0102281505,0.009107386,0.011375097
t_1023,45.90404000000001,37.94666,0.008962316,0.009124365,0.00823543,0.010274935
t_1024,45.544719999999984,37.94666,0.0048404317,0.004569747,0.004907231,0.005509407
t_1025,45.72438,37.94666,0.0075947796,0.007742687,0.0069654686,0.008819
t_1026,45.63454999999999,37.94666,0.0069876146,0.0071252286,0.0064098067,0.008152525
t_1027,46.083709999999996,37.94666,0.0067838193,0.0060795415,0.007310863,0.0072523565
t_1028,46.26337000000001,37.94666,0.007447043,0.0065987017,0.008279006,0.0076948
t_1029,47.07184999999998,37.37776,0.016850797,0.015628451,0.01753893,0.017151702
t_103,47.88033999999999,39.48853,0.016322674,0.01625291,0.015519244,0.017515615
t_1030,47.25152,37.37776,0.018663464,0.017030738,0.019889597,0.018496903
t_1031,47.70067,37.37776,0.014316298,0.01301223,0.015959378,0.01374092
t_1032,47.341350000000006,37.37776,0.022519443,0.021440735,0.022932578,0.022543607
t_1033,47.16167999999999,37.44911,0.016539903,0.014514257,0.018581359,0.016144495
t_1034,47.43117999999998,37.44911,0.027845223,0.027066799,0.027756277,0.027552951
t_1035,47.07184999999998,37.44911,0.015282907,0.01344789,0.017041963,0.015088188
t_1036,47.25152,37.44911,0.027107181,0.026724871,0.026186889,0.027426485
t_1037,47.70067,37.44911,0.014462631,0.013177505,0.016203612,0.013788901
t_1038,47.610839999999996,37.44911,0.017056778,0.015195875,0.019477427,0.016117048
t_1039,47.52100999999999,37.44911,0.023613444,0.022187127,0.024890346,0.022907823
t_104,48.14983000000001,39.48853,0.0142671205,0.014030896,0.013890926,0.015089139
t_1040,47.341350000000006,37.44911,0.02944528,0.029171508,0.028289946,0.029554402
t_1041,47.07184999999998,37.52039,0.016350951,0.014339877,0.01837709,0.015982693
t_1042,47.610839999999996,37.52039,0.022235988,0.019620206,0.02529316,0.020623768
t_1043,47.341350000000006,37.52039,0.026215203,0.024434092,0.027634569,0.025449397
t_1044,47.16167999999999,37.52039,0.023752421,0.022573667,0.024205638,0.023737974
t_1045,47.25152,37.52039,0.024444023,0.022815362,0.025587581,0.0239866
t_1046,47.43117999999998,37.52039,0.026630707,0.024570595,0.028602744,0.0255002
t_1047,47.70067,37.52039,0.022816814,0.02031299,0.02528388,0.021122932
t_1048,47.52100999999999,37.52039,0.02176046,0.018921325,0.025556173,0.020201115
t_1049,47.43117999999998,37.59161,0.03595576,0.03458407,0.03667411,0.0346605
t_105,47.970169999999996,39.48853,0.01641976,0.016413374,0.015547422,0.017593682
t_1050,47.25152,37.59161,0.021371,0.018626506,0.024554718,0.020199899
t_1051,47.52100999999999,37.59161,0.02698773,0.023496294,0.03092117,0.024759883
t_1052,47.07184999999998,37.59161,0.024910625,0.024129178,0.024713932,0.025141278
t_1053,47.16167999999999,37.59161,0.024781158,0.023254858,0.025747122,0.024422344
t_1054,47.70067,37.59161,0.045237985,0.043842237,0.043028418,0.042787254
t_1055,47.610839999999996,37.59161,0.033654273,0.030727545,0.035468116,0.031239867
t_1056,47.341350000000006,37.59161,0.03440299,0.03338997,0.034372717,0.03358893
t_1057,47.70067,37.66275,0.053825602,0.050751816,0.052262656,0.049917053
t_1058,47.610839999999996,37.66275,0.044093113,0.040727854,0.04487269,0.040808458
t_1059,47.07184999999998,37.66275,0.020148957,0.017951215,0.022222092,0.019477237
t_106,48.06,39.48853,0.017799517,0.018328246,0.016219418,0.019170634
t_1060,47.52100999999999,37.66275,0.033510372,0.029414274,0.03708899,0.03054635
