# 19970228_M6.1_Golestan median gmf, Stations:None, gmlt:GEM, Rupture:Jackson_et_al_2002
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
t_0,47.96017,39.54489,0.0055143908,0.0094092535,0.00711295,0.0076718675
t_1,48.05,39.54489,0.0056980173,0.009858599,0.0072433176,0.007590776
t_10,44.36691,39.47559,0.0015717226,0.00093275507,0.00089958694,0.0013458619
t_100,47.78051,38.91865,0.011268497,0.022458395,0.020305574,0.020498568
t_1000,45.26522,37.36443,0.0032742664,0.0038620937,0.0028477826,0.0032657066
t_1001,44.81606,37.36443,0.0017007734,0.0013320608,0.0013840833,0.0018056574
t_1002,44.9059,37.36443,0.0018776815,0.0015773915,0.0015612912,0.0019378049
t_1003,45.35505,37.36443,0.0026018932,0.0028382903,0.0025251089,0.0035163893
t_1004,44.99573,37.36443,0.0018023336,0.0015278815,0.0015912413,0.0020808945
t_1005,45.17539,37.36443,0.0019234458,0.0017623882,0.0018393006,0.0024042395
t_1006,45.44489,37.43579,0.0027770665,0.0032018994,0.0028301827,0.0038934743
t_1007,45.08556,37.43579,0.0020136735,0.0018508299,0.0018391982,0.002287673
t_1008,44.81606,37.43579,0.0017054223,0.0013481713,0.001406488,0.0018428745
t_1009,45.26522,37.43579,0.0035479234,0.004374507,0.0030751256,0.0033848402
t_101,47.42118,38.91865,0.00881005,0.016362049,0.016141972,0.014642617
t_1010,45.35505,37.43579,0.0026450094,0.0029269545,0.0025994438,0.0036088205
t_1011,44.9059,37.43579,0.0018677947,0.0015781816,0.0015781103,0.0019792437
t_1012,44.99573,37.43579,0.0018671693,0.0016198255,0.0016572986,0.002127126
t_1013,45.17539,37.43579,0.003374581,0.0039794417,0.0028217656,0.0031425545
t_1014,45.08556,37.50709,0.0021533258,0.0020510936,0.0019577492,0.0023354245
t_1015,45.26522,37.50709,0.0025586167,0.002749885,0.0024510156,0.0034238908
t_1016,45.44489,37.50709,0.0028218615,0.0032962393,0.0029094494,0.003990507
t_1017,44.81606,37.50709,0.0021269121,0.0018618777,0.0016713904,0.002369671
t_1018,45.35505,37.50709,0.0026849245,0.0030095356,0.0026687074,0.0036946211
t_1019,44.99573,37.50709,0.001838388,0.0015955126,0.0016608605,0.0021697844
t_102,47.51101,38.91865,0.008293324,0.014818789,0.01581472,0.015266991
t_1020,44.9059,37.50709,0.0017819542,0.0014862025,0.0015451611,0.0020174375
t_1021,45.17539,37.50709,0.00343466,0.00410979,0.0029000393,0.0032109397
t_1022,44.81606,37.57832,0.0017929387,0.0014679426,0.0014939891,0.0019081593
t_1023,45.44489,37.57832,0.0028626553,0.003382593,0.0029820553,0.0040790606
t_1024,44.9059,37.57832,0.0018870431,0.0016231745,0.001629689,0.0020520317
t_1025,45.26522,37.57832,0.0028817456,0.0032778643,0.0027066784,0.0034930997
t_1026,44.99573,37.57832,0.0027032164,0.0027858454,0.0022245632,0.0027879141
t_1027,45.35505,37.57832,0.0027212044,0.0030849958,0.0027320264,0.0037727903
t_1028,45.08556,37.57832,0.0032611147,0.0037454201,0.0026884687,0.0030361128
t_1029,45.17539,37.57832,0.002197195,0.0021754056,0.0021152764,0.0025644077
t_103,47.69067,38.91865,0.009531112,0.017779244,0.017976604,0.016094094
t_1030,44.99573,37.64948,0.0030727214,0.003369865,0.0024728822,0.0028625324
t_1031,45.08556,37.64948,0.0034257986,0.0040482874,0.0028209505,0.0030852049
t_1032,45.26522,37.64948,0.0026197543,0.0028749504,0.0025558376,0.0035546431
t_1033,45.17539,37.64948,0.0032947806,0.003906253,0.002876005,0.003291849
t_1034,45.44489,37.64948,0.002898957,0.0034597763,0.0030469932,0.0041580033
t_1035,44.81606,37.64948,0.0016859812,0.001345426,0.0014391294,0.0019356435
t_1036,44.9059,37.64948,0.0018000498,0.0015255988,0.0015907094,0.0020827006
t_1037,45.35505,37.64948,0.0027534391,0.0031523507,0.0027885686,0.0038423818
t_1038,45.26522,37.72057,0.0026445298,0.0029259652,0.0025986107,0.0036077867
t_1039,45.44489,37.72057,0.003083651,0.0037929143,0.0032191868,0.0042262813
t_104,47.06185,38.91865,0.0063329022,0.010858642,0.011248982,0.011551402
t_1040,44.81606,37.72057,0.0022369663,0.0020343796,0.0017852765,0.0024734368
t_1041,45.08556,37.72057,0.0033398112,0.003913608,0.0027909135,0.003127556
t_1042,44.9059,37.72057,0.0021690358,0.0020004567,0.0018365287,0.0021091462
t_1043,45.35505,37.72057,0.002781248,0.0032106834,0.0028375576,0.003902518
t_1044,44.99573,37.72057,0.002050987,0.0018956806,0.0018553446,0.002272343
t_1045,45.17539,37.72057,0.0036310626,0.0045252084,0.0031252345,0.003375892
t_1046,44.81606,37.79159,0.0019324415,0.001656713,0.0016173373,0.0019790311
t_1047,45.08556,37.79159,0.0034291798,0.004082707,0.002868447,0.0031627005
