# 19970228_M6.1_Golestan median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
t_0,47.96017,39.54489,0.007086072,0.011940358,0.009951688,0.00986428
t_1,48.05,39.54489,0.0073921876,0.012687087,0.010282389,0.00988865
t_10,44.36691,39.47559,0.001730811,0.00087047176,0.0009449792,0.0013141817
t_100,47.78051,38.91865,0.014588496,0.027644873,0.027444635,0.026152158
t_1000,45.26522,37.36443,0.0032656803,0.0030886664,0.0025669115,0.0028026071
t_1001,44.81606,37.36443,0.0017376213,0.0010799201,0.0012737716,0.0015706555
t_1002,44.9059,37.36443,0.0019099808,0.001275381,0.0014313185,0.0016814398
t_1003,45.35505,37.36443,0.0025807063,0.0022606084,0.0022647379,0.003008501
t_1004,44.99573,37.36443,0.0018249553,0.0012319045,0.0014528894,0.0018009464
t_1005,45.17539,37.36443,0.0019285341,0.0014125876,0.0016650199,0.002069369
t_1006,45.44489,37.43579,0.0027314948,0.0025364733,0.0025193405,0.0033144332
t_1007,45.08556,37.43579,0.0020258012,0.001486225,0.0016696304,0.001972488
t_1008,44.81606,37.43579,0.0017402116,0.0010921629,0.0012929864,0.001601927
t_1009,45.26522,37.43579,0.003531439,0.0034945125,0.0027665822,0.0029007997
t_101,47.42118,38.91865,0.009861491,0.017247228,0.018793823,0.016170459
t_1010,45.35505,37.43579,0.0026174826,0.0023271295,0.0023261637,0.0030826656
t_1011,44.9059,37.43579,0.0018973292,0.0012749054,0.0014449555,0.0017160263
t_1012,44.99573,37.43579,0.0018877543,0.0013047147,0.0015111031,0.0018392617
t_1013,45.17539,37.43579,0.003377238,0.0031890685,0.0025507316,0.0027015572
t_1014,45.08556,37.50709,0.002163229,0.0016456917,0.0017751277,0.0020121122
t_1015,45.26522,37.50709,0.0025421628,0.0021914463,0.0022008764,0.0029311466
t_1016,45.44489,37.50709,0.0027694188,0.002607099,0.002584505,0.0033921304
t_1017,44.81606,37.50709,0.0021680405,0.0015077576,0.0015353734,0.0020589337
t_1018,45.35505,37.50709,0.0026517469,0.002389558,0.002383795,0.0031520403
t_1019,44.99573,37.50709,0.0018562914,0.0012842453,0.0015127538,0.0018749333
t_102,47.51101,38.91865,0.00956984,0.016160382,0.019112658,0.017398514
t_1020,44.9059,37.50709,0.0018080573,0.0011999196,0.0014134841,0.0017481977
t_1021,45.17539,37.50709,0.003431981,0.0032905005,0.0026178877,0.0027578431
t_1022,44.81606,37.57832,0.0018261307,0.0011884561,0.0013716877,0.0016576303
t_1023,45.44489,37.57832,0.0028042868,0.0026724471,0.0026448,0.0034638115
t_1024,44.9059,37.57832,0.0019129406,0.0013101832,0.0014899459,0.0017777018
t_1025,45.26522,37.57832,0.0028590965,0.002610831,0.0024278066,0.0029882777
t_1026,44.99573,37.57832,0.0027267186,0.0022424872,0.002025059,0.0024082076
t_1027,45.35505,37.57832,0.0026832044,0.0024472454,0.0024370395,0.0032159586
t_1028,45.08556,37.57832,0.0032723034,0.0030068741,0.0024363236,0.0026145994
t_1029,45.17539,37.57832,0.0021926519,0.0017385458,0.0019069366,0.002201277
t_103,47.69067,38.91865,0.011846239,0.020988517,0.023564791,0.019732056
t_1030,44.99573,37.64948,0.0030970355,0.0027138402,0.002250593,0.0024725369
t_1031,45.08556,37.64948,0.003434615,0.0032505407,0.002555412,0.0026565266
t_1032,45.26522,37.64948,0.0025962843,0.0022887236,0.002290737,0.00303992
