# 19970228_M6.1_Golestan median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_0,45.00573,39.28024,0.001377268,0.0024202543,0.0020209982,0.0018023292
t_1,44.736230000000006,39.34974,0.00078050443,0.0012434678,0.0012983263,0.000979035
t_10,44.826059999999984,39.55782,0.0011799338,0.0021179433,0.0016906381,0.0015512528
t_100,47.88033999999999,39.41917,0.00867256,0.01527733,0.012475185,0.010294179
t_1000,45.63454999999999,37.73383,0.0020766822,0.0033846826,0.0033025122,0.0025992466
t_1001,45.90404000000001,37.73383,0.0031839332,0.005455796,0.0047734585,0.004019825
t_1002,45.544719999999984,37.80484,0.0014843787,0.002251798,0.0026008296,0.0018137075
t_1003,45.993870000000015,37.80484,0.004247626,0.007615412,0.005977675,0.0054206024
t_1004,46.17354,37.80484,0.0029814814,0.00460825,0.0050870287,0.0035349794
t_1005,45.72438,37.80484,0.0033906014,0.0061462177,0.004706494,0.0044123353
t_1006,45.63454999999999,37.80484,0.0030170453,0.0054274667,0.0042390297,0.0039304188
t_1007,46.26337000000001,37.80484,0.0032074803,0.0049271923,0.0055300836,0.0037656918
t_1008,45.81421,37.80484,0.0035981857,0.006477349,0.0050410433,0.0046493984
t_1009,46.083709999999996,37.80484,0.002730484,0.0042283344,0.004641593,0.0032625871
t_101,47.970169999999996,39.41917,0.008362933,0.014578826,0.012237993,0.009876104
t_1010,45.90404000000001,37.80484,0.004187226,0.007649572,0.0057329587,0.005412569
t_1011,45.544719999999984,37.87578,0.0015286215,0.0023265744,0.002664789,0.001868625
t_1012,45.72438,37.87578,0.0035133648,0.006398305,0.004842876,0.004576291
t_1013,45.90404000000001,37.87578,0.0040152133,0.0072316364,0.005615224,0.0051573096
t_1014,46.17354,37.87578,0.003055592,0.0047290195,0.0052027903,0.0036190934
t_1015,46.26337000000001,37.87578,0.0034896277,0.0054422403,0.0058752904,0.004109067
t_1016,46.083709999999996,37.87578,0.0029018538,0.0045391275,0.004855547,0.003473558
t_1017,45.81421,37.87578,0.0036560711,0.0065800156,0.005123034,0.0047194264
t_1018,45.63454999999999,37.87578,0.003095895,0.00558247,0.0043341545,0.004033831
t_1019,45.993870000000015,37.87578,0.0035522755,0.0060556084,0.0053568254,0.004439199
t_102,48.06,39.41917,0.00814834,0.014109243,0.012049216,0.009593915
t_1020,46.17354,37.94666,0.003253804,0.005088763,0.0054504815,0.0038604857
t_1021,45.81421,37.94666,0.0038039363,0.0068837726,0.005286146,0.0049156835
t_1022,45.993870000000015,37.94666,0.0045887744,0.008308287,0.0063593565,0.0058638803
t_1023,45.90404000000001,37.94666,0.0041010827,0.0073929424,0.0057266196,0.005263774
t_1024,45.544719999999984,37.94666,0.0021996957,0.0036902463,0.003390239,0.0027936632
t_1025,45.72438,37.94666,0.0034621356,0.0062576565,0.004825263,0.004492976
t_1026,45.63454999999999,37.94666,0.0031825409,0.005755535,0.004436454,0.004148076
t_1027,46.083709999999996,37.94666,0.0031276692,0.004961993,0.005123851,0.0037563287
t_1028,46.26337000000001,37.94666,0.003523936,0.005483992,0.0059541026,0.004140161
t_1029,47.07184999999998,37.37776,0.0077764336,0.012800493,0.012310087,0.00882662
t_103,47.88033999999999,39.48853,0.007555447,0.013258648,0.010946183,0.009058344
t_1030,47.25152,37.37776,0.0088761775,0.014351787,0.014391256,0.0097936345
t_1031,47.70067,37.37776,0.012252249,0.019279448,0.02072775,0.012806602
t_1032,47.341350000000006,37.37776,0.0111130485,0.018671205,0.017216958,0.012366305
t_1033,47.16167999999999,37.44911,0.007726224,0.012026497,0.013186546,0.008397486
t_1034,47.43117999999998,37.44911,0.014713608,0.025053263,0.02230622,0.016123096
t_1035,47.07184999999998,37.44911,0.0070592784,0.011027584,0.011960403,0.0077673635
t_1036,47.25152,37.44911,0.012997043,0.022561327,0.019070486,0.014650036
t_1037,47.70067,37.44911,0.013227268,0.020376913,0.023138855,0.013522149
t_1038,47.610839999999996,37.44911,0.012158074,0.018717164,0.021307455,0.012518531
t_1039,47.52100999999999,37.44911,0.013900282,0.022800084,0.022355447,0.014840762
t_104,48.14983000000001,39.48853,0.0072323894,0.012539374,0.010673285,0.008623394
t_1040,47.341350000000006,37.44911,0.014647631,0.025456276,0.021370623,0.01634963
t_1041,47.07184999999998,37.52039,0.0075629684,0.011769486,0.012908234,0.008237386
t_1042,47.610839999999996,37.52039,0.0138183655,0.021129455,0.024075385,0.01400587
t_1043,47.341350000000006,37.52039,0.012884252,0.02117706,0.020633688,0.013876948
t_1044,47.16167999999999,37.52039,0.011130289,0.018708972,0.017230807,0.012388994
t_1045,47.25152,37.52039,0.011652233,0.019226372,0.01852839,0.012713379
t_1046,47.43117999999998,37.52039,0.013757701,0.022309814,0.022471255,0.014568649
t_1047,47.70067,37.52039,0.015241292,0.0233163,0.026010461,0.0153327
t_1048,47.52100999999999,37.52039,0.01215501,0.01848508,0.02174601,0.012412827
t_1049,47.43117999999998,37.59161,0.018186769,0.030584412,0.028083354,0.01938044
t_105,47.970169999999996,39.48853,0.007724109,0.013594361,0.011137358,0.009263067
t_1050,47.25152,37.59161,0.010146183,0.01565124,0.017661145,0.0106475875
t_1051,47.52100999999999,37.59161,0.014174704,0.021605074,0.02462424,0.014308534
t_1052,47.07184999999998,37.59161,0.011590512,0.019833777,0.017456966,0.013045828
t_1053,47.16167999999999,37.59161,0.011614036,0.019277595,0.018312974,0.012738469
t_1054,47.70067,37.59161,0.025448963,0.042229753,0.036798038,0.026324078
t_1055,47.610839999999996,37.59161,0.01848743,0.02932824,0.02965012,0.01881657
t_1056,47.341350000000006,37.59161,0.016832396,0.028647909,0.025458498,0.018229555
t_1057,47.70067,37.66275,0.027214564,0.044025924,0.039928004,0.027599445
t_1058,47.610839999999996,37.66275,0.022527864,0.036079857,0.034580287,0.022841638
t_1059,47.07184999999998,37.66275,0.009372461,0.014801382,0.01568105,0.010091231
t_106,48.06,39.48853,0.008636087,0.015564421,0.011956329,0.010449677
t_1060,47.52100999999999,37.66275,0.016892003,0.025945894,0.028148271,0.016912632
t_1061,47.16167999999999,37.66275,0.009893409,0.015319282,0.017103247,0.01043774
t_1062,47.25152,37.66275,0.011195873,0.017278468,0.01950652,0.011639228
t_1063,47.43117999999998,37.66275,0.018250652,0.029839212,0.028775217,0.019011678
t_1064,47.341350000000006,37.66275,0.019740453,0.033794742,0.029263837,0.021239448
t_1065,47.70067,37.73383,0.02469144,0.03699691,0.039440673,0.024020158
t_1066,47.610839999999996,37.73383,0.023638744,0.036627468,0.036910936,0.023427216
t_1067,47.16167999999999,37.73383,0.011905543,0.0189757,0.01979057,0.012605577
t_1068,47.07184999999998,37.73383,0.011402083,0.018718494,0.018245561,0.012416356
t_1069,47.52100999999999,37.73383,0.021290151,0.03358708,0.03339402,0.021423448
t_107,48.06,39.55782,0.006799108,0.011927869,0.009858903,0.008229948
t_1070,47.43117999999998,37.73383,0.01829053,0.028944656,0.029436149,0.018597264
t_1071,47.25152,37.73383,0.015111966,0.02475888,0.024370743,0.016002776
t_1072,47.341350000000006,37.73383,0.015793657,0.025070941,0.026122373,0.016262017
t_1073,47.07184999999998,37.80484,0.012675575,0.02107504,0.019961473,0.013804662
t_1074,47.25152,37.80484,0.016437644,0.026954925,0.026467863,0.017298935
t_1075,47.16167999999999,37.80484,0.013488724,0.021883555,0.022004569,0.01431618
t_1076,47.43117999999998,37.80484,0.023126863,0.037761915,0.034735788,0.023738617
t_1077,47.341350000000006,37.80484,0.019547803,0.032058775,0.030302372,0.02031809
t_1078,47.52100999999999,37.80484,0.0287594,0.04700498,0.04119005,0.029328426
t_1079,47.70067,37.80484,0.031533502,0.04786357,0.048060298,0.030885598
t_108,47.970169999999996,39.55782,0.007722903,0.013947809,0.010676345,0.0094548045
t_1080,47.610839999999996,37.80484,0.029081613,0.045646656,0.043482885,0.028949626
t_1081,47.610839999999996,37.87578,0.042726085,0.06886937,0.05619341,0.043323815
t_1082,47.16167999999999,37.87578,0.012100807,0.01872112,0.021025337,0.012509157
t_1083,47.07184999999998,37.87578,0.014688333,0.024977004,0.022313947,0.016081886
t_1084,47.341350000000006,37.87578,0.025717407,0.043492645,0.03618989,0.027006296
t_1085,47.25152,37.87578,0.020763582,0.035187107,0.030844077,0.022073695
t_1086,47.52100999999999,37.87578,0.032030705,0.052028038,0.04513527,0.032492485
t_1087,47.70067,37.87578,0.048450075,0.076290496,0.0646858,0.048868872
