# 19970228_M6.1_Golestan median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_37,48.036100000000005,38.0924,0.10501088,0.10628771,0.10543672,0.10623354
m_38,48.016999999999996,38.036,0.06213314,0.062167823,0.061747845,0.062160786
m_39,47.93299999999999,38.183,0.11776537,0.13633947,0.1367895,0.122604944
m_40,47.715,37.4211,0.015795574,0.015530365,0.016152684,0.01570184
m_41,47.05080000000001,37.4778,0.022248678,0.020182775,0.02106602,0.023481933
m_42,48.0667,38.15,0.179334,0.20908365,0.1785187,0.18419437
m_43,48.06999999999999,38.09,0.116750285,0.11684146,0.11594494,0.116685964
m_44,47.99610000000001,38.0342,0.07154765,0.07136735,0.071368,0.07145162
m_45,47.548100000000005,37.9264,0.065332726,0.06544142,0.06392115,0.06506344
m_46,48.02000000000001,38.09,0.09825076,0.09999023,0.09895689,0.099665314
m_47,48.2833,38.25,0.13504648,0.13571711,0.1349456,0.13515666
m_48,48.099999999999994,38.08,0.12099622,0.11703167,0.1228704,0.11900974
m_49,46.83330000000001,37.85,0.023205122,0.021280408,0.022279639,0.023983585
s_0,48.06999999999999,39.02,0.0449,0.0449,0.0449,0.0449
s_1,47.71000000000001,37.43,0.0166,0.0166,0.0166,0.0166
s_10,48.28,38.23,0.11555,0.11555,0.11555,0.11555
s_11,48.870000000000005,38.42,0.04444,0.04444,0.04444,0.04444
s_12,46.43000000000001,37.83,0.01115,0.01115,0.01115,0.01115
s_13,47.120000000000005,38.25,0.01789,0.01789,0.01789,0.01789
s_14,47.370000000000005,38.86,0.06129,0.06129,0.06129,0.06129
s_15,47.71000000000001,37.42,0.01663,0.01663,0.01663,0.01663
s_16,47.72999999999999,39.03,0.02509,0.02509,0.02509,0.02509
s_17,48.06,39.05,0.04522,0.04522,0.04522,0.04522
s_18,48.420000000000016,37.92,0.07719,0.07719,0.07719,0.07719
s_19,48.879999999999995,38.43,0.04398,0.04398,0.04398,0.04398
s_2,48.860000000000014,38.43,0.04527,0.04527,0.04527,0.04527
s_20,48.05000000000001,37.87,0.5602,0.5602,0.5602,0.5602
s_21,48.02000000000001,38.04,0.05702,0.05702,0.05702,0.05702
s_22,46.59,38.15,0.01202,0.01202,0.01202,0.01202
s_23,48.30000000000001,38.25,0.16633,0.16633,0.16633,0.16633
