STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
3129,3129,36.19117,36.1343,seismic,AFAD,B,1.347185447,0.0,4.763461004,0.0,1.968430964,0.0,1.900730693,0.0,447,B,,,,,,
3135,3135,36.40886,35.8831,seismic,AFAD,B,1.314689277,0.0,2.799017245,0.0,1.709729447,0.0,0.62437741,0.0,460,B,,,,,,
2708,2708,37.09933,36.648373,seismic,AFAD,B,1.29482449,0.0,1.525678672,0.0,1.49424449,0.0,1.221940135,0.0,523,B,,,,,,
3138,3138,36.80262,36.51119,seismic,AFAD,B,1.228027951,0.0,1.994002384,0.0,1.803161064,0.0,2.186797031,0.0,618,B,,,,,,
3126,3126,36.2202,36.1375,seismic,AFAD,C,1.18684147,0.0,2.339061236,0.0,1.336735927,0.0,1.046935415,0.0,350,C,,,,,,
3125,3125,36.23808,36.13264,seismic,AFAD,B,1.072008021,0.0,1.826453744,0.0,0.936734021,0.0,0.562076227,0.0,448,B,,,,,,
3141,3141,36.3726,36.21973,seismic,AFAD,C,0.991763561,0.0,2.997216969,0.0,1.288649241,0.0,0.938791418,0.0,338,C,,,,,,
3123,3123,36.21423,36.15973,seismic,AFAD,B,0.840538328,0.0,1.578656282,0.0,1.59047378,0.0,1.751828522,0.0,470,B,,,,,,
3117,3117,36.55712,36.17471,seismic,AFAD,B,0.75189096,0.0,1.05977456,0.0,0.651200149,0.0,0.520830087,0.0,597,B,,,,,,
3137,3137,36.69293,36.48852,seismic,AFAD,B,0.74726219,0.0,1.708089493,0.0,0.941423045,0.0,0.573830553,0.0,688,B,,,,,,
