# 20171112_M7.3_SarpoleZahab median gmf, Stations:None, gmlt:USGS, Rupture:JMA
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_0,43.594210000000004,32.96608,0.00896533,0.0043985653,0.0074339015,0.010827147
t_1,43.594210000000004,33.04142,0.010731877,0.0054955063,0.00852369,0.013129299
t_10,43.594210000000004,33.71653,0.025513003,0.014997839,0.017810704,0.030920614
t_100,43.68404000000001,36.58056,0.027017817,0.015200916,0.01961125,0.032001957
t_1000,45.30100999999999,35.27124,0.398671,0.31786293,0.38748398,0.3981522
t_1001,45.30100999999999,35.34455,0.37416524,0.24369293,0.31381118,0.36821267
t_1002,45.30100999999999,35.41779,0.29851165,0.18229224,0.24169695,0.28859308
t_1003,45.30100999999999,35.49096,0.21431975,0.121361196,0.18325214,0.19841598
t_1004,45.30100999999999,35.56407,0.22945818,0.14829473,0.16847825,0.22125214
t_1005,45.30100999999999,35.63711,0.17157294,0.100023136,0.13526572,0.15906367
t_1006,45.30100999999999,35.71009,0.14694539,0.08491544,0.11720981,0.13657224
t_1007,45.30100999999999,35.78299,0.10424292,0.056072,0.0929815,0.09556483
t_1008,45.30100999999999,35.85584,0.09018342,0.04813957,0.082331344,0.08369062
t_1009,45.30100999999999,35.92861,0.07950289,0.042233802,0.07428449,0.07486653
t_101,43.68404000000001,36.65267,0.023182316,0.012631757,0.01742105,0.027424207
t_1010,45.30100999999999,36.00132,0.074761584,0.04008685,0.06761788,0.07171604
t_1011,45.30100999999999,36.07396,0.062928215,0.033113003,0.057503372,0.06113215
t_1012,45.30100999999999,36.14653,0.063979544,0.034551322,0.054674722,0.06357422
t_1013,45.30100999999999,36.21904,0.050734058,0.026440036,0.045298904,0.05079642
t_1014,45.30100999999999,36.29148,0.046427578,0.024154594,0.040877696,0.047183648
t_1015,45.30100999999999,36.36385,0.06129293,0.035825226,0.046320103,0.065613635
t_1016,45.30100999999999,36.43615,0.039051164,0.02022528,0.03359927,0.040787976
t_1017,45.30100999999999,36.50839,0.04591541,0.025673676,0.0356755,0.049994092
t_1018,45.30100999999999,36.58056,0.036988962,0.019676302,0.02994627,0.040022336
t_1019,45.30100999999999,36.65267,0.030331356,0.015559664,0.025528034,0.032800578
t_102,43.77386999999999,32.96608,0.014095147,0.0077786027,0.010234863,0.017603567
t_1020,45.39084,32.96608,0.028924797,0.017413188,0.01979095,0.034960292
t_1021,45.39084,33.04142,0.030736491,0.018520683,0.021148657,0.03685217
t_1022,45.39084,33.11669,0.033239845,0.02016446,0.022870338,0.039560817
t_1023,45.39084,33.1919,0.03682241,0.022680636,0.025132751,0.043545783
t_1024,45.39084,33.26704,0.04043041,0.02521625,0.027481748,0.047463126
t_1025,45.39084,33.34212,0.042093962,0.026053146,0.02907087,0.04886078
t_1026,45.39084,33.41713,0.045315854,0.028179755,0.03144184,0.052098863
t_1027,45.39084,33.49208,0.04890791,0.030582167,0.03409116,0.05567246
t_1028,45.39084,33.56696,0.0543474,0.034553982,0.037681922,0.06130592
t_1029,45.39084,33.64178,0.05825341,0.037133913,0.040759467,0.06497031
t_103,43.77386999999999,33.04142,0.016268479,0.009242111,0.011446392,0.020367408
t_1030,45.39084,33.71653,0.06366967,0.04099944,0.044685405,0.07024149
t_1031,45.39084,33.79122,0.06882424,0.044553667,0.048714723,0.0750291
t_1032,45.39084,33.86585,0.06826363,0.043020688,0.050477393,0.07336264
t_1033,45.39084,33.94041,0.060148943,0.03550658,0.048696537,0.06283388
t_1034,45.39084,34.0149,0.06733937,0.040371217,0.054590955,0.069655046
t_1035,45.39084,34.08933,0.075039804,0.045598134,0.061120532,0.076773256
t_1036,45.39084,34.16369,0.07777829,0.04652491,0.06562231,0.07776535
t_1037,45.39084,34.23799,0.081290685,0.047965273,0.07099832,0.07940264
t_1038,45.39084,34.31222,0.111212336,0.07219719,0.089717224,0.11090588
t_1039,45.39084,34.38638,0.12138455,0.07931284,0.09652019,0.119765475
t_104,43.77386999999999,33.11669,0.017062772,0.009700619,0.012038726,0.02126382
t_1040,45.39084,34.46048,0.109331794,0.06613611,0.09362939,0.103190005
t_1041,45.39084,34.53452,0.1539043,0.104240775,0.11724373,0.1500673
t_1042,45.39084,34.60849,0.14235145,0.08880339,0.11723868,0.13288145
t_1043,45.39084,34.68239,0.15695317,0.09878612,0.13096638,0.14642462
t_1044,45.39084,34.75623,0.2007606,0.135646,0.1588948,0.19336031
t_1045,45.39084,34.83,0.23034212,0.15909679,0.18504892,0.22431089
t_1046,45.39084,34.90371,0.26067808,0.18361917,0.2188874,0.25544342
t_1047,45.39084,34.97734,0.3142782,0.24408656,0.27360353,0.31796244
t_1048,45.39084,35.05092,0.3991949,0.38423488,0.35378692,0.4138636
t_1049,45.39084,35.12442,0.4717837,0.4933241,0.43581438,0.47572306
t_105,43.77386999999999,33.1919,0.016554244,0.009206308,0.0120461285,0.0204286
t_1050,45.39084,35.19786,0.4142281,0.37190765,0.40461233,0.4143032
t_1051,45.39084,35.27124,0.41251677,0.28941646,0.3477022,0.41162363
t_1052,45.39084,35.34455,0.33652455,0.21125607,0.27687383,0.3295421
t_1053,45.39084,35.41779,0.26250276,0.1531238,0.21876037,0.2470901
t_1054,45.39084,35.49096,0.25160342,0.15946859,0.19006708,0.24407168
t_1055,45.39084,35.56407,0.20449676,0.123479374,0.15744267,0.19280957
t_1056,45.39084,35.63711,0.1668242,0.09692374,0.13189852,0.15449472
t_1057,45.39084,35.71009,0.117384434,0.06336539,0.103596546,0.10669877
t_1058,45.39084,35.78299,0.11568608,0.06397092,0.09742568,0.106712155
t_1059,45.39084,35.85584,0.11407459,0.066103816,0.09335427,0.10917525
t_106,43.77386999999999,33.26704,0.019865295,0.0115045225,0.013826301,0.024608327
t_1060,45.39084,35.92861,0.095909975,0.054024253,0.08218867,0.09218474
t_1061,45.39084,36.00132,0.09052527,0.052031655,0.07504823,0.08929026
t_1062,45.39084,36.07396,0.07199052,0.03922131,0.06171311,0.070599675
t_1063,45.39084,36.14653,0.060272273,0.032129325,0.052672733,0.05976737
t_1064,45.39084,36.21904,0.051233035,0.026795825,0.045438834,0.051391967
t_1065,45.39084,36.29148,0.052058484,0.027902268,0.04354234,0.053364698
t_1066,45.39084,36.36385,0.042810462,0.022282304,0.037036378,0.04418824
t_1067,45.39084,36.43615,0.042264424,0.022346117,0.035108935,0.04441806
t_1068,45.39084,36.50839,0.041851234,0.02267418,0.033565275,0.045068935
t_1069,45.39084,36.58056,0.034130853,0.01773896,0.028439336,0.036630064
t_107,43.77386999999999,33.34212,0.020548994,0.011854514,0.014427874,0.025297059
t_1070,45.39084,36.65267,0.030320521,0.015564735,0.025478698,0.032811604
t_1071,45.48067,32.96608,0.029150004,0.017536117,0.019981602,0.035178892
t_1072,45.48067,33.04142,0.03134832,0.01894958,0.021523353,0.037551336
t_1073,45.48067,33.11669,0.03410869,0.020798748,0.023374239,0.040565025
t_1074,45.48067,33.1919,0.036726743,0.022506421,0.025233625,0.043315664
t_1075,45.48067,33.26704,0.039509855,0.024320642,0.027246635,0.04618627
t_1076,45.48067,33.34212,0.042833045,0.0265539,0.029589806,0.049623713
t_1077,45.48067,33.41713,0.046853434,0.029348472,0.03234537,0.05379259
t_1078,45.48067,33.49208,0.050357398,0.03166028,0.034999046,0.057212204
t_1079,45.48067,33.56696,0.054877773,0.034808137,0.03824129,0.06170676
t_108,43.77386999999999,33.41713,0.022445472,0.01311848,0.015596706,0.02755103
t_1080,45.48067,33.64178,0.059396323,0.037895553,0.04165846,0.066041954
t_1081,45.48067,33.71653,0.056285,0.034504093,0.04186281,0.061641265
t_1082,45.48067,33.79122,0.06206957,0.03846028,0.046293456,0.06720268
t_1083,45.48067,33.86585,0.053122636,0.030440954,0.043777507,0.05538052
t_1084,45.48067,33.94041,0.062136926,0.036754932,0.05047694,0.06460425
t_1085,45.48067,34.0149,0.06761638,0.04013088,0.05572528,0.069228984
t_1086,45.48067,34.08933,0.07671399,0.046411112,0.063261725,0.077825844
t_1087,45.48067,34.16369,0.084095836,0.051135186,0.07050132,0.08403786
t_1088,45.48067,34.23799,0.08146117,0.047683883,0.07346751,0.07880756
t_1089,45.48067,34.31222,0.11632026,0.07553782,0.0933132,0.11515418
t_109,43.77386999999999,33.49208,0.020488223,0.011497244,0.015026183,0.024806349
t_1090,45.48067,34.38638,0.12914403,0.08477823,0.10177737,0.12661652
t_1091,45.48067,34.46048,0.11784636,0.07180049,0.10000005,0.110611014
t_1092,45.48067,34.53452,0.138227,0.08634467,0.11364252,0.12958659
t_1093,45.48067,34.60849,0.17466822,0.1173795,0.1357199,0.16840945
t_1094,45.48067,34.68239,0.20343399,0.14126708,0.15613198,0.19843937
t_1095,45.48067,34.75623,0.21214424,0.1417267,0.17248593,0.20269056
t_1096,45.48067,34.83,0.24901465,0.17272833,0.20589474,0.24228702
t_1097,45.48067,34.90371,0.31279,0.24369562,0.25818932,0.32147115
t_1098,45.48067,34.97734,0.35473412,0.31090355,0.32297283,0.3656213
t_1099,45.48067,35.05092,0.44248974,0.48244077,0.41516256,0.45205402
t_11,43.594210000000004,33.79122,0.02811478,0.016822072,0.019334104,0.03399282
t_110,43.77386999999999,33.56696,0.022732932,0.012974387,0.016412111,0.027461724
t_1100,45.48067,35.12442,0.433294,0.4276692,0.41852012,0.43360066
t_1101,45.48067,35.19786,0.45152304,0.3628713,0.36976948,0.47362533
t_1102,45.48067,35.27124,0.37723795,0.26246002,0.29954696,0.39005327
t_1103,45.48067,35.34455,0.2863392,0.16970716,0.23634954,0.2716286
t_1104,45.48067,35.41779,0.24841739,0.14797525,0.19766513,0.2350119
t_1105,45.48067,35.49096,0.2130507,0.12563236,0.16782932,0.19902006
t_1106,45.48067,35.56407,0.14960453,0.08157352,0.13093163,0.13549156
t_1107,45.48067,35.63711,0.12901177,0.06984443,0.113341555,0.11681412
t_1108,45.48067,35.71009,0.14067847,0.08171833,0.112145774,0.13163549
t_1109,45.48067,35.78299,0.1105545,0.060876936,0.09413755,0.102218784
t_111,43.77386999999999,33.64178,0.024545558,0.014139201,0.01761553,0.029529493
t_1110,45.48067,35.85584,0.09563576,0.05220492,0.08396296,0.08955488
t_1111,45.48067,35.92861,0.082447454,0.044502225,0.07500291,0.07825304
t_1112,45.48067,36.00132,0.09266315,0.054131027,0.075312905,0.09215377
t_1113,45.48067,36.07396,0.061366428,0.032263122,0.055877656,0.059836883
t_1114,45.48067,36.14653,0.06504263,0.035567302,0.05458337,0.06520501
t_1115,45.48067,36.21904,0.05964715,0.032681804,0.04931057,0.060871232
t_1116,45.48067,36.29148,0.055266775,0.030416833,0.04495577,0.057430398
t_1117,45.48067,36.36385,0.043167733,0.022566194,0.037003268,0.04468118
t_1118,45.48067,36.43615,0.04093918,0.02152014,0.034285795,0.043021906
t_1119,45.48067,36.50839,0.033353854,0.016973972,0.029074065,0.035207167
t_112,43.77386999999999,33.71653,0.02898175,0.017329175,0.020020843,0.034877907
t_1120,45.48067,36.58056,0.03388282,0.017609064,0.028201673,0.036408
t_1121,45.48067,36.65267,0.030264521,0.015554733,0.025356952,0.03279746
t_1122,45.57051000000001,32.96608,0.028859135,0.01725882,0.019925024,0.034752227
t_1123,45.57051000000001,33.04142,0.031405743,0.018944332,0.02163167,0.037562195
t_1124,45.57051000000001,33.11669,0.034191933,0.020805495,0.023507439,0.04059701
t_1125,45.57051000000001,33.1919,0.03737617,0.022974275,0.025631065,0.044041928
t_1126,45.57051000000001,33.26704,0.03961175,0.024324594,0.027422797,0.04621864
t_1127,45.57051000000001,33.34212,0.043345083,0.026889212,0.029969314,0.050137166
t_1128,45.57051000000001,33.41713,0.047372635,0.02967707,0.032756418,0.054288134
t_1129,45.57051000000001,33.49208,0.050728884,0.031846225,0.035380144,0.057506967
t_113,43.77386999999999,33.79122,0.030355154,0.018157694,0.021072997,0.036302347
t_1130,45.57051000000001,33.56696,0.055440504,0.03513288,0.03875376,0.062191784
t_1131,45.57051000000001,33.64178,0.05845584,0.036880124,0.04156966,0.06476757
t_1132,45.57051000000001,33.71653,0.057158634,0.035043143,0.042637687,0.062427547
t_1133,45.57051000000001,33.79122,0.05439994,0.03209249,0.043049704,0.058090698
t_1134,45.57051000000001,33.86585,0.07027185,0.04410855,0.052689426,0.07493225
t_1135,45.57051000000001,33.94041,0.07885137,0.050263766,0.059148796,0.08302732
t_1136,45.57051000000001,34.0149,0.08819629,0.057039153,0.06639532,0.09166306
t_1137,45.57051000000001,34.08933,0.084471375,0.052432932,0.068228036,0.085999556
t_1138,45.57051000000001,34.16369,0.095497824,0.060249943,0.077609144,0.09610033
t_1139,45.57051000000001,34.23799,0.09963269,0.061872557,0.08422002,0.098104134
t_114,43.77386999999999,33.86585,0.032970507,0.019973256,0.02270062,0.03925857
t_1140,45.57051000000001,34.31222,0.103715934,0.06297468,0.08842032,0.099305116
t_1141,45.57051000000001,34.38638,0.13641593,0.089903176,0.106791325,0.1331019
t_1142,45.57051000000001,34.46048,0.1435893,0.0930329,0.11434153,0.13772653
t_1143,45.57051000000001,34.53452,0.15967949,0.10395734,0.12713894,0.15206051
t_1144,45.57051000000001,34.60849,0.20018546,0.1400723,0.15144129,0.19561236
t_1145,45.57051000000001,34.68239,0.22416398,0.15891308,0.17220703,0.22095194
t_1146,45.57051000000001,34.75623,0.25540677,0.18555346,0.20071895,0.25573036
t_1147,45.57051000000001,34.83,0.31108332,0.24838032,0.24402782,0.32618466
t_1148,45.57051000000001,34.90371,0.34974664,0.29187953,0.30044514,0.36055803
t_1149,45.57051000000001,34.97734,0.43163815,0.4624012,0.38548374,0.4511454
t_115,43.77386999999999,33.94041,0.0351981,0.02148005,0.02418219,0.04168609
t_1150,45.57051000000001,35.05092,0.48022366,0.4882513,0.43805128,0.48061088
t_1151,45.57051000000001,35.12442,0.39600477,0.31501016,0.38454404,0.3953654
t_1152,45.57051000000001,35.19786,0.40144396,0.2905436,0.32082677,0.41962317
t_1153,45.57051000000001,35.27124,0.26738405,0.15659696,0.24360593,0.25619885
t_1154,45.57051000000001,35.34455,0.27142346,0.16784634,0.21262039,0.26289007
t_1155,45.57051000000001,35.41779,0.23878472,0.14860325,0.18192008,0.22940077
t_1156,45.57051000000001,35.49096,0.19044039,0.11061776,0.15083757,0.17604145
t_1157,45.57051000000001,35.56407,0.17369065,0.10285249,0.13525592,0.16229852
t_1158,45.57051000000001,35.63711,0.15130855,0.08841899,0.119517304,0.14129041
t_1159,45.57051000000001,35.71009,0.12433415,0.069605514,0.102678716,0.11479536
t_116,43.77386999999999,34.0149,0.03623667,0.0220085,0.025166228,0.04260192
t_1160,45.57051000000001,35.78299,0.11159365,0.062633105,0.09330624,0.10458592
t_1161,45.57051000000001,35.85584,0.083176345,0.04426247,0.07702988,0.07789742
t_1162,45.57051000000001,35.92861,0.07418712,0.03930279,0.06929543,0.070479356
t_1163,45.57051000000001,36.00132,0.06649618,0.035079163,0.06115321,0.06412079
t_1164,45.57051000000001,36.07396,0.07108435,0.039152928,0.059914634,0.07057498
t_1165,45.57051000000001,36.14653,0.066746995,0.03720256,0.054864727,0.0677534
t_1166,45.57051000000001,36.21904,0.061422274,0.034295958,0.04974503,0.06340898
t_1167,45.57051000000001,36.29148,0.04902138,0.026041841,0.041383065,0.050364424
t_1168,45.57051000000001,36.36385,0.050074983,0.027565312,0.04019766,0.05298623
t_1169,45.57051000000001,36.43615,0.03541032,0.018024975,0.031185146,0.0369868
t_117,43.77386999999999,34.08933,0.038312886,0.02337835,0.026632441,0.044777747
