# 20171112_M7.3_SarpoleZahab median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
t_0,43.594210000000004,32.96608,0.012617034,0.005096965,0.008003212,0.011995789
t_1,43.594210000000004,33.04142,0.014351096,0.0063389256,0.0091420645,0.012726199
t_10,43.594210000000004,33.71653,0.022657843,0.016150823,0.018021539,0.021267844
t_100,43.68404000000001,36.58056,0.01947072,0.0118040135,0.014679541,0.018420672
t_1000,45.30100999999999,35.27124,0.1016752,0.10335198,0.15812263,0.23496303
t_1001,45.30100999999999,35.34455,0.09588288,0.10677305,0.14342096,0.19797808
t_1002,45.30100999999999,35.41779,0.08301266,0.09537017,0.12563613,0.2123276
t_1003,45.30100999999999,35.49096,0.06367458,0.07022373,0.10364186,0.14422554
t_1004,45.30100999999999,35.56407,0.07496061,0.096102834,0.10965499,0.15750074
t_1005,45.30100999999999,35.63711,0.05666074,0.06592444,0.089949176,0.13733633
t_1006,45.30100999999999,35.71009,0.050665908,0.058151767,0.08177851,0.12059584
t_1007,45.30100999999999,35.78299,0.037921254,0.039426215,0.06412634,0.08440706
t_1008,45.30100999999999,35.85584,0.03424525,0.03469521,0.05622799,0.07498274
t_1009,45.30100999999999,35.92861,0.03144317,0.031063395,0.049948793,0.066931985
t_101,43.68404000000001,36.65267,0.017543346,0.009815908,0.013066903,0.017423395
t_1010,45.30100999999999,36.00132,0.03055378,0.029990401,0.046157256,0.059999317
t_1011,45.30100999999999,36.07396,0.026980931,0.025134385,0.040021066,0.053988934
t_1012,45.30100999999999,36.14653,0.028107865,0.026564434,0.038834553,0.048745807
t_1013,45.30100999999999,36.21904,0.023594676,0.020543844,0.032597523,0.04414593
t_1014,45.30100999999999,36.29148,0.022456452,0.018948795,0.029823625,0.040090747
t_1015,45.30100999999999,36.36385,0.029972121,0.02850413,0.034537688,0.046076372
t_1016,45.30100999999999,36.43615,0.020466655,0.016124176,0.025094625,0.033306234
t_1017,45.30100999999999,36.50839,0.024599792,0.020650353,0.027025482,0.038446713
t_1018,45.30100999999999,36.58056,0.020809969,0.015899362,0.022826942,0.027902862
t_1019,45.30100999999999,36.65267,0.018007241,0.012639032,0.019592129,0.025609186
t_102,43.77386999999999,32.96608,0.01783692,0.009059177,0.0110761095,0.013238905
