lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
15.09107,36.9647,0.024691427,431.28244,CENOZOIC,126.16277036000744,1,0,t_0
15.17107,37.02497,0.048591267,481.6667,CENOZOIC,125.05736147085678,1,0,t_1
15.01588,37.02883,0.0060541043,394.5777,CENOZOIC,116.52452597237009,1,0,t_2
15.25115,37.08519,0.014087109,392.41547,CENOZOIC,124.56269895178828,1,0,t_3
15.09589,37.08912,0.031579543,433.56305,CENOZOIC,115.31259363625828,1,0,t_4
14.94061,37.09292,0.061867718,467.904,CENOZOIC,106.89528661328096,1,0,t_5
15.17598,37.14936,0.03256247,452.1087,CENOZOIC,114.80579016869518,1,0,t_6
15.02062,37.15322,0.02473981,467.51385,CENOZOIC,105.59168702642324,1,0,t_7
14.86526,37.15696,0.07581291,601.4878,PLEISTOCENE,97.2952997015669,1,0,t_8
15.10072,37.21348,0.06425014,520.47375,PLEISTOCENE,105.04939770459528,1,0,t_9
14.94527,37.21728,0.06721452,518.60754,PLEISTOCENE,95.9007075581167,1,0,t_10
14.78982,37.22094,0.06811143,521.17236,PLEISTOCENE,87.76235287031994,1,0,t_11
15.18089,37.27368,0.012670562,307.55658,PLEISTOCENE,104.67011866816688,1,0,t_12
15.02537,37.27754,0.02830379,392.15332,PLEISTOCENE,95.29756555632645,1,0,t_13
14.86984,37.28128,0.020798942,360.67505,HOLOCENE,86.20598211508074,1,0,t_14
14.7143,37.28487,0.1295361,657.8394,CRETACEOUS,78.26748373237578,1,0,t_15
14.94994,37.34156,0.035853747,383.47675,PLEISTOCENE,85.54698844576049,1,0,t_16
14.79432,37.34523,0.029639611,411.21713,PLEISTOCENE,76.50409082452997,1,0,t_17
15.03013,37.40179,0.0014617774,225.40396,HOLOCENE,85.17371710811746,1,0,t_18
14.87443,37.40552,0.0021080405,224.92392,HOLOCENE,75.80642850357214,4,0,t_19
14.71872,37.40912,0.0373732,420.35645,CENOZOIC,66.81040244697955,4,0,t_20
14.95463,37.46577,0.028316751,390.64517,PLEISTOCENE,75.42988928028807,4,0,t_21
14.79884,37.46944,0.004114788,289.16934,PLEISTOCENE,66.07259826983244,4,0,t_22
14.64303,37.47297,0.033628426,441.2451,CRETACEOUS,57.20200005146083,4,0,t_23
15.0349,37.52596,0.04145742,469.6848,PLEISTOCENE,75.05598299816671,4,0,t_24
14.87903,37.5297,0.030440785,403.063,PLEISTOCENE,65.68805497487561,4,0,t_25
14.63869,37.34876,0.08332046,577.5522,CENOZOIC,68.82536072828995,4,0,t_26
14.563,37.41259,0.0092776455,357.424,HOLOCENE,59.46592730859116,4,0,t_27
14.48722,37.47637,0.04542173,472.7139,CENOZOIC,50.30406321217263,4,0,t_28
14.56726,37.53677,0.02863076,386.034,CENOZOIC,47.61591003607639,4,0,t_29
14.41136,37.5401,0.015820479,394.41614,HOLOCENE,41.375242715530426,4,0,t_30
14.49141,37.60051,0.04525579,502.40137,CENOZOIC,38.06794407310142,4,0,t_31
14.33542,37.60378,0.02988184,414.39853,CENOZOIC,32.86357361025824,4,0,t_32
14.57154,37.66087,0.02325579,479.6595,CENOZOIC,36.85750065601864,4,0,t_33
14.41547,37.66421,0.10429712,596.63086,CENOZOIC,28.592158239682234,4,0,t_34
14.25939,37.6674,0.0355057,519.9603,CENOZOIC,24.91339653738442,4,0,t_35
14.72315,37.5333,0.025797272,372.45203,CRETACEOUS,56.33430074856311,4,0,t_36
15.11527,37.5861,0.011429879,346.09137,PLEISTOCENE,74.67985380958926,4,0,t_37
14.95932,37.58991,0.058445916,517.27454,PLEISTOCENE,65.31736577020337,4,0,t_38
14.80336,37.59358,0.044269346,453.5352,CENOZOIC,55.94972221032019,4,0,t_39
14.64739,37.59711,0.056157887,433.86194,CENOZOIC,46.5943484103938,4,0,t_40
15.03969,37.65006,0.089080915,644.1387,PLEISTOCENE,64.9441986573619,4,0,t_41
14.88365,37.6538,0.114831105,643.56665,PLEISTOCENE,55.58212588057348,4,0,t_42
14.7276,37.65741,0.06187895,515.2055,CENOZOIC,46.21395796189529,4,0,t_43
15.12014,37.71017,0.13898368,744.02124,PLEISTOCENE,64.56683174715084,4,0,t_44
14.96402,37.71397,0.19636886,875.4884,PLEISTOCENE,55.211124060445904,4,0,t_45
14.80789,37.71764,0.080478445,531.6266,CENOZOIC,45.84935503716879,4,0,t_46
14.65175,37.72118,0.13862953,726.82495,CENOZOIC,36.48150017550682,4,0,t_47
15.20068,37.77021,0.02577294,409.5218,PLEISTOCENE,64.18823191174958,4,0,t_48
14.4956,37.72458,0.060274456,645.8159,CENOZOIC,27.15228112353195,4,0,t_49
14.33944,37.72785,0.056725264,535.1537,CENOZOIC,19.526490930891963,4,0,t_50
14.18328,37.73098,0.08983246,584.3819,CENOZOIC,16.977334182752678,4,0,t_51
14.57582,37.78491,0.082963206,507.73285,CENOZOIC,26.7513181089956,4,0,t_52
14.41958,37.78824,0.020011563,474.1403,CENOZOIC,17.410871022459276,4,0,t_53
14.26333,37.79144,0.080755845,553.3249,CENOZOIC,11.381583227910472,4,0,t_54
14.10708,37.7945,0.12320213,689.04346,CENOZOIC,9.048409381758498,4,0,t_55
14.4998,37.84858,0.09963058,709.6371,CENOZOIC,17.024473931058946,4,0,t_56
14.34347,37.85185,0.16798836,833.82495,CENOZOIC,7.669227692957808,4,0,t_57
14.18714,37.85498,0.08401824,633.96796,CENOZOIC,3.3703474956126094,4,0,t_58
15.04448,37.77409,0.26515895,889.23224,PLEISTOCENE,54.837310819703845,4,0,t_59
14.88827,37.77783,0.15055242,730.0505,PLEISTOCENE,45.48113070386955,4,0,t_60
14.73205,37.78144,0.14041424,712.0957,CENOZOIC,36.11885170176015,4,0,t_61
15.12502,37.83415,0.054887462,509.81787,PLEISTOCENE,54.46083956659354,4,0,t_62
14.96873,37.83796,0.19230011,891.82837,PLEISTOCENE,45.11027642280361,4,0,t_63
14.81243,37.84164,0.15323238,737.92957,CENOZOIC,35.75361325475897,4,0,t_64
14.65612,37.84517,0.13093837,656.25165,CENOZOIC,26.39251405729175,4,0,t_65
15.75564,37.94147,0.061820947,550.4906,CRETACEOUS,89.17723264266255,2,0,t_66
15.99316,37.99661,0.17477928,753.141,PRECAMBRIAN,103.343215794654,2,0,t_67
16.15565,38.11571,0.035790127,396.33636,PLEISTOCENE,108.07057604049284,2,0,t_68
14.03079,37.85798,0.13518927,709.55927,CENOZOIC,1.1190265618108213,4,0,t_69
14.58011,37.90886,0.17245436,846.9477,CENOZOIC,16.668454818960125,4,0,t_70
14.4237,37.9122,0.12486274,767.43225,CENOZOIC,7.3005699389245455,4,0,t_71
14.26728,37.9154,0.21135384,882.22253,CENOZOIC,-1.7078785284649016,4,0,t_72
14.11086,37.91847,0.014852618,470.31766,CENOZOIC,-4.554424026877533,4,0,t_73
13.95442,37.9214,0.11803147,680.0051,JURASSIC-TRIASSIC,-6.808494089812594,4,0,t_74
14.50401,37.9725,0.12803756,751.4719,CENOZOIC,6.94693188392338,4,0,t_75
14.34752,37.97577,0.17159371,720.7751,CENOZOIC,-2.4204705481048814,4,0,t_76
14.19101,37.9789,0.12721261,745.7984,CENOZOIC,-9.880039723764453,4,0,t_77
14.03449,37.9819,0.14920633,706.93115,CENOZOIC,-12.477453782598069,4,0,t_78
15.20565,37.89416,0.1491124,692.9242,CENOZOIC,54.105326575616346,4,0,t_79
15.04928,37.89804,0.008895491,396.1011,HOLOCENE,44.73653518464744,4,0,t_80
14.8929,37.90178,0.18649963,812.534,CENOZOIC,35.38634871344446,4,0,t_81
14.73651,37.90539,0.076331064,685.87256,CENOZOIC,26.03004564487932,4,0,t_82
15.28636,37.95412,0.039889682,704.16907,PALEOZOIC,54.45609395421701,4,0,t_83
15.12991,37.95807,0.18885668,860.61993,PALEOZOIC,44.39675500779261,4,0,t_84
14.97345,37.96188,0.14362213,683.21497,CRETACEOUS,35.01478639595096,4,0,t_85
14.81698,37.96555,0.009771849,464.38678,CENOZOIC,25.66497087551217,4,0,t_86
14.6605,37.96909,0.1972782,799.39557,CENOZOIC,16.309019754931526,4,0,t_87
13.87797,37.98476,0.07237379,538.3943,PLEISTOCENE,-14.734155158642814,4,0,t_88
14.58441,38.03274,0.16196641,748.9573,CENOZOIC,6.591127552588517,4,0,t_89
14.42783,38.03608,0.036979906,519.21643,CENOZOIC,-2.771040166046176,4,0,t_90
15.36716,38.01402,0.20124348,884.5861,PALEOZOIC,56.16271533394522,2,0,t_91
15.21063,38.01804,0.13458152,641.4959,PALEOZOIC,44.81390851986559,4,0,t_92
15.05409,38.02192,0.12204749,610.2997,CENOZOIC,34.68861853292849,4,0,t_93
14.89754,38.02566,0.08426565,670.97314,CENOZOIC,25.29701535433153,4,0,t_94
14.74098,38.02927,0.17286366,706.0015,JURASSIC-TRIASSIC,15.94672984066099,4,0,t_95
15.44805,38.07387,0.20456256,802.81696,PRECAMBRIAN,58.54464682129887,2,0,t_96
15.29144,38.07796,0.08026836,641.6156,PRECAMBRIAN,46.74514494306893,2,0,t_97
15.13482,38.0819,0.13797398,700.8062,PRECAMBRIAN,35.12614870855049,4,0,t_98
14.97819,38.08572,0.08021184,552.25,CRETACEOUS,24.95474628726073,4,0,t_99
14.82155,38.08939,0.33035472,830.891,CENOZOIC,15.582391581015488,4,0,t_100
15.83668,38.00117,0.07166654,610.9226,PALEOZOIC,91.55275735176406,2,0,t_101
16.07436,38.05619,0.087802894,620.06323,CRETACEOUS,105.70827354708489,2,0,t_102
