STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
UTM:(34T 0620 4895 5000),UTM:(34T 0620 4895 5000),22.5336,44.2204,macroseismic,760,4.2,0.3,0.8059,0.021274,0.875,2.223,1.0131,0.039505,1.0822,0.024736,1.4737,0.005709,inferred,Stations_USGS
UTM:(34T 0490 4945 5000),UTM:(34T 0490 4945 5000),20.9054,44.6808,macroseismic,760,3.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0285 4855 5000),UTM:(34T 0285 4855 5000),18.3567,43.84,macroseismic,760,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0685 4725 5000),UTM:(34T 0685 4725 5000),23.2884,42.6771,macroseismic,760,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0470 4840 5000),UTM:(34T 0470 4840 5000),20.6585,43.735,macroseismic,275.65,6.1,0.3,0.8059,0.205298,0.875,11.074,1.0131,0.391626,1.0822,0.095284,1.4737,0.020527,inferred,Stations_USGS
UTM:(34T 0315 5045 5000),UTM:(34T 0315 5045 5000),18.6617,45.5571,macroseismic,760,2.6,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0355 4955 5000),UTM:(34T 0355 4955 5000),19.1996,44.7567,macroseismic,760,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0555 4820 5000),UTM:(34T 0555 4820 5000),21.7119,43.5532,macroseismic,368.89,4,0.3,0.8059,0.024041,0.875,1.6251,1.0131,0.03772,1.0822,0.014828,1.4737,0.002824,inferred,Stations_USGS
UTM:(34T 0395 5100 5000),UTM:(34T 0395 5100 5000),19.6746,46.0684,macroseismic,760,2.3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0490 4870 5000),UTM:(34T 0490 4870 5000),20.9064,44.0056,macroseismic,337.29,4.3,0.3,0.8059,0.050331,0.875,2.6,1.0131,0.081969,1.0822,0.016746,1.4737,0.003078,inferred,Stations_USGS
UTM:(34T 0355 4930 5000),UTM:(34T 0355 4930 5000),19.2066,44.5318,macroseismic,760,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0455 4955 5000),UTM:(34T 0455 4955 5000),20.4629,44.7696,macroseismic,760,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0410 4900 5000),UTM:(34T 0410 4900 5000),19.9036,44.2705,macroseismic,407.3,4.4,0.3,0.8059,0.039617,0.875,3.0408,1.0131,0.0637,1.0822,0.027817,1.4737,0.006386,inferred,Stations_USGS
UTM:(34T 0495 4910 5000),UTM:(34T 0495 4910 5000),20.9687,44.3658,macroseismic,419.49,3.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0505 4905 5000),UTM:(34T 0505 4905 5000),21.0941,44.3207,macroseismic,314.94,3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0390 4980 5000),UTM:(34T 0390 4980 5000),19.6364,44.9878,macroseismic,760,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34T 0485 4745 5000),UTM:(34T 0485 4745 5000),20.8469,42.88,macroseismic,437.7,3.1,0.3,,,,,,,,,,,inferred,Stations_USGS
