# 20110918_M6.9_Sikkim median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
t_0,87.07702,23.68422,0.004984595,0.0010992239,0.0006889951,0.0055748695
t_1,87.25668000000002,23.68422,0.0053421366,0.0012832433,0.0008043388,0.0057332767
t_10,87.43635,23.68422,0.0063932147,0.001327747,0.0008322338,0.0053768083
t_100,87.97534000000002,23.68422,0.0064752353,0.0014194357,0.0008897044,0.0056368774
t_1000,85.54989,23.68422,0.0035554557,0.00065155944,0.0004083984,0.003857527
t_10000,90.40079000000003,30.5541,0.006318923,0.0020171036,0.0012643235,0.008576565
t_10001,90.58044999999998,30.5541,0.006185601,0.001827459,0.0011454539,0.007993845
t_10002,90.67027999999999,30.5541,0.0051208613,0.0011224293,0.00070354034,0.0061174096
t_10003,90.49062000000004,30.63143,0.0059029628,0.0018114188,0.0011353999,0.00794383
t_10004,90.67027999999999,30.63143,0.005575038,0.0016428505,0.001029741,0.0074106837
t_10005,90.40079000000003,30.63143,0.00606999,0.0019000268,0.0011909396,0.00821866
t_10006,90.76011,30.5541,0.004745571,0.0010680543,0.00066945807,0.005905185
t_10007,90.93977999999998,30.5541,0.0056427596,0.0014990473,0.00093960506,0.006943982
t_10008,90.84995000000004,30.5541,0.0057180375,0.0015745085,0.0009869043,0.00719034
t_10009,90.76011,30.63143,0.0063183,0.0015638631,0.0009802317,0.007155786
t_1001,85.46005000000002,23.68422,0.0034493003,0.0006266552,0.0003927884,0.0037534202
t_10010,90.84995000000004,30.63143,0.0054257927,0.0014890621,0.0009333463,0.0069111316
t_10011,90.93977999999998,30.63143,0.0053141955,0.0014182141,0.00088893867,0.006676278
t_10012,90.84995000000004,30.7087,0.0050727525,0.001408858,0.00088307424,0.0066450248
t_10013,90.76011,30.7087,0.0052204127,0.0014790919,0.000927097,0.0068782703
t_10014,90.93977999999998,30.7087,0.00588241,0.001342303,0.00084135745,0.006421022
t_10015,90.76011,30.7859,0.005033565,0.0013992777,0.0008770693,0.006612964
t_10016,90.58044999999998,30.63143,0.0057378705,0.0017256644,0.001081649,0.0076743723
t_10017,90.67027999999999,30.7087,0.005370426,0.0015528142,0.0009733062,0.0071198526
t_10018,90.40079000000003,30.7087,0.005832125,0.0017895001,0.0011216613,0.007875293
t_10019,90.58044999999998,30.7087,0.005522571,0.0016291841,0.001021175,0.007366825
t_1002,85.63972000000001,23.68422,0.0031543851,0.000676959,0.0004243189,0.0031420775
t_10020,90.49062000000004,30.7087,0.0056765745,0.0017081073,0.0010706441,0.0076187616
t_10021,90.49062000000004,30.7859,0.0054599573,0.0016104676,0.0010094434,0.0073065953
t_10022,90.58044999999998,30.7859,0.005316228,0.0015378279,0.00096391275,0.007071003
t_10023,90.67027999999999,30.7859,0.0051740096,0.0014674098,0.0009197746,0.006839689
t_10024,90.40079000000003,30.7859,0.0056049004,0.0016852414,0.0010563118,0.007546101
t_10025,90.40079000000003,30.86304,0.0053878305,0.0015869407,0.0009946967,0.007230615
t_10026,91.20927,30.7087,0.0047853813,0.0011625875,0.0007287116,0.0058000647
t_10027,91.11944,30.7087,0.004861003,0.0012193617,0.00076429767,0.0059989425
t_10028,91.02960999999999,30.7087,0.00513144,0.0012792044,0.00080180715,0.0062057986
t_10029,91.20927,30.7859,0.004727758,0.0011019091,0.00069067825,0.0055844854
t_1003,85.37022000000002,23.68422,0.003492235,0.0006022875,0.00037751466,0.0036503924
t_10030,91.02960999999999,30.7859,0.0063246903,0.0013594895,0.00085213006,0.0054673934
t_10031,91.11944,30.7859,0.0063643805,0.0012963196,0.00081253506,0.0052865255
t_10032,91.02960999999999,30.86304,0.007094091,0.0012881915,0.0008074404,0.005280592
t_10033,91.20927,30.86304,0.00472181,0.0010447858,0.00065487326,0.005378476
t_10034,91.11944,30.86304,0.0039012372,0.0007070606,0.00044318664,0.004408887
t_10035,91.20927,30.94012,0.003453958,0.00063983205,0.00040104767,0.004108682
t_10036,90.84995000000004,30.7859,0.004895112,0.0013335401,0.0008358649,0.006391303
