STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
AMAA,AMALIADA,21.3501,37.7949,seismic,0.15648,0.0,D,418.0,inferred_USGS,418.0
ZAK1,ZAKYNTHOS,20.898,37.784,seismic,0.14742,0.0,D,600.0,inferred_USGS,600.0
PYR1,PYRGOS,21.4327,37.6714,seismic,0.029512,0.0,D,496.0,inferred_USGS,496.0
PATA,PATRA A,21.7333,38.2434,seismic,0.013857,0.0,C,352.0,inferred_USGS,352.0
PAT1,PATRA B,21.7265,38.2386,seismic,0.013682,0.0,C,364.0,inferred_USGS,364.0
ARG1,ARGOSTOLI,20.4788,38.177,seismic,0.01316,0.0,C,600.0,inferred_USGS,600.0
OBS_1,KYLLINI  ELIA(952),21.133,37.927,macroseismic,0.547533,0.8059,,440.96,inferred,519.0
OBS_2,VARTHOLOMIO  ELIA(3753),21.198,37.853,macroseismic,0.520278,0.8059,,317.63,inferred,347.0
OBS_3,KASTRO  ELIA(857),21.145,37.886,macroseismic,0.396002,0.8059,,416.1,inferred,571.0
OBS_4,KATO-PANAGIA  ELIA(1266),21.162,37.92,macroseismic,0.394151,0.8059,,458.45,inferred,505.0
OBS_5,LYGIA  ELIA(627),21.142,37.85,macroseismic,0.39264,0.8059,,448.86,inferred,427.0
OBS_6,MACHOS  ELIA(684),21.186,37.879,macroseismic,0.386254,0.8059,,399.44,inferred,356.0
OBS_7,NEOCHORI  ELIA(426),21.665,37.433,macroseismic,0.285521,0.8059,,502.38,inferred,523.0
OBS_9,GASTOUNI  ELIA(5883),21.247,37.845,macroseismic,0.271141,0.8059,,230.18,inferred,312.0
OBS_8,AGIA-MAVRA  ELIA(376),21.308,37.873,macroseismic,0.263814,0.8059,,235.78,inferred,304.0
OBS_10,TRAGANO  ELIA(2306),21.362,37.906,macroseismic,0.257168,0.8059,,434.12,inferred,586.0
OBS_20,VANATO  ZAKYNTHOS(557),20.853,37.795,macroseismic,0.215767,0.8059,,316.94,inferred,285.0
OBS_17,KALAMAKI  ZAKYNTHOS(472),20.889,37.738,macroseismic,0.208284,0.8059,,223.91,inferred,331.0
OBS_18,MOUZAKI  ZAKYNTHOS(937),20.841,37.737,macroseismic,0.206575,0.8059,,267.73,inferred,449.0
OBS_19,PANTOKRATORAS  ZAKYNTHOS(972),20.842,37.726,macroseismic,0.205,0.8059,,314.06,inferred,473.0
OBS_14,LECHAINA  ELIA(3448),21.281,37.947,macroseismic,0.197193,0.8059,,214.46,inferred,312.0
OBS_16,SAVALIA  ELIA(1119),21.285,37.82,macroseismic,0.193427,0.8059,,248.34,inferred,272.0
OBS_15,MANOLADA  ELIA(1453),21.339,38.059,macroseismic,0.188143,0.8059,,198.81,inferred,269.0
OBS_11,AMALIADA  ELIA(15857),21.343,37.8,macroseismic,0.186954,0.8059,,334.52,inferred,412.0
OBS_12,KARDAMAS  ELIA(1029),21.342,37.761,macroseismic,0.185033,0.8059,,342.9,inferred,381.0
OBS_13,KATAKOLO  ELIA(612),21.311,37.648,macroseismic,0.179668,0.8059,,394.11,inferred,504.0
AMA,Amaliada-OTE Building,21.35,37.8,seismic,0.156122,0.0,,353.3,inferred,435.0
ZAK,Zakynthos-OTE Building,20.9,37.785,seismic,0.15102,0.0,,600.0,inferred,600.0
OBS_23,AVGEIO  ELIA(364),21.363,37.873,macroseismic,0.137524,0.8059,,335.98,inferred,448.0
OBS_29,VARDA  ELIA(3821),21.377,38.02,macroseismic,0.136299,0.8059,,339.81,inferred,343.0
OBS_30,VOUNARGO  ELIA(847),21.41,37.738,macroseismic,0.130845,0.8059,,548.46,inferred,469.0
OBS_26,KERAMIDIA  ELIA(345),21.465,37.848,macroseismic,0.130626,0.8059,,463.6,inferred,450.0
OBS_24,ELAIONAS  ELIA(468),21.47,37.762,macroseismic,0.128503,0.8059,,555.77,inferred,529.0
OBS_28,OINOI  ELIA(319),21.516,37.831,macroseismic,0.127571,0.8059,,424.12,inferred,495.0
OBS_21,LIMNOCHORI  ACHAIA(1131),21.483,38.153,macroseismic,0.126819,0.8059,,247.02,inferred,365.0
OBS_27,MAZARAKI  ELIA(595),21.588,37.873,macroseismic,0.124428,0.8059,,542.72,inferred,556.0
OBS_22,LOUSIKA  ACHAIA(852),21.587,38.101,macroseismic,0.123262,0.8059,,416.05,inferred,535.0
OBS_25,GOUMERO  ELIA(1032),21.595,37.766,macroseismic,0.122689,0.8059,,570.22,inferred,621.0
OBS_47,KALIPADO  ZAKYNTHOS(561),20.832,37.802,macroseismic,0.11569,0.8059,,462.2,inferred,353.0
OBS_48,MARIES  ZAKYNTHOS(364),20.684,37.823,macroseismic,0.109744,0.8059,,458.54,inferred,393.0
OBS_39,ANDRAVIDA  ELIA(3253),21.284,37.92,macroseismic,0.105616,0.8059,,226.33,inferred,333.0
OBS_38,AMPELOKAMPOS  ELIA(645),21.313,37.835,macroseismic,0.102692,0.8059,,268.7,inferred,411.0
OBS_44,NEA-MANOLADA  ELIA(1449),21.365,38.06,macroseismic,0.099718,0.8059,,240.23,inferred,359.0
OBS_32,METOCHI  ACHAIA(1863),21.39,38.116,macroseismic,0.097264,0.8059,,182.37,inferred,279.0
OBS_45,SKOUROCHORI  ELIA(703),21.345,37.679,macroseismic,0.096444,0.8059,,236.65,inferred,375.0
OBS_33,MICHOI  ACHAIA(690),21.483,37.969,macroseismic,0.095404,0.8059,,402.34,inferred,557.0
OBS_34,SAGAIIKA  ACHAIA(1846),21.453,38.12,macroseismic,0.094702,0.8059,,229.73,inferred,304.0
OBS_41,EPHYRA  ELIA(473),21.516,37.848,macroseismic,0.09364,0.8059,,395.32,inferred,562.0
