STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
CLF,Colfiorito,12.921,43.037,seismic,500.17,7.1,0.63,0.0,0.344898,0.0,21.4,0.0,0.819388,0.0,0.403061,0.0,0.015714,inferred,Stations_USGS
NRI,Norcia-Zona Industriale,13.097,42.775,seismic,423.94,4.5,0.63,0.0,0.042857,0.0,3.47,0.0,0.109184,0.0,0.051531,0.0,0.009316,inferred,Stations_USGS
AS010,Assisi-Stallone,12.607,43.075,seismic,583.73,5.2,0.63,0.0,0.154082,0.0,5.84,0.0,0.346939,0.0,0.015306,0.0,0.001418,inferred,Stations_USGS
PK010,Aquilpark-Parcheggio,13.401,42.346,seismic,470.18,3.7,0.63,0.0,0.005816,0.0,0.895,0.0,0.011735,0.0,0.011531,0.0,0.00352,inferred,Stations_USGS
SPM,Spoleto Monteluco,12.752,42.722,seismic,900.0,4.0,0.63,0.0,0.049898,0.0,1.81,0.0,0.041122,0.0,0.019082,0.0,0.003571,inferred,Stations_USGS
LNS,Leonessa,12.984,42.565,seismic,379.55,3.8,0.63,0.0,0.027449,0.0,1.3,0.0,0.054796,0.0,0.009796,0.0,0.001827,inferred,Stations_USGS
MTL,Matelica,13.007,43.249,seismic,383.74,4.2,0.63,0.0,0.048878,0.0,2.21,0.0,0.063265,0.0,0.021122,0.0,0.002439,inferred,Stations_USGS
FHC,Forca Canapine,13.21,42.761,seismic,393.34,4.2,0.63,0.0,0.066429,0.0,1.73,0.0,0.067959,0.0,0.012551,0.0,0.00648,inferred,Stations_USGS
NCR,Nocera Umbra,12.785,43.113,seismic,409.09,7.0,0.63,0.0,0.538776,0.0,21.5,0.0,0.558163,0.0,0.103061,0.0,0.014184,inferred,Stations_USGS
RTI,Rieti,12.821,42.43,seismic,217.37,4.2,0.63,0.0,0.025918,0.0,2.16,0.0,0.079388,0.0,0.022857,0.0,0.005908,inferred,Stations_USGS
CSC,Cascia,13.013,42.719,seismic,616.78,3.8,0.63,0.0,0.027959,0.0,1.27,0.0,0.051633,0.0,0.011939,0.0,0.003184,inferred,Stations_USGS
GBP,Gubbio-Piana,12.589,43.313,seismic,324.28,4.6,0.63,0.0,0.033571,0.0,3.44,0.0,0.074694,0.0,0.042347,0.0,0.007337,inferred,Stations_USGS
BVG,Bevagna,12.611,42.932,seismic,255.84,5.2,0.63,0.0,0.052959,0.0,5.97,0.0,0.120408,0.0,0.067245,0.0,0.013163,inferred,Stations_USGS
PK011,Aquilpark-Citta,13.401,42.346,seismic,470.18,3.7,0.63,0.0,0.006622,0.0,1.11,0.0,0.009551,0.0,0.012245,0.0,0.003153,inferred,Stations_USGS
CTR,Borgo-Cerreto Torre,12.915,42.814,seismic,414.74,4.9,0.63,0.0,0.183673,0.0,4.88,0.0,0.244898,0.0,0.023776,0.0,0.005163,inferred,Stations_USGS
MNF,Monte Fiegni,13.185,43.063,seismic,900.0,3.9,0.63,0.0,0.025408,0.0,1.42,0.0,0.036224,0.0,0.006735,0.0,0.002531,inferred,Stations_USGS
BTT2,Borgo-Ottomila 2,13.543,41.998,seismic,760.0,4.3,0.63,0.0,0.009224,0.0,2.57,0.0,0.013776,0.0,0.021837,0.0,0.02051,inferred,Stations_USGS
CSA,Castelnuovo-Assisi,12.591,43.007,seismic,194.99,5.2,0.63,0.0,0.099796,0.0,5.83,0.0,0.384694,0.0,0.14898,0.0,0.015306,inferred,Stations_USGS
PK012,Aquilpark-Galleria,13.401,42.346,seismic,470.18,3.6,0.63,0.0,0.00651,0.0,0.958,0.0,0.009898,0.0,0.012347,0.0,0.003653,inferred,Stations_USGS
