STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
NCR,NOCERA UMBRA,43.111583,12.784666,seismic,INGV,E,0.387399689,0.0,0.4484753697726376,0.0,0.1206594160074852,0.0,0.0494522439426789,0.0,555.0,E,,,,,,
CLF,COLFIORITO,43.036714,12.920428,seismic,INGV,D,0.271425995,0.0,0.7657605736801015,0.0,0.3294478894952469,0.0,0.3881233654190169,0.0,145.0,D,,,,,,
ASS,ASSISI,43.074982,12.604141,seismic,INGV,A (inferred from geology),0.151793671,0.0,0.3502063663401255,0.0,0.0983914276698413,0.0,0.0305668552826686,0.0,,A (inferred from geology),,,,,,
CSA,CASTELNUOVO  ASSISI,43.008015,12.590602,seismic,INGV,C,0.098679932,0.0,0.3997762961053882,0.0,0.1265415431131013,0.0,0.1456474460490075,0.0,200.0,C,,,,,,
FHC,FORCA CANAPINE (ARQUATA TRONTO),42.761111,13.210278,seismic,INGV,B (inferred from geology),0.063892422,0.0,0.0943136397681681,0.0,0.0273462225876696,0.0,0.0118385361657417,0.0,,B (inferred from geology),,,,,,
BVG,BEVAGNA,42.932367,12.611065,seismic,INGV,C,0.051660473,0.0,0.1173990500610006,0.0,0.2313897008240608,0.0,0.0653213461405675,0.0,211.0,C,,,,,,
SPM,SPOLETO  MONTELUCO,42.72324,12.751268,seismic,INGV,A (inferred from geology),0.047921673,0.0,0.0646706615667936,0.0,0.0340898510783257,0.0,0.0153444941281356,0.0,,A (inferred from geology),,,,,,
MTL,MATELICA,43.249435,13.008338,seismic,INGV,B,0.047637066,0.0,0.0656872165780588,0.0,0.0324355707651034,0.0,0.0203426878348152,0.0,579.0,B,,,,,,
GBP,GUBBIO PIANA,43.31381,12.58949,seismic,INGV,C,0.033675739,0.0,0.0755545904932162,0.0,0.0740944622385727,0.0,0.0545173472822187,0.0,224.0,C,,,,,,
CSC,CASCIA,42.719097,13.01228,seismic,INGV,B,0.027376072,0.0,0.0516755593744285,0.0,0.0372551382894003,0.0,0.0124940761461872,0.0,698.0,B,,,,,,
LNS,LEONESSA,42.565,12.984167,seismic,INGV,C (inferred from geology),0.026195969,0.0,0.060347629706888,0.0,0.0276471832940021,0.0,0.0098276638827185,0.0,,C (inferred from geology),,,,,,
RTI,RIETI (CAB. ENEL),42.430278,12.829097,seismic,INGV,D,0.025523542,0.0,0.0813669400526003,0.0,0.0381722186985887,0.0,0.0329690211963026,0.0,170.0,D,,,,,,
MNF,MONTE FIEGNI  FIASTRA,43.059684,13.184466,seismic,INGV,A,0.024432222,0.0,0.0354271241081399,0.0,0.026794731000353,0.0,0.0085135741941342,0.0,1062.0,A,,,,,,
BTT2,BORGO OTTOMILA - 2 (CELANO),41.998333,13.543056,seismic,INGV,D,0.00900291,0.0,0.0135836439029364,0.0,0.0202818975759722,0.0,0.0214907727060286,0.0,90.0,D,,,,,,
AQK,L AQUILA   V. ATERNO   AQUIL PARK ING.,42.344967,13.400949,seismic,INGV,B,0.006424555,0.0,0.0096273779151963,0.0,0.0118597007743627,0.0,0.0171930583390341,0.0,705.0,B,,,,,,
CTR,Borgo-Cerreto Torre,42.814,12.915,seismic,Stations_USGS,,0.183673,0.0,0.244898,0.0,,,0.023776,0.0,414.74,inferred,4.9,0.63,0.0,4.88,0.0,0.005163
AS010,Assisi-Stallone,43.075,12.607,seismic,Stations_USGS,,0.154082,0.0,0.346939,0.0,,,0.015306,0.0,583.73,inferred,5.2,0.63,0.0,5.84,0.0,0.001418
NRI,Norcia-Zona Industriale,42.775,13.097,seismic,Stations_USGS,,0.042857,0.0,0.109184,0.0,,,0.051531,0.0,423.94,inferred,4.5,0.63,0.0,3.47,0.0,0.009316
PK011,Aquilpark-Citta,42.346,13.401,seismic,Stations_USGS,,0.006622,0.0,0.009551,0.0,,,0.012245,0.0,470.18,inferred,3.7,0.63,0.0,1.11,0.0,0.003153
