STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
PYR1,Pyrgos-Agriculture Bank,21.438,37.67,seismic,310.56,4.1,0.63,0.0,0.029592,0.0,2.28,0.0,0.087653,0.0,0.030102,0.0,0.007622,inferred,Stations_USGS
PAT1,Patra-National Bank,21.733,38.25,seismic,399.64,3.8,0.63,0.0,0.014286,0.0,1.31,0.0,0.031735,0.0,0.019286,0.0,0.005469,inferred,Stations_USGS
AMA,Amaliada-OTE Building,21.35,37.8,seismic,353.3,5.7,0.63,0.0,0.156122,0.0,8.44,0.0,0.415306,0.0,0.081531,0.0,0.008276,inferred,Stations_USGS
ZAK,Zakynthos-OTE Building,20.9,37.785,seismic,600.0,6.0,0.63,0.0,0.15102,0.0,8.01,0.0,0.310204,0.0,0.080306,0.0,0.009847,inferred,Stations_USGS
KYL,Kyllini-Police Station,21.133,37.933,seismic,414.08,null,null,0.0,0.029388,0.0,1.06,0.0,0.036122,0.0,0.005316,0.0,0.002582,inferred,Stations_USGS
ARG,Argostoli-OTE Building,20.483,38.167,seismic,458.89,3.6,0.63,0.0,0.012449,0.0,1.05,0.0,0.032245,0.0,0.008367,0.0,0.004571,inferred,Stations_USGS
OBS_199,PHARAKLATA  KEPHALLINIA(540),20.52,38.189,macroseismic,561.48,4.0,0.3,0.8059,0.038075,0.875,1.8191,1.0131,0.045776,1.0822,0.014827,1.4737,0.002554,inferred,Stations_USGS
OBS_204,PERIGIALI  KORINTHIA(1194),22.838,37.919,macroseismic,760.0,4.0,0.3,0.8059,0.01659,0.875,1.8191,1.0131,0.02924,1.0822,0.022334,1.4737,0.004724,inferred,Stations_USGS
OBS_71,MYRTIA  AITOLOAKARNANIA(880),21.601,38.581,macroseismic,600.0,5.0,0.3,0.8059,0.059011,0.875,5.2359,1.0131,0.141098,1.0822,0.063186,1.4737,0.014293,inferred,Stations_USGS
OBS_201,SVORONATA  KEPHALLINIA(488),20.521,38.11,macroseismic,460.64,4.0,0.3,0.8059,0.039104,0.875,1.8191,1.0131,0.047392,1.0822,0.014364,1.4737,0.002435,inferred,Stations_USGS
OBS_155,ANALIPSI  AITOLOAKARNANIA(1074),21.716,38.487,macroseismic,709.89,4.0,0.3,0.8059,0.024648,0.875,1.8191,1.0131,0.036203,1.0822,0.018373,1.4737,0.003524,inferred,Stations_USGS
OBS_123,DORIO  MESSINIA(1628),21.86,37.288,macroseismic,335.13,4.5,0.3,0.8059,0.041296,0.875,3.6371,1.0131,0.067305,1.0822,0.041647,1.4737,0.010062,inferred,Stations_USGS
OBS_169,PAPPADATES  AITOLOAKARNANIA(1733),21.448,38.526,macroseismic,677.58,4.0,0.3,0.8059,0.027065,0.875,1.8191,1.0131,0.038077,1.0822,0.017545,1.4737,0.003288,inferred,Stations_USGS
OBS_293,DRYMOS  AITOLOAKARNANIA(688),21.03,38.868,macroseismic,760.0,2.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_216,ACHLADOCHORI  MESSINIA(356),21.914,36.932,macroseismic,760.0,4.0,0.3,0.8059,0.018533,0.875,1.8191,1.0131,0.031041,1.0822,0.021147,1.4737,0.004352,inferred,Stations_USGS
OBS_205,SIKYONA(KIATO)  KORINTHIA(9167),22.746,38.004,macroseismic,760.0,4.0,0.3,0.8059,0.017141,0.875,1.8191,1.0131,0.02976,1.0822,0.021977,1.4737,0.004612,inferred,Stations_USGS
OBS_8,AGIA-MAVRA  ELIA(376),21.308,37.873,macroseismic,235.78,7.0,0.3,0.8059,0.263814,0.875,22.4853,1.0131,0.537009,1.0822,0.264827,1.4737,0.055479,inferred,Stations_USGS
OBS_143,PLATANIOTISSA  ACHAIA(425),21.754,38.13,macroseismic,759.61,4.0,0.3,0.8059,0.02805,0.875,1.8191,1.0131,0.038819,1.0822,0.017238,1.4737,0.003202,inferred,Stations_USGS
OBS_274,KARYA  LEPHKADA(957),20.666,38.759,macroseismic,455.25,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_4,KATO-PANAGIA  ELIA(1266),21.162,37.92,macroseismic,458.45,7.5,0.3,0.8059,0.394151,0.875,32.3688,1.0131,0.743667,1.0822,0.372677,1.4737,0.076435,inferred,Stations_USGS
OBS_150,ZAROUCHLA  ACHAIA(96),22.271,37.979,macroseismic,760.0,4.0,0.3,0.8059,0.020964,0.875,1.8191,1.0131,0.033176,1.0822,0.0199,1.4737,0.003973,inferred,Stations_USGS
OBS_136,KALANOS  ACHAIA(158),21.856,38.055,macroseismic,900.0,4.0,0.3,0.8059,0.026508,0.875,1.8191,1.0131,0.037652,1.0822,0.017726,1.4737,0.003339,inferred,Stations_USGS
OBS_218,IKLAINA  MESSINIA(342),21.723,36.991,macroseismic,760.0,4.0,0.3,0.8059,0.01998,0.875,1.8191,1.0131,0.032326,1.0822,0.020377,1.4737,0.004117,inferred,Stations_USGS
OBS_55,KRINOS  ACHAIA(393),21.495,38.06,macroseismic,727.7,5.0,0.3,0.8059,0.068956,0.875,5.2359,1.0131,0.167769,1.0822,0.057433,1.4737,0.012843,inferred,Stations_USGS
OBS_58,MYRTOS  ACHAIA(452),21.514,38.078,macroseismic,631.22,5.0,0.3,0.8059,0.068237,0.875,5.2359,1.0131,0.166847,1.0822,0.057804,1.4737,0.012935,inferred,Stations_USGS
OBS_212,KATOUNA  LEPHKADA(772),20.709,38.775,macroseismic,523.84,4.0,0.3,0.8059,0.024085,0.875,1.8191,1.0131,0.035755,1.0822,0.018584,1.4737,0.003585,inferred,Stations_USGS
OBS_180,ARGOS  ARGOLIDA(22289),22.708,37.626,macroseismic,760.0,4.0,0.3,0.8059,0.01709,0.875,1.8191,1.0131,0.029713,1.0822,0.022009,1.4737,0.004622,inferred,Stations_USGS
OBS_5,LYGIA  ELIA(627),21.142,37.85,macroseismic,448.86,7.5,0.3,0.8059,0.39264,0.875,32.3688,1.0131,0.742166,1.0822,0.373555,1.4737,0.076637,inferred,Stations_USGS
OBS_208,XIROKAMPI  LAKONIA(1722),22.439,36.952,macroseismic,760.0,4.0,0.3,0.8059,0.016254,0.875,1.8191,1.0131,0.02892,1.0822,0.02256,1.4737,0.004796,inferred,Stations_USGS
OBS_139,LAKKOPETRA  ACHAIA(955),21.451,38.171,macroseismic,405.03,4.0,0.3,0.8059,0.035127,0.875,1.8191,1.0131,0.043829,1.0822,0.015428,1.4737,0.002711,inferred,Stations_USGS
OBS_142,MITOPOLI  ACHAIA(550),21.679,38.045,macroseismic,900.0,4.0,0.3,0.8059,0.030286,0.875,1.8191,1.0131,0.040459,1.0822,0.016598,1.4737,0.003026,inferred,Stations_USGS
OBS_124,AIGEIRA  ACHAIA(1696),22.354,38.134,macroseismic,760.0,4.0,0.3,0.8059,0.019971,0.875,1.8191,1.0131,0.032318,1.0822,0.020382,1.4737,0.004118,inferred,Stations_USGS
OBS_230,ITEA  PHOKIDA(4303),22.428,38.443,macroseismic,760.0,4.0,0.3,0.8059,0.018467,0.875,1.8191,1.0131,0.030982,1.0822,0.021184,1.4737,0.004364,inferred,Stations_USGS
OBS_80,KANDILA  ARKADIA(994),22.353,37.767,macroseismic,760.0,5.0,0.3,0.8059,0.054151,0.875,5.2359,1.0131,0.126312,1.0822,0.066604,1.4737,0.015162,inferred,Stations_USGS
OBS_145,RIO  ACHAIA(3496),21.782,38.293,macroseismic,468.77,4.0,0.3,0.8059,0.026061,0.875,1.8191,1.0131,0.037308,1.0822,0.017875,1.4737,0.003382,inferred,Stations_USGS
OBS_16,SAVALIA  ELIA(1119),21.285,37.82,macroseismic,248.34,6.5,0.3,0.8059,0.193427,0.875,15.6196,1.0131,0.406813,1.0822,0.177964,1.4737,0.037824,inferred,Stations_USGS
OBS_31,KALPHAS  ACHAIA(342),21.607,37.901,macroseismic,293.71,5.5,0.3,0.8059,0.09062,0.875,7.5373,1.0131,0.21718,1.0822,0.087434,1.4737,0.019324,inferred,Stations_USGS
OBS_53,KATO-ACHAIA  ACHAIA(5244),21.542,38.132,macroseismic,281.22,5.0,0.3,0.8059,0.066897,0.875,5.2359,1.0131,0.165116,1.0822,0.058511,1.4737,0.013113,inferred,Stations_USGS
OBS_118,ZACHARO  ELIA(5037),21.637,37.489,macroseismic,281.15,4.5,0.3,0.8059,0.045004,0.875,3.6371,1.0131,0.075186,1.0822,0.037638,1.4737,0.008808,inferred,Stations_USGS
