# 20120905_M7.6_Nicoya median gmf, Stations:None, gmlt:GEM, Rupture:SCARDEC
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,ParkerEtAl2020SInter,ZhaoEtAl2006SInter
t_0,-85.13534,9.5982,0.2109369,0.17820638,0.22972883
t_1,-83.83278,9.24372,0.036217056,0.022222558,0.038662415
t_10,-83.96753,9.33237,0.06024978,0.039987374,0.060105518
t_100,-84.37177,9.5982,0.09292608,0.070244916,0.121815376
t_1000,-83.47345,9.81956,0.0315458,0.018416615,0.03219989
t_1001,-83.42854,9.81956,0.031693693,0.018370096,0.030544924
t_1002,-83.51837,9.81956,0.030967616,0.01810002,0.033964835
t_1003,-83.42854,9.86382,0.03652945,0.021622075,0.0387988
t_1004,-83.51837,9.86382,0.03731176,0.02260905,0.043165836
t_1005,-83.47345,9.86382,0.034729596,0.02063683,0.032408163
t_1006,-83.47345,9.90806,0.03728201,0.022380091,0.041108634
t_1007,-83.42854,9.90806,0.02923986,0.016675489,0.03087684
t_1008,-82.93446,9.5982,0.025821915,0.01270284,0.02149108
t_1009,-82.97938,9.5982,0.022386374,0.010906333,0.01783474
t_101,-84.28194,9.5982,0.08831704,0.06513152,0.10629102
t_1010,-82.88955,9.64248,0.020471849,0.009610057,0.016405655
t_1011,-82.97938,9.64248,0.022408124,0.01094546,0.018008946
t_1012,-82.93446,9.64248,0.022622842,0.010936399,0.021694906
t_1013,-82.93446,9.68676,0.024717486,0.012141954,0.021878613
t_1014,-82.88955,9.68676,0.022928385,0.010995786,0.020880569
t_1015,-82.97938,9.68676,0.025705198,0.012858728,0.022932455
t_1016,-82.93446,9.73103,0.02192303,0.010584986,0.017460065
t_1017,-82.88955,9.73103,0.024968473,0.012152659,0.021031361
t_1018,-82.66497,9.64248,0.018098595,0.0078039677,0.016493205
t_1019,-82.84463,9.68676,0.023357917,0.011092103,0.019934459
t_102,-84.32685,9.5982,0.088798806,0.066410944,0.113683105
t_1020,-82.79972,9.68676,0.024075331,0.011337259,0.019037532
t_1021,-82.7548,9.68676,0.019337686,0.008676319,0.018186443
t_1022,-82.7548,9.73103,0.019425428,0.008738832,0.018307324
t_1023,-82.79972,9.73103,0.020047318,0.009184531,0.019167533
t_1024,-82.84463,9.73103,0.024536146,0.011760131,0.0200744
t_1025,-82.79972,9.7753,0.020128325,0.009242918,0.019280013
t_1026,-82.84463,9.7753,0.020785147,0.009719047,0.0201955
t_1027,-82.97938,9.73103,0.025185168,0.0125864865,0.023108084
t_1028,-82.88955,9.7753,0.031064553,0.015640518,0.021395948
t_1029,-82.93446,9.7753,0.02273452,0.011062893,0.02218208
t_103,-84.28194,9.64248,0.08162651,0.060595352,0.10889743
t_1030,-82.97938,9.7753,0.026056262,0.013108226,0.02326018
t_1031,-82.88955,9.81956,0.02155181,0.010280619,0.021271465
t_1032,-82.97938,9.81956,0.027699605,0.014071662,0.023387913
t_1033,-82.93446,9.81956,0.025094148,0.012417407,0.022300323
t_1034,-82.88955,9.86382,0.021614369,0.010326708,0.021359593
t_1035,-82.97938,9.86382,0.030730717,0.015843788,0.023750456
t_1036,-82.93446,9.86382,0.022347175,0.010869412,0.022395413
t_1037,-82.84463,9.81956,0.020857822,0.009772018,0.020297166
t_1038,-83.0243,9.5982,0.023440408,0.01164491,0.02359377
t_1039,-83.11413,9.5982,0.023713283,0.012073025,0.020545676
t_104,-84.32685,9.64248,0.0872865,0.06551108,0.11651348
t_1040,-83.0243,9.64248,0.023853643,0.0119141275,0.023831287
t_1041,-83.06921,9.64248,0.02421299,0.012264906,0.024989842
t_1042,-83.11413,9.64248,0.022086043,0.011107222,0.020765873
t_1043,-83.06921,9.68676,0.020974284,0.010347277,0.019979408
t_1044,-83.0243,9.68676,0.025028931,0.012625086,0.024045559
t_1045,-83.11413,9.68676,0.024445321,0.012570116,0.020964734
t_1046,-83.0243,9.73103,0.030447891,0.01580258,0.024235414
t_1047,-83.11413,9.73103,0.024595015,0.012684573,0.021141093
t_1048,-83.24887,9.5982,0.028541252,0.015476589,0.029973531
t_1049,-83.20396,9.5982,0.026101725,0.0138051445,0.022617595
t_105,-84.37177,9.64248,0.10247772,0.07726087,0.12489515
t_1050,-83.15904,9.64248,0.022012414,0.011167135,0.021791358
t_1051,-83.24887,9.64248,0.02849027,0.015485224,0.03032858
t_1052,-83.20396,9.64248,0.023870999,0.012437001,0.022876495
t_1053,-83.24887,9.68676,0.023856396,0.012557987,0.024279391
t_1054,-83.20396,9.68676,0.022992114,0.011903059,0.023110606
t_1055,-83.15904,9.68676,0.024270877,0.012598444,0.022006987
t_1056,-83.15904,9.73103,0.022893786,0.011750319,0.022198316
t_1057,-83.20396,9.73103,0.026194327,0.013953892,0.023318445
t_1058,-83.33871,9.64248,0.03773217,0.021669408,0.033491965
t_1059,-83.38362,9.64248,0.03072889,0.0174299,0.027897645
t_106,-84.28194,9.68676,0.081705734,0.060798395,0.08830249
t_1060,-83.33871,9.68676,0.025991034,0.01416344,0.02683279
t_1061,-83.29379,9.68676,0.02659533,0.014464812,0.025518522
t_1062,-83.38362,9.68676,0.031304188,0.017848259,0.028227346
t_1063,-83.38362,9.73103,0.029121932,0.016433856,0.028520854
t_1064,-83.33871,9.73103,0.028184794,0.015667742,0.027101438
t_1065,-83.29379,9.73103,0.029283402,0.016224189,0.025764788
t_1066,-83.33871,9.7753,0.026102997,0.01428244,0.027334893
t_1067,-83.29379,9.7753,0.025107821,0.013514882,0.025978666
t_1068,-83.24887,9.73103,0.02402322,0.0126849795,0.024505468
t_1069,-83.15904,9.7753,0.022438435,0.011486268,0.02236424
t_107,-84.4616,9.64248,0.113071695,0.087331146,0.1444012
t_1070,-83.20396,9.7753,0.023279505,0.0121202655,0.023498768
t_1071,-83.24887,9.7753,0.035563536,0.019976923,0.031182982
t_1072,-83.24887,9.81956,0.03236428,0.01803195,0.03139135
t_1073,-83.20396,9.81956,0.023850882,0.012491905,0.023650385
t_1074,-83.15904,9.81956,0.02254201,0.011564064,0.022503708
t_1075,-83.24887,9.86382,0.025078677,0.013408043,0.02499957
t_1076,-83.20396,9.86382,0.029397272,0.016012944,0.030009778
t_1077,-83.15904,9.86382,0.02399529,0.012493449,0.022615887
t_1078,-83.06921,9.73103,0.022625381,0.011369647,0.02014217
t_1079,-83.06921,9.7753,0.022740195,0.0114560835,0.020283211
t_108,-84.50652,9.64248,0.11257576,0.08800587,0.12342536
t_1080,-83.11413,9.7753,0.021641746,0.010890621,0.021293974
t_1081,-83.0243,9.7753,0.025448589,0.012916803,0.02439988
t_1082,-83.06921,9.81956,0.026537163,0.0137371225,0.025754735
t_1083,-83.0243,9.81956,0.022795517,0.011377298,0.019437885
t_1084,-83.11413,9.81956,0.023199745,0.01187064,0.021422446
t_1085,-83.06921,9.86382,0.027935788,0.0145823015,0.025875032
t_1086,-83.0243,9.86382,0.02598131,0.0132617755,0.024649119
t_1087,-83.11413,9.86382,0.02720845,0.014321475,0.027173731
t_1088,-83.38362,9.7753,0.027157675,0.015101667,0.028776076
t_1089,-83.33871,9.81956,0.031628545,0.017970754,0.034755148
t_109,-84.41668,9.64248,0.11153576,0.084523514,0.13414684
t_1090,-83.29379,9.81956,0.025240043,0.0136165405,0.026158629
t_1091,-83.38362,9.81956,0.027314762,0.015224161,0.028991023
t_1092,-83.29379,9.86382,0.025346408,0.013698391,0.026303452
t_1093,-83.33871,9.86382,0.026362825,0.014483731,0.027689599
t_1094,-83.38362,9.86382,0.028271062,0.015886744,0.029164089
t_1095,-83.29379,9.90806,0.025753096,0.013970098,0.026412044
t_1096,-83.38362,9.90806,0.027535988,0.015396872,0.029293854
t_1097,-83.33871,9.90806,0.02699372,0.014910212,0.027808206
t_1098,-83.06921,9.90806,0.029829547,0.015715264,0.025965301
t_1099,-83.11413,9.90806,0.025462493,0.013274642,0.021603286
t_11,-83.83278,9.33237,0.055086378,0.035354126,0.05173649
t_110,-84.4616,9.68676,0.11543809,0.08946422,0.1479672
t_1100,-83.0243,9.90806,0.0326647,0.017195377,0.025006063
t_1101,-83.0243,9.95231,0.034298293,0.018191945,0.025061939
t_1102,-83.11413,9.95231,0.032364983,0.01743803,0.02733634
t_1103,-83.06921,9.95231,0.030313028,0.016010435,0.026025083
t_1104,-83.0243,9.99654,0.024042744,0.012143748,0.02481457
t_1105,-83.11413,9.99654,0.036642943,0.020049766,0.02767026
t_1106,-83.06921,9.99654,0.030595085,0.016181907,0.026053986
t_1107,-83.11413,10.04078,0.025810452,0.013496844,0.02736507
t_1108,-83.20396,9.90806,0.031618547,0.017398857,0.030125253
t_1109,-83.24887,9.90806,0.030631084,0.0169864,0.03168471
t_111,-84.41668,9.68676,0.102583885,0.07890471,0.13742796
t_1110,-83.15904,9.90806,0.025786953,0.01362124,0.022700032
