calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
94,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",132, Seismic, GEM, USGS,AbrahamsonEtAl2015SInter,PGA,1.58,0.009,0.106,0.009
97,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:JMA
",133, Seismic, GEM, JMA,AbrahamsonEtAl2015SInter,PGA,1.58,-0.02,0.106,0.02
105,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:USGS, Rupture:SCARDEC
",177, Seismic, USGS, SCARDEC,BooreEtAl2014,PGA,1.58,0.026,0.083,0.026
95,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",133, Seismic, GEM, GCMT,AbrahamsonEtAl2015SInter,PGA,1.58,0.035,0.106,0.035
94,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",132, Seismic, GEM, USGS,ZhaoEtAl2006SInter,PGA,1.58,-0.038,0.103,0.038
95,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",133, Seismic, GEM, GCMT,ZhaoEtAl2006SInter,PGA,1.58,0.059,0.103,0.059
99,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:SCARDEC
",134, Seismic, GEM, SCARDEC,AbrahamsonEtAl2015SInter,PGA,1.58,-0.082,0.106,0.082
102,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:USGS, Rupture:GFZ
",177, Seismic, USGS, GFZ,BooreEtAl2014,PGA,1.58,-0.085,0.083,0.085
103,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:USGS, Rupture:JMA
",177, Seismic, USGS, JMA,CampbellBozorgnia2014,PGA,1.58,-0.085,0.082,0.085
98,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:RSN_2012
",133, Seismic, GEM, RSN_2012,AbrahamsonEtAl2015SInter,PGA,1.58,0.093,0.106,0.093
104,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:USGS, Rupture:RSN_2012
",176, Seismic, USGS, RSN_2012,CampbellBozorgnia2014,PGA,1.58,-0.097,0.083,0.097
97,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:JMA
",133, Seismic, GEM, JMA,ZhaoEtAl2006SInter,PGA,1.58,-0.108,0.103,0.108
99,"20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:SCARDEC
",134, Seismic, GEM, SCARDEC,ZhaoEtAl2006SInter,PGA,1.58,-0.124,0.103,0.124
