# 20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_104,-84.127,9.9839,0.051052585,0.05059958,0.05285427,0.05100059
m_105,-84.1278,9.8936,0.054911755,0.053013105,0.060612116,0.05475112
m_106,-84.0359,9.983,0.09385252,0.09374188,0.09564234,0.094432406
m_109,-84.0367,9.8927,0.075842984,0.07997034,0.068251,0.07699096
m_113,-84.2205,9.7136,0.04980813,0.052649748,0.06129474,0.057734735
m_114,-84.1262,10.0742,0.08802306,0.08758522,0.097513914,0.09187665
m_120,-84.219,9.8943,0.07438899,0.0722255,0.08165846,0.07490466
m_123,-84.3975,10.3475,0.070227966,0.074484624,0.074710466,0.07644327
m_131,-84.1317,9.4419,0.044453904,0.04458157,0.04482672,0.045084853
m_133,-85.8548,11.2602,0.032634337,0.041673157,0.040557608,0.0510602
m_139,-83.9457,9.892,0.057715915,0.0582719,0.05654871,0.057817876
m_143,-86.3106,12.166,0.00982896,0.011374755,0.012522384,0.017429136
m_145,-86.2195,11.8944,0.01504151,0.018568955,0.018079992,0.026579326
m_74,-85.4938,10.1737,0.25760224,0.28561452,0.29564664,0.2842742
m_75,-85.5846,10.2645,0.4923548,0.5408658,0.5249665,0.52644455
m_76,-85.6748,10.5361,0.10061719,0.14026919,0.12079218,0.13634975
m_80,-85.6774,9.9032,0.24201247,0.29997224,0.2755033,0.2822094
m_81,-85.7665,10.4461,0.13778335,0.18379524,0.1426353,0.17786868
m_83,-84.2174,10.075,0.13044637,0.12897113,0.13726027,0.13178013
m_84,-85.4951,9.9024,0.23788734,0.44714686,0.290057,0.29525915
m_94,-84.9445,10.4419,0.10733958,0.13221851,0.12406645,0.13066627
m_95,-84.4909,10.0771,0.24216974,0.24540745,0.24378331,0.24515055
m_96,-85.3118,10.0824,0.13507126,0.39929438,0.19052354,0.18295951
m_97,-84.2182,9.9847,0.11689489,0.11856413,0.112913795,0.1170441
m_98,-84.4005,9.9861,0.12337693,0.12776725,0.1351705,0.1315481
m_99,-83.6778,9.3476,0.02497435,0.02601136,0.026181964,0.027922291
s_0,-85.648,9.979,1.58,1.58,1.58,1.58
s_1,-85.59,10.286,0.563,0.563,0.563,0.563
s_10,-84.623,9.609,0.157,0.157,0.157,0.157
s_100,-84.1613,9.79912,0.09028,0.09028,0.09028,0.09028
s_101,-83.8687,9.82729,0.08602,0.08602,0.08602,0.08602
s_102,-85.01,10.8981,0.08407,0.08407,0.08407,0.08407
s_103,-84.0706,9.93624,0.08402,0.08402,0.08402,0.08402
s_107,-84.4315,10.3242,0.0784,0.0784,0.0784,0.0784
s_108,-84.0967,9.91474,0.07161,0.07161,0.07161,0.07161
s_11,-85.091,10.428,0.146,0.146,0.146,0.146
s_110,-84.7176,11.0311,0.06128,0.06128,0.06128,0.06128
s_111,-84.0561,9.75095,0.06123,0.06123,0.06123,0.06123
s_112,-83.9177,9.83255,0.0598,0.0598,0.0598,0.0598
s_115,-83.9417,9.89729,0.05511,0.05511,0.05511,0.05511
s_116,-84.0359,9.86917,0.05479,0.05479,0.05479,0.05479
s_117,-84.1394,10.3907,0.05278,0.05278,0.05278,0.05278
s_118,-84.0768,9.93359,0.05197,0.05197,0.05197,0.05197
s_119,-85.6182,10.837,0.05083,0.05083,0.05083,0.05083
s_12,-84.214,10.025,0.139,0.139,0.139,0.139
s_121,-83.8935,9.82064,0.04712,0.04712,0.04712,0.04712
s_122,-84.1218,9.99894,0.04709,0.04709,0.04709,0.04709
s_124,-84.1369,9.44267,0.04578,0.04578,0.04578,0.04578
s_125,-83.6866,9.90297,0.04512,0.04512,0.04512,0.04512
s_126,-84.1595,9.42838,0.04372,0.04372,0.04372,0.04372
s_127,-83.3457,10.0849,0.04212,0.04212,0.04212,0.04212
s_128,-82.8562,9.6235,0.04046,0.04046,0.04046,0.04046
s_129,-83.9003,9.86731,0.03776,0.03776,0.03776,0.03776
s_13,-85.178,10.349,0.132,0.132,0.132,0.132
s_130,-83.3357,9.17238,0.03698,0.03698,0.03698,0.03698
s_132,-83.8036,9.84079,0.03363,0.03363,0.03363,0.03363
s_134,-83.7353,10.3615,0.03027,0.03027,0.03027,0.03027
s_135,-83.7031,9.37215,0.028,0.028,0.028,0.028
s_136,-83.7055,9.36981,0.02754,0.02754,0.02754,0.02754
s_137,-83.076,10.003,0.02734,0.02734,0.02734,0.02734
s_138,-83.1735,9.01749,0.02643,0.02643,0.02643,0.02643
