# 20031226_M6.6_Bam median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_27,58.358000000000004,29.106,0.8614188,0.88302386,0.8826912,0.8490807
m_28,58.32400000000001,29.107,1.0314208,1.0349042,0.8999255,0.86255336
m_29,58.36699999999999,29.112,0.7645672,0.7867973,0.79807115,0.77009827
m_30,58.373999999999995,29.008,0.64881873,0.61825967,0.6089598,0.5757395
m_31,58.403999999999996,29.07,0.5625416,0.5667104,0.65010494,0.5880331
m_32,58.34300000000002,29.108,0.95140946,0.9633054,0.92004514,0.8708144
m_33,58.35499999999999,29.095,0.96818805,0.9825916,1.0223293,0.9264048
m_34,58.35300000000001,29.08,0.9784017,0.9830655,1.0095074,0.91283214
m_37,57.72,29.88,0.026170779,0.024330446,0.028407548,0.032264844
m_38,57.75,30.23,0.029248776,0.02777739,0.030179117,0.032272868
s_0,58.349999999999994,29.09,1.00765,1.00765,1.00765,1.00765
s_1,57.228999999999985,28.099,0.17443,0.17443,0.17443,0.17443
s_10,57.881,27.523,0.02145,0.02145,0.02145,0.02145
s_11,57.68899999999999,30.414,0.02089,0.02089,0.02089,0.02089
s_12,59.983000000000004,29.857,0.02017,0.02017,0.02017,0.02017
s_13,57.072,30.288,0.01961,0.01961,0.01961,0.01961
s_14,56.81900000000002,30.962,0.01933,0.01933,0.01933,0.01933
s_15,57.066,30.295,0.01912,0.01912,0.01912,0.01912
s_16,57.44,29.59,0.01599,0.01599,0.01599,0.01599
s_17,56.57599999999999,29.913,0.01424,0.01424,0.01424,0.01424
s_18,56.60300000000001,29.234,0.01413,0.01413,0.01413,0.01413
s_19,56.81200000000001,29.524,0.01329,0.01329,0.01329,0.01329
s_2,57.888000000000005,28.908,0.12591,0.12591,0.12591,0.12591
s_20,57.28899999999999,30.065,0.01295,0.01295,0.01295,0.01295
s_21,56.861999999999995,27.386,0.01275,0.01275,0.01275,0.01275
s_22,56.791,31.263,0.01271,0.01271,0.01271,0.01271
