# 20031226_M6.6_Bam median gmf, Stations:Seismic, gmlt:GEM, Rupture:SCARDEC
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_27,58.358000000000004,29.106,0.9204856,0.9172451,0.9499401,0.8920142
m_28,58.32400000000001,29.107,1.072943,1.1145129,1.0451922,1.070727
m_29,58.36699999999999,29.112,0.83851874,0.82921755,0.87336034,0.8129439
m_30,58.373999999999995,29.008,0.81065285,0.7670248,0.8263765,0.7699065
m_31,58.403999999999996,29.07,0.6503387,0.6189997,0.75237954,0.6212867
m_32,58.34300000000002,29.108,1.0103202,1.0208606,1.0214697,0.9752314
m_33,58.35499999999999,29.095,1.0038445,0.997189,1.0799177,0.93881446
m_34,58.35300000000001,29.08,1.0227861,1.0167449,1.0929061,0.9583224
m_37,57.72,29.88,0.025635673,0.023816243,0.027934758,0.031842314
m_38,57.75,30.23,0.029111909,0.027659595,0.030081728,0.032246932
s_0,58.349999999999994,29.09,1.00765,1.00765,1.00765,1.00765
s_1,57.228999999999985,28.099,0.17443,0.17443,0.17443,0.17443
s_10,57.881,27.523,0.02145,0.02145,0.02145,0.02145
s_11,57.68899999999999,30.414,0.02089,0.02089,0.02089,0.02089
s_12,59.983000000000004,29.857,0.02017,0.02017,0.02017,0.02017
s_13,57.072,30.288,0.01961,0.01961,0.01961,0.01961
s_14,56.81900000000002,30.962,0.01933,0.01933,0.01933,0.01933
s_15,57.066,30.295,0.01912,0.01912,0.01912,0.01912
s_16,57.44,29.59,0.01599,0.01599,0.01599,0.01599
s_17,56.57599999999999,29.913,0.01424,0.01424,0.01424,0.01424
s_18,56.60300000000001,29.234,0.01413,0.01413,0.01413,0.01413
s_19,56.81200000000001,29.524,0.01329,0.01329,0.01329,0.01329
s_2,57.888000000000005,28.908,0.12591,0.12591,0.12591,0.12591
s_20,57.28899999999999,30.065,0.01295,0.01295,0.01295,0.01295
s_21,56.861999999999995,27.386,0.01275,0.01275,0.01275,0.01275
s_22,56.791,31.263,0.01271,0.01271,0.01271,0.01271
s_23,56.577,30.81,0.01245,0.01245,0.01245,0.01245
s_24,57.69999999999999,27.94,0.01123,0.01123,0.01123,0.01123
s_25,56.05199999999999,29.416,0.0103,0.0103,0.0103,0.0103
s_26,57.153999999999996,30.675,0.00681,0.00681,0.00681,0.00681
s_3,57.73599999999999,28.671,0.04111,0.04111,0.04111,0.04111
s_35,57.94,29.34,0.17442,0.17442,0.17442,0.17442
s_36,57.889999999999986,28.9,0.12593,0.12593,0.12593,0.12593
s_39,57.74000000000001,28.67,0.0411,0.0411,0.0411,0.0411
