# 20170612_M6.3_AegeanSea median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_0,25.527469999999994,34.99505,0.0013845781,0.0018608058,0.0010408239
t_1,25.37568999999999,35.00799,0.0013307317,0.0018042449,0.0010290181
t_10,25.475210000000004,35.18879,0.0021810012,0.0026749556,0.0014039093
t_100,22.961250000000007,36.8272,0.001730175,0.0023905158,0.0018729474
t_1000,23.88001,40.05154,0.0036796501,0.0052505173,0.008898992
t_1001,23.721180000000004,40.06277,0.0033899257,0.0048169587,0.0078565655
t_1002,23.96681000000001,40.10688,0.0037135712,0.005322597,0.009199137
t_1003,23.807909999999993,40.11818,0.0032480191,0.0046988702,0.006094254
t_1004,23.73572999999999,40.18477,0.0034793238,0.004858944,0.007439921
t_1005,23.66345000000001,40.25131,0.0032297345,0.0045181615,0.006808418
t_1006,23.34514999999999,40.27323,0.003314282,0.0044093756,0.005372295
t_1007,23.59110000000001,40.31779,0.0030591986,0.0042670565,0.0062339623
t_1008,23.43186,40.32876,0.0028764554,0.0039881486,0.0055464194
t_1009,23.272590000000008,40.33959,0.0029667353,0.0039961357,0.0049354495
t_101,22.890649999999994,36.89459,0.0017011019,0.0023604177,0.001871227
t_1010,23.518650000000008,40.38422,0.002801429,0.0039317375,0.005710854
t_1011,23.359309999999994,40.39512,0.0024422954,0.0034770945,0.0038128234
t_1012,23.605529999999987,40.43962,0.0027965629,0.0039460487,0.005863787
t_1013,23.446110000000004,40.45059,0.0026878589,0.0037521578,0.0052342317
t_1014,23.286670000000015,40.46143,0.002171328,0.0031386528,0.0034999182
t_1015,23.53300999999999,40.50601,0.002766239,0.0038509148,0.0053687887
t_1016,23.99647999999999,40.3507,0.0034664497,0.004923181,0.008063855
t_1017,23.83724000000001,40.36201,0.0030517573,0.0043777404,0.007189472
t_1018,23.677959999999985,40.37318,0.0034626368,0.0047056796,0.006408112
t_1019,23.764909999999986,40.42852,0.0028881684,0.0041292803,0.004920205
t_102,22.343340000000012,36.86888,0.001373147,0.0019090092,0.0013033889
t_1020,23.692489999999992,40.49497,0.0025925231,0.0037471252,0.0044976342
t_1021,23.373490000000004,40.51692,0.002884486,0.003893702,0.004799636
t_1022,23.61999,40.56137,0.0029808534,0.004088019,0.005491395
t_1023,23.460399999999993,40.57234,0.0032001082,0.0042279987,0.0049182866
t_1024,23.300780000000003,40.58318,0.0028197332,0.003770972,0.004403141
t_1025,23.54740000000001,40.62771,0.0026891895,0.0037260726,0.005026236
t_1026,23.38771,40.63862,0.0024937224,0.0034553888,0.0045079426
t_1027,23.63449,40.68303,0.002584919,0.0036306984,0.0051222593
t_1028,23.47471999999999,40.69401,0.002224431,0.0031867137,0.0034485979
t_1029,23.31492,40.70485,0.0022806642,0.0031854333,0.0030970077
t_103,21.87962999999999,36.89874,0.0014593693,0.0019188385,0.0009799647
t_1030,23.56182000000001,40.74933,0.0031897898,0.0041830353,0.004687737
t_1031,23.77955,40.55026,0.0025299632,0.0036943995,0.004590965
t_1032,23.707060000000013,40.61667,0.0023194954,0.0034065945,0.0041959295
t_1033,23.721659999999986,40.73828,0.0026661933,0.0037259182,0.005205264
t_1034,23.968799999999987,40.78222,0.0029196257,0.0040706503,0.0058354572
t_1035,23.808930000000004,40.79347,0.0026672205,0.0037359395,0.0052742776
t_1036,23.89627999999999,40.84861,0.0029607397,0.004045189,0.005328343
t_1037,24.216139999999996,40.82582,0.0026135766,0.0038244436,0.0048514553
t_1038,24.05623,40.83728,0.0028861577,0.0040415586,0.0058794203
t_1039,24.30373,40.88076,0.0028269994,0.0040542316,0.004857282
t_104,22.272359999999992,36.93602,0.001368717,0.0019020698,0.0012920635
