# 20170612_M6.3_AegeanSea median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,25.527469999999994,34.99505,0.00012450313,5.9371712e-05,0.0002610844,7.691521e-05,0.00020153397
t_1,25.37568999999999,35.00799,0.00012073286,5.743029e-05,0.00025381072,7.458602e-05,0.00019543101
t_10,25.475210000000004,35.18879,0.00023559263,0.000116703166,0.00047559882,0.00014554379,0.00038135523
t_100,22.961250000000007,36.8272,0.0002763979,0.00014928078,0.0005117592,0.00017075238,0.00044740702
t_1000,23.88001,40.05154,0.0028340756,0.0022520244,0.0035665617,0.0017508277,0.0045875353
t_1001,23.721180000000004,40.06277,0.0026390778,0.0020691596,0.0033659714,0.0016303626,0.0042718914
t_1002,23.96681000000001,40.10688,0.002812985,0.002242089,0.0035292467,0.0017377986,0.0045533963
t_1003,23.807909999999993,40.11818,0.0020476512,0.0015408393,0.0027211634,0.0012649926,0.0033145456
t_1004,23.73572999999999,40.18477,0.002056717,0.001529213,0.0027661843,0.0012705933,0.0033292205
t_1005,23.66345000000001,40.25131,0.0020775169,0.0015262121,0.0028279664,0.0012834428,0.0033628894
t_1006,23.34514999999999,40.27323,0.0016819367,0.0011974404,0.0023624648,0.0010390624,0.0027225611
t_1007,23.59110000000001,40.31779,0.0016208448,0.0011764588,0.0022330896,0.0010013212,0.0026236714
t_1008,23.43186,40.32876,0.0014935394,0.0010673751,0.002089856,0.00092267484,0.0024176014
t_1009,23.272590000000008,40.33959,0.0014383167,0.001011901,0.0020444242,0.0008885595,0.0023282121
t_101,22.890649999999994,36.89459,0.00026946765,0.0001454406,0.00049926096,0.00016647101,0.00043618894
t_1010,23.518650000000008,40.38422,0.0013818041,0.000990911,0.001926896,0.0008536473,0.0022367348
t_1011,23.359309999999994,40.39512,0.0012211275,0.00086228416,0.001729305,0.0007543849,0.0019766465
t_1012,23.605529999999987,40.43962,0.0015683234,0.0011280777,0.00218038,0.00096887466,0.0025386547
t_1013,23.446110000000004,40.45059,0.0012750812,0.00090337696,0.0017997271,0.0007877163,0.0020639817
t_1014,23.286670000000015,40.46143,0.0010451521,0.000729199,0.0014980038,0.0006456713,0.001691794
t_1015,23.53300999999999,40.50601,0.0013664429,0.00097094936,0.0019230314,0.0008441575,0.0022118695
t_1016,23.99647999999999,40.3507,0.0021151814,0.001586435,0.002820155,0.0013067112,0.003423857
t_1017,23.83724000000001,40.36201,0.0019326096,0.0014283631,0.0026148672,0.0011939225,0.003128327
t_1018,23.677959999999985,40.37318,0.0022118557,0.0016104637,0.0030378238,0.0013664344,0.0035803444
t_1019,23.764909999999986,40.42852,0.0017392726,0.0012698084,0.0023823036,0.0010744832,0.0028153711
t_102,22.343340000000012,36.86888,0.00016143273,8.0604135e-05,0.00032331503,9.972949e-05,0.00026131218
t_1020,23.692489999999992,40.49497,0.0015123494,0.0010906697,0.0020970607,0.0009342952,0.0024480491
t_1021,23.373490000000004,40.51692,0.0013745215,0.0009620919,0.0019637516,0.0008491483,0.0022249464
t_1022,23.61999,40.56137,0.0015831079,0.0011277621,0.0022223042,0.0009780083,0.0025625865
t_1023,23.460399999999993,40.57234,0.0014825221,0.0010406428,0.0021120328,0.0009158686,0.0023997677
t_1024,23.300780000000003,40.58318,0.0012976247,0.0008973059,0.0018765394,0.0008016431,0.002100473
t_1025,23.54740000000001,40.62771,0.0013802331,0.00097122835,0.0019614783,0.00085267675,0.0022341916
t_1026,23.38771,40.63862,0.0011195759,0.0007763258,0.0016145931,0.0006916487,0.0018122644
t_1027,23.63449,40.68303,0.0013260221,0.0009350137,0.0018805442,0.00081918645,0.00214644
t_1028,23.47471999999999,40.69401,0.0011448802,0.0007957684,0.0016471507,0.00070728105,0.0018532245
t_1029,23.31492,40.70485,0.0010595055,0.00072573504,0.0015467792,0.0006545385,0.001715028
t_103,21.87962999999999,36.89874,0.00083554635,0.000358162,0.0019492231,0.0005161816,0.001352504
t_1030,23.56182000000001,40.74933,0.001500426,0.0010449921,0.0021543493,0.0009269292,0.0024287486
t_1031,23.77955,40.55026,0.0015387373,0.0011121498,0.0021289513,0.0009505971,0.0024907636
t_1032,23.707060000000013,40.61667,0.0013990747,0.0009987917,0.001959778,0.00086431665,0.0022646908
t_1033,23.721659999999986,40.73828,0.001512428,0.0010682378,0.0021413194,0.0009343438,0.0024481765
t_1034,23.968799999999987,40.78222,0.0014883225,0.0010666853,0.0020766237,0.000919452,0.0024091569
t_1035,23.808930000000004,40.79347,0.0013171225,0.0009314755,0.001862434,0.00081368844,0.0021320342
t_1036,23.89627999999999,40.84861,0.0014941742,0.001057601,0.0021109632,0.00092306704,0.0024186291
t_1037,24.216139999999996,40.82582,0.0014406261,0.0010460239,0.0019840882,0.0008899862,0.0023319502
t_1038,24.05623,40.83728,0.0015972854,0.0011453186,0.0022276076,0.0009867668,0.0025855356
t_1039,24.30373,40.88076,0.0014654818,0.001063656,0.002019109,0.0009053415,0.0023721845
t_104,22.272359999999992,36.93602,0.00015519936,7.731035e-05,0.00031156038,9.5878655e-05,0.00025122217
t_1040,21.825330000000008,40.30897,0.00049576024,0.0003027669,0.00081177376,0.00030626944,0.00080249016
t_1041,21.665940000000006,40.31844,0.00041429186,0.0002487646,0.00068996055,0.00025594013,0.0006706168
t_1042,21.506519999999995,40.32777,0.00041592607,0.00024554043,0.00070454594,0.00025694972,0.0006732621
