lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
15.04633,37.44738,0.0050808354,251.60803,HOLOCENE,82.29841882686907,4,0,s_0
15.05421,37.16657,0.10899976,606.4976,CENOZOIC,106.32436515092554,1,0,s_1
15.06833,36.9,0.043920305,530.787,CRETACEOUS,131.06513274692452,1,0,s_2
14.75533,37.16342,0.10957109,619.82245,PLEISTOCENE,91.77635132127958,1,0,s_3
15.0916,36.7119,0.012780416,360.79962,CRETACEOUS,148.11260353186444,1,0,s_4
15.16278,37.72611,0.07984349,584.3723,PLEISTOCENE,65.69648273716714,4,0,s_5
14.51943,36.9484,0.00885325,306.476,PLEISTOCENE,107.52426999426444,1,0,s_6
15.221,37.231,0.0061230394,517.28357,UNKNOWN,110.5797276246908,1,0,s_7
15.128,37.179,0.14487264,702.958,PLEISTOCENE,109.52667420233084,1,0,s_8
15.015,37.274,0.02329147,475.83936,PLEISTOCENE,94.9901512718971,1,0,s_9
14.999,37.285,0.047635704,473.2043,HOLOCENE,93.14222322738097,1,0,s_10
14.793,37.273,0.054258462,498.22638,PLEISTOCENE,83.02305964815581,1,0,s_11
14.691,37.266,0.104146674,550.3785,CENOZOIC,79.09487935600237,1,0,s_12
15.188,37.272,0.018011928,337.56323,PLEISTOCENE,105.22408759850032,1,0,s_13
15.186,37.157,0.031244894,424.751,PLEISTOCENE,114.7484449289951,1,0,s_14
15.285,37.082,0.029836584,413.4779,CENOZOIC,126.80065290011188,1,0,s_15
15.153,37.082,0.012248162,309.62552,CENOZOIC,119.1455318909945,1,0,s_16
15.027,37.156,0.06010717,523.08093,CENOZOIC,105.7042480934074,1,0,s_17
15.166,37.613,0.082038775,548.3353,PLEISTOCENE,75.3633861508103,4,0,s_18
15.141,37.603,0.08623967,557.7072,PLEISTOCENE,74.75390798629239,4,0,s_19
15.05,37.574,0.045223296,485.4044,PLEISTOCENE,71.90997767312787,4,0,s_20
14.881,37.23,0.049469404,518.969,PLEISTOCENE,91.3573085714996,1,0,s_21
14.843,37.296,0.042635057,443.03418,PLEISTOCENE,83.43341655244157,1,0,s_22
15.214,37.27,0.02157709,372.5665,CENOZOIC,106.9025616377988,1,0,s_23
15.091,36.715,0.012780416,360.79962,CRETACEOUS,147.97897807033343,1,0,s_24
15.092,37.25,0.018303722,359.21765,PLEISTOCENE,101.48294459962726,1,0,s_25
15.119,37.1,0.0434214,475.16443,CENOZOIC,115.6963239362924,1,0,s_26
15.147,37.555,0.101755634,619.1067,PLEISTOCENE,79.1239600669808,4,0,s_27
15.087,37.502,0.023215005,382.44897,PLEISTOCENE,80.08646832034998,4,0,s_28
15.125,37.579,0.029872755,398.62677,PLEISTOCENE,75.83830483691774,4,0,s_29
15.094,37.579,0.022889022,369.62888,PLEISTOCENE,74.04262667491915,4,0,s_30
15.073,37.575,0.042789537,466.10556,PLEISTOCENE,73.16018592384765,4,0,s_31
15.062,37.033,0.08318242,537.74445,CENOZOIC,118.49980086669912,1,0,s_32
14.949,37.106,0.07914902,484.15158,CENOZOIC,106.11307025819116,1,0,s_33
14.94,37.119,0.07095498,537.9462,CENOZOIC,104.4645195659093,1,0,s_34
15.139,37.687,0.07211063,558.8236,PLEISTOCENE,67.59902932631725,4,0,s_35
15.135,36.908,0.025588697,408.11884,PLEISTOCENE,133.57713816633148,1,0,s_36
14.885,37.085,0.0308435,534.905,CENOZOIC,105.03730398457756,1,0,s_37
15.195,37.757,0.037137143,440.8084,PLEISTOCENE,64.96796142697669,4,0,s_38
14.851,37.125,0.07832487,579.10547,CRETACEOUS,99.67379639146652,1,0,s_39
15.07,36.89,0.039981097,435.3385,PLEISTOCENE,132.09084100803247,1,0,s_40
14.746,37.326,0.07493401,587.77844,PLEISTOCENE,75.75243044824865,1,0,s_41
14.755,37.162,0.10957109,619.82245,PLEISTOCENE,91.90161426444526,1,0,s_42
14.794,37.048,0.05535373,487.88986,CENOZOIC,104.85355747553866,1,0,s_43
14.763,37.089,0.057631675,430.58063,CENOZOIC,99.51261146657164,1,0,s_44
14.949,36.82,0.034024864,454.8933,CENOZOIC,133.65212184105573,1,0,s_45
15.187,37.283,0.027585646,405.86816,CENOZOIC,104.24382234925122,1,0,s_46
14.636,37.214,0.0069661057,356.06427,PLEISTOCENE,82.27727471335774,1,0,s_47
14.702,37.031,0.15554321,808.61865,CENOZOIC,103.3161646565954,1,0,s_48
15.135,36.682,0.019327046,480.27533,CENOZOIC,149.6630446632488,1,0,s_49
14.91,36.786,0.056303058,528.442,CENOZOIC,135.57574610341993,1,0,s_50
14.729,36.925,0.10516646,567.4308,CENOZOIC,115.16958623305614,1,0,s_51
14.761,36.858,0.05096063,438.08615,CENOZOIC,123.1179243098031,1,0,s_52
14.52,37.231,0.04139554,396.40622,PLEISTOCENE,77.02556064869621,1,0,s_53
14.534,37.474,0.06932564,575.7636,CENOZOIC,52.24544301994844,4,0,s_54
14.845,36.727,0.02629799,478.09277,CENOZOIC,139.38368800644716,1,0,s_55
14.606,36.946,0.07680993,560.9167,PLEISTOCENE,109.58572400195382,1,0,s_56
14.706,36.792,0.011583108,462.28928,CENOZOIC,128.52708839775403,1,0,s_57
14.494,37.025,0.064529404,471.80453,PLEISTOCENE,98.72071370714971,1,0,s_58
14.525,36.828,0.023277413,383.55423,CENOZOIC,120.76021791902409,1,0,s_59
15.198,36.976,0.008123434,314.51254,PLEISTOCENE,130.82080237430296,1,0,s_60
15.082,37.557,0.05895568,513.0648,PLEISTOCENE,75.18973195741799,4,0,s_61
15.126,37.606,0.06674925,533.15137,PLEISTOCENE,73.63394134949041,4,0,s_62
15.108,37.599,0.021992294,385.24634,PLEISTOCENE,73.17808410169897,4,0,s_63
13.939,37.101,0.042637624,390.7973,CENOZOIC,83.30333547992261,4,0,s_64
15.009,37.518,0.050043367,467.24075,PLEISTOCENE,74.21909288432445,4,0,s_65
14.938,37.192,0.102981776,632.2,PLEISTOCENE,97.73995236282876,1,0,s_66
15.022,37.57,0.046427112,486.13217,PLEISTOCENE,70.62086099832418,4,0,s_67
15.026,37.614,0.06738198,549.0624,PLEISTOCENE,67.1696190347765,4,0,s_68
14.979,37.59,0.061530832,521.16504,PLEISTOCENE,66.45202420743766,4,0,s_69
15.181,37.724,0.051015202,496.52505,PLEISTOCENE,66.92615543706171,4,0,s_70
14.902,37.566,0.036605135,487.4971,PLEISTOCENE,63.98860082335224,4,0,s_71
15.177,37.807,0.10420406,649.8052,PLEISTOCENE,59.7372741422556,4,0,s_72
14.694,37.384,0.078422785,513.68787,CENOZOIC,67.9067054522575,4,0,s_73
14.7,37.155,0.093453415,566.2538,CENOZOIC,90.53377923552426,1,0,s_74
13.353,38.121,0.015578611,349.58023,PLEISTOCENE,-26.11893656344388,4,0,s_75
15.294,37.902,0.16914698,762.7567,PALEOZOIC,58.79000309077006,4,0,s_76
14.65,37.494,0.15046506,722.9236,CRETACEOUS,55.603443124259925,4,0,s_77
15.055,37.917,0.1442324,735.2102,CENOZOIC,43.47917853860466,4,0,s_78
15.138,37.303,0.04752111,502.92413,UNKNOWN,99.718858086596,1,0,s_79
15.932,37.994,0.15489107,779.7791,PRECAMBRIAN,99.00136916787407,2,0,s_80
14.532,36.95,0.008274415,312.28625,PLEISTOCENE,107.59747460888929,1,0,s_81
14.428,37.28,0.1692043,791.3682,PLEISTOCENE,69.77278188776957,4,0,s_82
15.296,37.061,0.01894126,432.34366,HOLOCENE,129.2035314210878,1,0,s_83
