# 19810000_Sequence_GulfOfCorinth/19810225_M6.4_GulfofCorinth median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_0,22.469850000000008,36.47754,0.006295422,0.009656389,0.022371247
t_1,22.39285000000001,36.48266,0.00650011,0.00986282,0.022120189
t_10,22.447239999999994,36.63551,0.006162752,0.010013023,0.020571679
t_100,22.520990000000012,36.97445,0.013495718,0.02067594,0.04623766
t_1000,22.79791,38.4812,0.0214864,0.03327751,0.0796952
t_1001,22.840419999999995,38.50937,0.024401333,0.03681541,0.07577333
t_1002,22.76205999999999,38.5146,0.02155801,0.032912627,0.07400313
t_1003,22.882959999999997,38.53752,0.017718583,0.02807888,0.054072905
t_1004,22.804570000000012,38.54277,0.019041916,0.02952446,0.070480086
t_1005,22.847109999999986,38.57093,0.017470514,0.027331,0.06719491
t_1006,22.768699999999995,38.57616,0.021055264,0.031751588,0.06570672
t_1007,22.889669999999995,38.59907,0.013721271,0.022534767,0.04806788
t_1008,22.811239999999998,38.60432,0.019277724,0.029182931,0.0627352
t_1009,21.928499999999985,38.07176,0.013120072,0.021563973,0.046077088
t_101,22.562880000000007,37.00289,0.013073673,0.020468555,0.04911833
t_1010,21.970640000000003,38.10019,0.015290986,0.024451952,0.04826298
t_1011,21.89251999999999,38.10506,0.013415153,0.021557342,0.043158762
t_1012,22.01281,38.1286,0.014290692,0.023506742,0.050408367
t_1013,21.93467000000001,38.13349,0.016590964,0.025610397,0.060098715
t_1014,21.976830000000007,38.16191,0.013097401,0.021633128,0.046879042
t_1015,21.89867000000001,38.16678,0.012441322,0.020247158,0.042071324
t_1016,22.019020000000012,38.19031,0.014469495,0.023505185,0.048623376
t_1017,21.94084000000001,38.1952,0.012149743,0.020088565,0.043646034
t_1018,21.983029999999985,38.22361,0.012956942,0.021250678,0.045131493
t_1019,22.13942,38.21377,0.018763974,0.0295777,0.074841045
t_102,22.604780000000005,37.03132,0.012922173,0.020605868,0.05218299
t_1020,22.061229999999995,38.21871,0.014858613,0.024171682,0.05023532
t_1021,22.103459999999984,38.24708,0.021473335,0.032473072,0.06892908
t_1022,22.272580000000005,38.36045,0.016478427,0.026673146,0.05481719
t_1023,22.194289999999995,38.36545,0.014885963,0.02418048,0.050040323
t_1024,22.350869999999986,38.35543,0.018095454,0.029216003,0.059925195
t_1025,22.35727,38.41706,0.015789814,0.025803115,0.054457683
t_1026,22.477990000000005,38.44026,0.016818821,0.027402239,0.057503708
t_1027,22.39965000000001,38.44534,0.01623912,0.026261399,0.05378649
t_1028,22.442049999999995,38.4736,0.02086806,0.031779934,0.070458435
t_1029,22.36368999999999,38.47867,0.018845806,0.028892454,0.06597826
t_103,22.527420000000006,37.03649,0.013067764,0.020690128,0.051305845
t_1030,22.484469999999988,38.50186,0.014979285,0.024482159,0.05159103
t_1031,22.115999999999985,38.37041,0.013842794,0.02238249,0.04564606
t_1032,22.158299999999997,38.39875,0.013278232,0.021757938,0.046095934
t_1033,22.079980000000006,38.40369,0.0117143,0.019382492,0.042201277
t_1034,22.12227999999999,38.43204,0.012173272,0.01998716,0.042579412
t_1035,22.04392999999999,38.43697,0.011236815,0.018422311,0.039108627
t_1036,22.164600000000007,38.46037,0.015558422,0.024076477,0.057062246
t_1037,22.086240000000004,38.46532,0.01106804,0.018257082,0.039429776
t_1038,22.128569999999996,38.49365,0.012105251,0.019529335,0.03958956
t_1039,22.05018000000001,38.49858,0.010203205,0.016856194,0.036596805
t_104,22.569320000000005,37.06492,0.01335082,0.021379033,0.05467555
t_1040,22.31492,38.38876,0.015906742,0.025985552,0.054806724
t_1041,22.236609999999985,38.39377,0.015193083,0.02458273,0.0503106
t_1042,22.27895000000001,38.42208,0.014755979,0.02405643,0.050301503
t_1043,22.200620000000015,38.42708,0.0137198595,0.022318061,0.0463202
t_1044,22.32131000000001,38.45038,0.015282399,0.024655145,0.050013453
t_1045,22.24296000000001,38.45539,0.012862492,0.02127876,0.046312265
t_1046,22.285320000000013,38.4837,0.013023243,0.021445688,0.046071168
