# 19810000_Sequence_GulfOfCorinth/19810225_M6.4_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:ESM
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,22.469850000000008,36.47754,0.0027029212,0.0020332942,0.0035930772,0.0016698035,0.004375235
t_1,22.39285000000001,36.48266,0.0027578918,0.0020684008,0.003677221,0.001703763,0.0044642165
t_10,22.447239999999994,36.63551,0.0031021154,0.0024049575,0.004001368,0.0019164167,0.0050214133
t_100,22.520990000000012,36.97445,0.007568005,0.006295457,0.009097782,0.004675342,0.012250376
t_1000,22.79791,38.4812,0.03780484,0.03657828,0.039072532,0.023354974,0.061194927
t_1001,22.840419999999995,38.50937,0.048319064,0.046647243,0.0500508,0.029850423,0.07821436
t_1002,22.76205999999999,38.5146,0.03849008,0.036918174,0.040128913,0.023778299,0.062304128
t_1003,22.882959999999997,38.53752,0.036374103,0.03502951,0.037770312,0.022471098,0.058878988
t_1004,22.804570000000012,38.54277,0.03854231,0.036891382,0.040267125,0.023810567,0.062388677
t_1005,22.847109999999986,38.57093,0.032236613,0.030780088,0.033762064,0.01991505,0.052181605
t_1006,22.768699999999995,38.57616,0.036652546,0.034781456,0.038624294,0.022643112,0.0593297
t_1007,22.889669999999995,38.59907,0.024825564,0.023645476,0.026064547,0.015336671,0.04018529
t_1008,22.811239999999998,38.60432,0.035151813,0.03327622,0.037133124,0.021715995,0.056900457
t_1009,21.928499999999985,38.07176,0.010253315,0.009031515,0.011640402,0.0063342657,0.016597103
t_101,22.562880000000007,37.00289,0.007894741,0.0066206944,0.009413957,0.0048771924,0.012779266
t_1010,21.970640000000003,38.10019,0.011696085,0.010374752,0.013185704,0.0072255763,0.018932525
t_1011,21.89251999999999,38.10506,0.009986512,0.008745882,0.011403129,0.006169441,0.016165229
t_1012,22.01281,38.1286,0.011696828,0.01044623,0.013097144,0.007226035,0.018933726
t_1013,21.93467000000001,38.13349,0.011998,0.010579009,0.013607322,0.0074120923,0.019421235
t_1014,21.976830000000007,38.16191,0.011717114,0.010399463,0.013201716,0.0072385673,0.018966563
t_1015,21.89867000000001,38.16678,0.009812555,0.008598243,0.011198362,0.0060619744,0.015883643
t_1016,22.019020000000012,38.19031,0.01388475,0.012401703,0.0155451475,0.008577684,0.02247533
t_1017,21.94084000000001,38.1952,0.010286518,0.009070981,0.011664941,0.0063547785,0.016650852
t_1018,21.983029999999985,38.22361,0.010980414,0.009742218,0.01237598,0.006783451,0.017774064
t_1019,22.13942,38.21377,0.017484697,0.015913825,0.01921063,0.010801649,0.028302584
t_102,22.604780000000005,37.03132,0.0075801136,0.0064080423,0.008966564,0.0046828226,0.012269977
t_1020,22.061229999999995,38.21871,0.0150369005,0.013512667,0.016733067,0.0092894565,0.024340324
t_1021,22.103459999999984,38.24708,0.018525086,0.016743904,0.020495744,0.011444379,0.02998667
t_1022,22.272580000000005,38.36045,0.017161403,0.015817944,0.018618966,0.010601927,0.02777927
t_1023,22.194289999999995,38.36545,0.014566801,0.013264157,0.015997374,0.008999039,0.02357937
t_1024,22.350869999999986,38.35543,0.019344715,0.018045953,0.020736948,0.011950727,0.03131341
t_1025,22.35727,38.41706,0.017816328,0.016538767,0.019192573,0.011006523,0.028839398
t_1026,22.477990000000005,38.44026,0.021957727,0.02066402,0.02333243,0.013564987,0.03554311
t_1027,22.39965000000001,38.44534,0.018664379,0.017373715,0.020050922,0.01153043,0.030212143
t_1028,22.442049999999995,38.4736,0.028194817,0.026302017,0.030223828,0.017418118,0.04563912
t_1029,22.36368999999999,38.47867,0.022233246,0.020517007,0.024093049,0.013735197,0.03598909
t_103,22.527420000000006,37.03649,0.0073129483,0.0061587146,0.008683503,0.004517774,0.011837514
t_1030,22.484469999999988,38.50186,0.020074314,0.018755723,0.021485606,0.012401457,0.032494415
t_1031,22.115999999999985,38.37041,0.0129155135,0.011617107,0.014359038,0.0079789115,0.020906422
t_1032,22.158299999999997,38.39875,0.013540011,0.0122308675,0.01498928,0.008364712,0.021917298
