STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
UTM:(35J 060 712 10000),UTM:(35J 060 712 10000),28.0491,-25.99,macroseismic,852.28,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(35J 038 726 10000),UTM:(35J 038 726 10000),25.8629,-24.7252,macroseismic,419.78,4.7,0.3,1.3125,0.01365,1.1973,2.3148,1.4506,0.042193,1.3125,0.038441,1.8651,0.013303,inferred,Stations_USGS
UTM:(35K 066 776 10000),UTM:(35K 066 776 10000),28.5793,-20.2054,macroseismic,507.23,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(35J 061 712 10000),UTM:(35J 061 712 10000),28.1489,-25.9892,macroseismic,735.5,3.1,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(35J 062 711 10000),UTM:(35J 062 711 10000),28.2498,-26.0787,macroseismic,605.47,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(35J 061 710 10000),UTM:(35J 061 710 10000),28.1507,-26.1698,macroseismic,811.38,3.1,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(35J 052 715 10000),UTM:(35J 052 715 10000),27.2492,-25.7227,macroseismic,900.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(35J 059 705 10000),UTM:(35J 059 705 10000),27.9543,-26.6227,macroseismic,411.15,2.3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(34K 076 779 10000),UTM:(34K 076 779 10000),23.5315,-19.9234,macroseismic,296.95,3.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(36J 031 671 10000),UTM:(36J 031 671 10000),31.0881,-29.6813,macroseismic,247.46,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(35J 052 716 10000),UTM:(35J 052 716 10000),27.249,-25.6324,macroseismic,431.69,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
