# 19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS, Max_dist:150km
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_27,60.05,33.48,0.42671207,0.33512768,0.43020225,0.45890528
m_28,60.0,33.6,0.42249033,0.34049115,0.4118044,0.46007922
m_29,60.0865,33.3711,0.39974645,0.29607642,0.43737537,0.4077078
m_30,59.7769,33.5736,0.17769057,0.14689614,0.17719351,0.18281685
m_31,59.8736,33.5985,0.26715404,0.21718204,0.27317035,0.28556976
m_32,60.26,32.9492,0.17887723,0.14802805,0.18109095,0.18451346
m_33,60.1706,33.4153,0.28361356,0.22966139,0.30746505,0.2998098
m_34,59.9789,33.3886,0.24455981,0.19410989,0.27951586,0.25306228
m_35,59.7047,33.8817,0.27163222,0.2222734,0.2870378,0.28963193
m_36,59.95,33.7,0.43166333,0.32683784,0.44530725,0.47136962
m_37,59.7778,33.6456,0.20075627,0.1618406,0.1924644,0.20886567
m_38,59.801,33.33,0.13515338,0.11336116,0.13371846,0.13393223
m_39,59.85,33.85,0.4135739,0.33100885,0.41863212,0.4397233
m_40,59.71,33.88,0.26200017,0.20995021,0.29582873,0.2730733
m_41,59.76,33.62,0.17851596,0.14711055,0.17611864,0.18351726
m_42,59.48,33.03,0.049046617,0.042764734,0.053609937,0.04677675
m_44,59.8529,34.3651,0.12873982,0.12979211,0.1308736,0.12797153
m_45,59.1844,33.7267,0.07038349,0.060517073,0.06788638,0.06817409
m_46,60.245,34.4024,0.1184906,0.11862793,0.119375736,0.118365005
m_47,60.91,33.5,0.061798967,0.05304779,0.06025245,0.06143236
m_50,59.0817,33.5488,0.044501428,0.03797379,0.048222292,0.04347716
m_51,59.2,32.8667,0.032949384,0.032229293,0.034755215,0.032765258
m_52,59.513,32.7088,0.03904148,0.038732667,0.039713364,0.0389605
m_53,58.7731,34.0591,0.020136138,0.01912837,0.021416236,0.019765813
m_54,59.2206,32.8841,0.047625225,0.04724466,0.048011784,0.047615223
m_55,58.7078,34.0223,0.023840403,0.023694308,0.023857966,0.023904465
m_56,58.884,33.3083,0.024272151,0.024059623,0.023818433,0.024614818
m_57,58.6808,34.3666,0.031871762,0.031773794,0.032148823,0.03181551
m_58,60.7756,34.74,0.031126866,0.026800184,0.029946843,0.033909608
m_59,59.0347,32.7035,0.019204227,0.017149549,0.02003403,0.019909753
m_60,58.868,32.7625,0.012756964,0.012266976,0.012685948,0.0130033465
m_64,56.6808,34.3666,0.0059532234,0.004793547,0.005600472,0.0076161437
m_73,59.4362,36.3245,0.0057676006,0.004377604,0.0059579676,0.007075616
s_0,59.862,34.353,0.12901,0.12901,0.12901,0.12901
s_1,60.252,34.404,0.12062,0.12062,0.12062,0.12062
s_10,59.406,35.16,0.03408,0.03408,0.03408,0.03408
s_11,58.679,34.365,0.03111,0.03111,0.03111,0.03111
s_12,58.781,35.013,0.02705,0.02705,0.02705,0.02705
s_13,58.906,33.294,0.02138,0.02138,0.02138,0.02138
s_14,58.811,34.022,0.01958,0.01958,0.01958,0.01958
s_15,58.722,34.028,0.01919,0.01919,0.01919,0.01919
s_16,58.78,36.2,0.007412046,0.0060075875,0.0069931857,0.009326876
s_17,61.497,31.032,0.0050528543,0.0036735479,0.0054738135,0.0060753874
s_18,58.525,33.859,0.01575,0.01575,0.01575,0.01575
s_19,58.388,34.116,0.01562,0.01562,0.01562,0.01562
s_2,60.136,34.571,0.11165,0.11165,0.11165,0.11165
s_20,61.45,30.88,0.0044384166,0.0031945272,0.004841013,0.005367411
s_21,58.281,34.091,0.01338,0.01338,0.01338,0.01338
s_22,59.594,36.284,0.007928094,0.006456487,0.0074520893,0.009943128
s_23,58.886,32.779,0.01149,0.01149,0.01149,0.01149
s_24,59.561,36.315,0.007574105,0.0061386093,0.0071575567,0.00950897
s_25,57.072,30.288,0.001499701,0.0010654923,0.00162136,0.0019453154
s_26,57.966,35.271,0.01087474,0.008986429,0.010215187,0.013296863
s_3,59.427,32.921,0.05666,0.05666,0.05666,0.05666
s_4,59.62,34.97,0.04631,0.04631,0.04631,0.04631
s_43,59.86,34.35,0.18725,0.18725,0.18725,0.18725
s_48,60.25,34.4,0.12083,0.12083,0.12083,0.12083
s_49,60.14,34.57,0.10624,0.10624,0.10624,0.10624
s_5,59.521,32.706,0.04085,0.04085,0.04085,0.04085
s_6,59.208,32.876,0.0388,0.0388,0.0388,0.0388
s_61,59.43,32.92,0.0564,0.0564,0.0564,0.0564
s_62,59.22,35.27,0.05235,0.05235,0.05235,0.05235
s_63,59.21,32.88,0.04967,0.04967,0.04967,0.04967
s_65,59.52,32.71,0.04076,0.04076,0.04076,0.04076
s_66,58.68,34.37,0.03501,0.03501,0.03501,0.03501
s_67,58.18,34.52,0.017701456,0.014879495,0.017345805,0.020122007
s_68,58.72,34.03,0.02759,0.02759,0.02759,0.02759
s_69,58.91,33.29,0.02529,0.02529,0.02529,0.02529
s_7,59.221,35.274,0.056787826,0.055863645,0.054062884,0.057323445
s_70,58.81,34.02,0.02181,0.02181,0.02181,0.02181
s_71,58.53,33.86,0.01996,0.01996,0.01996,0.01996
s_72,61.5,31.03,0.008740223,0.007351724,0.007807955,0.011135113
s_74,58.78,35.01,0.01513,0.01513,0.01513,0.01513
s_75,59.41,35.16,0.01367,0.01367,0.01367,0.01367
s_76,58.39,34.12,0.01333,0.01333,0.01333,0.01333
s_77,58.28,34.09,0.01323,0.01323,0.01323,0.01323
s_78,59.59,36.28,0.0073021916,0.0058270753,0.00707729,0.009089606
s_79,58.47,35.48,0.010625178,0.008515808,0.010617895,0.012618437
