lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
27.26501,37.85997,0.036965627,503.75516,CENOZOIC,-115.25189433137962,2,0,s_0
27.1112,38.4525,0.009930197,438.0239,HOLOCENE,-150.00000000000003,2,0,s_1
26.37256,38.30393,0.014997283,480.22266,CENOZOIC,-150.0,2,0,s_2
27.07636,38.46792,0.01404632,315.15546,HOLOCENE,-150.0,2,0,s_3
27.1671,38.4584,0.04971897,503.36478,HOLOCENE,-150.0,4,0,s_4
27.1435,38.4312,0.014029401,341.28357,HOLOCENE,-150.0,4,0,s_5
26.75856,38.66241,0.09533152,526.58105,CENOZOIC,-150.0,2,0,s_6
26.97953,38.57823,0.0006902389,208.40735,HOLOCENE,-150.0,2,0,s_7
27.12335,38.3187,0.07916991,578.47626,HOLOCENE,-150.0,2,0,s_8
26.51277,38.63903,0.08860707,620.6638,PALEOZOIC,-150.0,2,0,s_9
26.7706,38.3282,0.03292232,428.49387,CENOZOIC,-150.0,2,0,s_10
27.646,37.4417,0.046841305,646.4196,PRECAMBRIAN,-58.902050820348,3,0,s_11
26.83839,38.19681,0.010429936,319.98682,HOLOCENE,-150.0,2,0,s_12
27.1987,38.4357,0.0072598965,302.92303,HOLOCENE,-149.99999999999997,4,0,s_13
27.13017,38.25717,0.011973049,311.5925,HOLOCENE,-150.0,2,0,s_14
27.59223,37.8747,0.011835647,315.11804,CENOZOIC,-104.5295228519421,4,0,s_15
27.1073,38.4969,0.13804962,681.81287,CENOZOIC,-150.0,4,0,s_16
27.39092,37.76209,0.02914598,465.1465,CENOZOIC,-100.69489329678112,2,0,s_17
27.70821,37.85366,0.008785597,286.78915,HOLOCENE,-98.15846279630954,4,0,s_18
27.2111,38.478,0.10387881,606.805,HOLOCENE,-150.0,4,0,s_19
27.1516,38.4009,0.062491573,456.3626,HOLOCENE,-150.0,4,0,s_20
27.1581,38.4762,0.116341345,648.19446,CENOZOIC,-150.0,4,0,s_21
26.88834,39.0739,0.047331594,528.5375,CENOZOIC,-150.0,2,0,s_22
26.8907,38.3706,0.0299635,399.91235,HOLOCENE,-150.0,2,0,s_23
27.08211,38.39443,0.031296358,465.9086,HOLOCENE,-150.0,2,0,s_24
27.2563,38.4213,0.07690285,599.7461,CRETACEOUS,-150.0,4,0,s_25
27.1936,38.3756,0.05515823,509.79388,CENOZOIC,-149.99999999999997,4,0,s_26
27.38138,38.61259,0.06853171,538.9733,CENOZOIC,-150.0,4,0,s_27
27.55679,38.73237,0.0017545245,223.2952,HOLOCENE,-150.0,4,0,s_28
27.2643,37.3697,0.016692508,343.86172,CENOZOIC,-66.05310383180255,2,0,s_29
27.72105,38.10229,0.014444148,315.16907,HOLOCENE,-123.01267608644712,4,0,s_30
27.7061,38.50748,0.016023465,345.72134,HOLOCENE,-150.0,4,0,s_31
26.83862,39.38445,0.005862257,272.32947,HOLOCENE,-150.0,2,0,s_32
27.3749,37.5604,0.016345983,279.57455,HOLOCENE,-80.99850957273998,2,0,s_33
27.82326,38.91121,0.0043121837,255.80646,HOLOCENE,-150.0,4,0,s_34
27.78054,37.30253,0.09916044,641.88696,CRETACEOUS,-39.85433169515768,3,0,s_35
27.64403,37.4418,0.046841305,646.4196,PRECAMBRIAN,-58.98569874868535,3,0,s_36
