STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
OBS_69,Commercial (office) (Intensity VIII),100.37192,-0.94774,macroseismic,278.25,8,0.3,0.8059,0.467103,0.875,55.9888,1.0131,0.843459,1.0822,0.913682,1.4737,0.171172,inferred,Stations_USGS
OBS_3066,School (Intensity VIII),100.32592,-0.8192,macroseismic,403.5,8,0.3,0.8059,0.485941,0.875,55.9888,1.0131,0.861173,1.0822,0.891807,1.4737,0.166586,inferred,Stations_USGS
OBS_1699,Residential (Intensity VIII),100.36177,-0.89464,macroseismic,228.97,8,0.3,0.8059,0.474182,0.875,55.9888,1.0131,0.850154,1.0822,0.905298,1.4737,0.169413,inferred,Stations_USGS
OBS_2812,Residential (Intensity VIII),100.15845,-0.65455,macroseismic,232.38,8,0.3,0.8059,0.5133,0.875,55.9888,1.0131,0.886331,1.0822,0.862365,1.4737,0.160435,inferred,Stations_USGS
OBS_111,Other (Intensity VIII),100.37747,-0.94933,macroseismic,265.24,8,0.3,0.8059,0.466496,0.875,55.9888,1.0131,0.842882,1.0822,0.914411,1.4737,0.171325,inferred,Stations_USGS
OBS_372,School (Intensity VIII),100.36414,-0.93615,macroseismic,231.42,8,0.3,0.8059,0.469071,0.875,55.9888,1.0131,0.845325,1.0822,0.911331,1.4737,0.170679,inferred,Stations_USGS
OBS_3658,Residential (Intensity VII),100.43131,-0.9409,macroseismic,393.59,7,0.3,0.8059,0.248536,0.875,27.0175,1.0131,0.481443,1.0822,0.41521,1.4737,0.080128,inferred,Stations_USGS
OBS_766,School (Intensity VIII),100.34928,-0.88048,macroseismic,217.49,8,0.3,0.8059,0.476866,0.875,55.9888,1.0131,0.852681,1.0822,0.902171,1.4737,0.168757,inferred,Stations_USGS
OBS_318,Residential (Intensity VIII),100.35937,-0.94062,macroseismic,231.42,8,0.3,0.8059,0.46889,0.875,55.9888,1.0131,0.845153,1.0822,0.911547,1.4737,0.170724,inferred,Stations_USGS
OBS_2584,Residential (Intensity VIII),100.291528,-0.58975,macroseismic,309.9,8,0.3,0.8059,0.507772,0.875,55.9888,1.0131,0.881301,1.0822,0.868107,1.4737,0.161632,inferred,Stations_USGS
OBS_30,Residential (Intensity VIII),100.3638,-0.92165,macroseismic,225.3,8,0.3,0.8059,0.470827,0.875,55.9888,1.0131,0.846987,1.0822,0.909246,1.4737,0.170241,inferred,Stations_USGS
OBS_2199,Residential (Intensity VIII),100.37164,-0.89383,macroseismic,228.97,8,0.3,0.8059,0.473459,0.875,55.9888,1.0131,0.849473,1.0822,0.906144,1.4737,0.16959,inferred,Stations_USGS
OBS_810,School (Intensity VIII),100.34875,-0.8793,macroseismic,217.49,8,0.3,0.8059,0.477049,0.875,55.9888,1.0131,0.852853,1.0822,0.901959,1.4737,0.168713,inferred,Stations_USGS
OBS_1633,Residential (Intensity VIII),100.36022,-0.95915,macroseismic,619.22,8,0.3,0.8059,0.466589,0.875,55.9888,1.0131,0.84297,1.0822,0.914299,1.4737,0.171302,inferred,Stations_USGS
OBS_609,Residential (Intensity VIII),100.3597,-0.89902,macroseismic,228.97,8,0.3,0.8059,0.473834,0.875,55.9888,1.0131,0.849826,1.0822,0.905705,1.4737,0.169498,inferred,Stations_USGS
OBS_2775,Residential (Intensity VIII),100.16898,-0.63565,macroseismic,257.91,8,0.3,0.8059,0.514291,0.875,55.9888,1.0131,0.887231,1.0822,0.861346,1.4737,0.160222,inferred,Stations_USGS
OBS_667,Retail (Intensity VIII),100.359917,-0.960278,macroseismic,619.22,8,0.3,0.8059,0.466474,0.875,55.9888,1.0131,0.842861,1.0822,0.914438,1.4737,0.171331,inferred,Stations_USGS
OBS_1545,Residential (Intensity VIII),100.35538,-0.92449,macroseismic,250.25,8,0.3,0.8059,0.471132,0.875,55.9888,1.0131,0.847275,1.0822,0.908886,1.4737,0.170165,inferred,Stations_USGS
OBS_3036,School (Intensity VIII),100.09728,-0.5709,macroseismic,335.61,8,0.3,0.8059,0.518366,0.875,55.9888,1.0131,0.89092,1.0822,0.857189,1.4737,0.159356,inferred,Stations_USGS
OBS_614,Residential (Intensity VIII),100.35947,-0.89889,macroseismic,228.97,8,0.3,0.8059,0.473868,0.875,55.9888,1.0131,0.849858,1.0822,0.905665,1.4737,0.16949,inferred,Stations_USGS
OBS_1023,Residential (Intensity VII),100.39708,-0.95512,macroseismic,315.67,7,0.3,0.8059,0.249193,0.875,27.0175,1.0131,0.482111,1.0822,0.414539,1.4737,0.079983,inferred,Stations_USGS
OBS_315,Residential (Intensity VIII),100.36385,-0.93467,macroseismic,231.42,8,0.3,0.8059,0.46927,0.875,55.9888,1.0131,0.845513,1.0822,0.911094,1.4737,0.170629,inferred,Stations_USGS
OBS_1088,School (Intensity VIII),100.37484,-0.95052,macroseismic,278.25,8,0.3,0.8059,0.466554,0.875,55.9888,1.0131,0.842937,1.0822,0.914341,1.4737,0.171311,inferred,Stations_USGS
OBS_235,Residential (Intensity VIII),100.3455,-0.89667,macroseismic,227.15,8,0.3,0.8059,0.475237,0.875,55.9888,1.0131,0.851148,1.0822,0.904065,1.4737,0.169154,inferred,Stations_USGS
OBS_898,Residential (Intensity VIII),100.34467,-0.87907,macroseismic,217.49,8,0.3,0.8059,0.477406,0.875,55.9888,1.0131,0.853188,1.0822,0.901546,1.4737,0.168626,inferred,Stations_USGS
OBS_768,Residential (Intensity VIII),100.34937,-0.88482,macroseismic,217.49,8,0.3,0.8059,0.476346,0.875,55.9888,1.0131,0.852191,1.0822,0.902775,1.4737,0.168884,inferred,Stations_USGS
