lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
13.90569,37.12246,0.0057652006,339.55576,HOLOCENE,80.52252582501012,4,0,t_0
15.01635,36.69376,0.009712663,600.0,UNKNOWN,147.63250497449363,1,0,t_1
15.05384,36.66165,0.014327367,516.3861,UNKNOWN,150.0,1,0,t_2
15.09372,36.69184,0.013755761,362.66577,CRETACEOUS,148.9089942041605,1,0,t_3
15.05623,36.72395,0.024615906,409.4746,CRETACEOUS,146.57063174118144,1,0,t_4
15.09612,36.75414,0.009807015,299.1668,CRETACEOUS,146.20465383455522,1,0,t_5
14.97883,36.72586,0.00886802,302.07025,CRETACEOUS,143.97652185256732,1,0,t_6
15.01871,36.75606,0.009968966,281.04544,CRETACEOUS,142.78243601980864,1,0,t_7
14.9413,36.75794,0.029917443,389.9285,CRETACEOUS,139.57600286474013,1,0,t_8
14.98118,36.78815,0.024160929,394.01575,CRETACEOUS,138.1052213696712,1,0,t_9
14.90374,36.79001,0.035948597,505.22064,CENOZOIC,134.94861657891607,1,0,t_10
15.02108,36.81834,0.025097363,386.22845,CRETACEOUS,136.76725702112222,1,0,t_11
14.94362,36.82022,0.034024864,454.8933,CENOZOIC,133.4143777037087,1,0,t_12
14.98352,36.85042,0.025777508,369.00305,HOLOCENE,132.0520621911896,1,0,t_13
14.90604,36.85229,0.037688024,467.97052,CENOZOIC,128.74796092776316,1,0,t_14
15.02344,36.8806,0.022039814,410.14044,CRETACEOUS,130.85388260992107,1,0,t_15
14.90144,36.72772,0.007554293,346.1437,CRETACEOUS,141.21147402995615,1,0,t_16
14.86388,36.75979,0.05694438,511.44165,CENOZOIC,136.63907626904123,1,0,t_17
14.8263,36.79185,0.028306145,435.64893,CENOZOIC,132.07185382277336,1,0,t_18
14.86616,36.82207,0.039672337,451.48413,CENOZOIC,130.33786253186952,1,0,t_19
14.7887,36.82389,0.021845244,397.22626,CENOZOIC,127.55739129774324,1,0,t_20
14.82856,36.85412,0.02777974,399.2279,CENOZOIC,125.731880175459,1,0,t_21
14.86845,36.88434,0.029860452,435.747,CENOZOIC,124.11671680614243,1,0,t_22
14.79095,36.88616,0.03736433,482.63132,CENOZOIC,121.19251080433928,1,0,t_23
14.74886,36.79365,0.043406446,470.102,CENOZOIC,129.49556372164764,1,0,t_24
14.71124,36.82568,0.10545154,595.3859,CENOZOIC,125.09235279062884,1,0,t_25
14.75108,36.85592,0.023863256,417.2094,CENOZOIC,123.0238284521287,1,0,t_26
14.6736,36.85769,0.14505266,745.1282,CENOZOIC,120.65816965386186,1,0,t_27
14.71344,36.88794,0.11480351,720.22485,CENOZOIC,118.59470208122536,1,0,t_28
15.18334,37.0012,0.04943077,446.3932,CENOZOIC,127.79080277716383,1,0,t_29
15.22337,37.03132,0.010827889,304.1052,PLEISTOCENE,127.49995431764792,1,0,t_30
15.26341,37.06142,0.004287428,306.41278,HOLOCENE,127.2711555895978,1,0,t_31
15.1858,37.06341,0.008950427,304.1175,CENOZOIC,122.60912577215072,1,0,t_32
15.22585,37.09352,0.025504796,367.2641,CENOZOIC,122.39064355005718,1,0,t_33
15.18826,37.1256,0.056823887,509.67868,CENOZOIC,117.51225837214923,1,0,t_34
15.22833,37.1557,0.0061879936,320.24457,PLEISTOCENE,117.32062325188063,1,0,t_35
14.55843,36.89141,0.04306588,484.9103,CENOZOIC,114.46135030681386,1,0,t_36
14.59825,36.92168,0.11675748,658.09393,CENOZOIC,111.9994448479974,1,0,t_37
14.52072,36.92339,0.04936507,459.75208,PLEISTOCENE,110.27189933468678,1,0,t_38
14.56054,36.95366,0.01562884,314.5318,PLEISTOCENE,107.76368136376146,1,0,t_39
14.63593,36.88969,0.03677678,419.09106,CENOZOIC,116.34418314241424,1,0,t_40
14.7533,36.91818,0.046681266,530.72314,CENOZOIC,116.59847523138733,1,0,t_41
14.67578,36.91995,0.01865394,379.0395,CENOZOIC,114.11322872187196,1,0,t_42
14.71564,36.95019,0.037185125,428.15588,CENOZOIC,112.14517531632865,1,0,t_43
14.63809,36.95194,0.1643371,784.54297,CENOZOIC,109.76222299028748,1,0,t_44
14.75553,36.98042,0.07762499,572.4734,CENOZOIC,110.25406677510811,1,0,t_45
14.67796,36.98219,0.09255188,615.54565,CENOZOIC,107.62416596794668,1,0,t_46
14.71785,37.01242,0.04051796,463.50018,CENOZOIC,105.7511594785999,1,0,t_47
14.64026,37.01417,0.021204064,394.7896,PLEISTOCENE,103.22244180735588,1,0,t_48
14.75776,37.04264,0.02291358,470.65137,CENOZOIC,103.992523889877,1,0,t_49
14.83083,36.91638,0.019019142,361.46866,CENOZOIC,119.4495907001012,1,0,t_50
14.87073,36.94659,0.027479796,436.10355,CENOZOIC,117.96884159510928,1,0,t_51
14.79319,36.94841,0.012448792,360.82935,CENOZOIC,114.88882382250236,1,0,t_52
14.83309,36.97862,0.04122545,441.7439,CENOZOIC,113.26108043020122,1,0,t_53
14.87302,37.00882,0.034588892,457.31818,CRETACEOUS,111.90290887971362,1,0,t_54
14.79544,37.01064,0.059676565,505.91574,CRETACEOUS,108.65408087112232,1,0,t_55
14.83536,37.04084,0.06687777,535.89166,CENOZOIC,107.165065933116,1,0,t_56
14.87531,37.07103,0.029812025,460.36667,CRETACEOUS,105.94632512388412,1,0,t_57
14.79768,37.07285,0.059125576,527.8362,CRETACEOUS,102.50750376979356,1,0,t_58
14.83763,37.10304,0.17363057,720.3495,PLEISTOCENE,101.16730660298434,1,0,t_59
14.48299,36.95535,0.008659843,297.11887,PLEISTOCENE,106.16799525265348,1,0,t_60
14.60039,36.98392,0.013303052,312.06418,PLEISTOCENE,105.3787330317471,1,0,t_61
14.52282,36.98563,0.0050670914,297.34607,PLEISTOCENE,103.5400244620899,1,0,t_62
14.56266,37.01589,0.009052631,289.43805,PLEISTOCENE,101.09558889496095,1,0,t_63
14.48507,37.01758,0.03384563,418.20398,PLEISTOCENE,99.3961591102352,1,0,t_64
14.60253,37.04615,0.010140759,283.32977,PLEISTOCENE,98.8041387649866,1,0,t_65
14.52492,37.04785,0.03602016,468.6573,PLEISTOCENE,96.84010580279316,1,0,t_66
14.4473,37.04952,0.061079,449.76843,HOLOCENE,95.32998038359194,1,0,t_67
14.56479,37.07811,0.03207758,426.41733,PLEISTOCENE,94.46041409379744,1,0,t_68
14.48715,37.07979,0.039845247,414.94467,PLEISTOCENE,92.6431291485946,1,0,t_69
14.68015,37.04441,0.0328118,447.138,PLEISTOCENE,101.19857593358866,1,0,t_70
14.72005,37.07463,0.115090355,642.12683,CENOZOIC,99.42539085693912,1,0,t_71
14.64242,37.07639,0.027697748,392.87323,PLEISTOCENE,96.7314215653207,1,0,t_72
14.68233,37.10661,0.13531068,669.39545,CENOZOIC,94.83779901355048,1,0,t_73
14.72226,37.13683,0.13198164,635.79285,CRETACEOUS,93.20540884537704,1,0,t_74
14.64459,37.13858,0.024968475,402.61978,PLEISTOCENE,90.32444947730184,1,0,t_75
14.68452,37.1688,0.043045413,434.62762,CENOZOIC,88.5501598631292,1,0,t_76
14.60683,37.17054,0.0067545534,272.5429,PLEISTOCENE,85.80854219407048,1,0,t_77
14.72448,37.19901,0.014776262,345.38873,PLEISTOCENE,87.08529821798675,1,0,t_78
14.64676,37.20076,0.021328563,362.6416,PLEISTOCENE,83.99391153715717,1,0,t_79
14.60468,37.10835,0.01557591,365.3305,PLEISTOCENE,92.27923471305922,1,0,t_80
14.52702,37.11005,0.069267265,505.67297,PLEISTOCENE,90.17281446791982,1,0,t_81
14.44936,37.11172,0.050837137,480.07697,PLEISTOCENE,88.54966135429622,1,0,t_82
14.56691,37.1403,0.012340588,349.0393,PLEISTOCENE,87.88473733970817,1,0,t_83
14.48923,37.14199,0.060990296,515.2164,PLEISTOCENE,85.92401647085825,1,0,t_84
14.52913,37.17224,0.08358449,488.84256,PLEISTOCENE,83.54225740307604,1,0,t_85
14.45143,37.17391,0.02753833,483.58063,PLEISTOCENE,81.78963798366445,1,0,t_86
14.56904,37.20248,0.007794854,394.60675,PLEISTOCENE,81.363475518084,1,0,t_87
14.49132,37.20417,0.060557045,544.9611,PLEISTOCENE,79.2398593647606,1,0,t_88
14.53123,37.23441,0.06853158,552.75995,PLEISTOCENE,76.96765147449425,1,0,t_89
14.75999,37.10485,0.048274305,544.66705,CENOZOIC,97.81204080048032,1,0,t_90
14.87761,37.13322,0.08758148,628.4973,PLEISTOCENE,100.1374543397645,1,0,t_91
