# 19950513_M6.5_KozaniGrevena median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
s_0,21.783999999999992,40.302,0.20857,0.20857,0.20857,0.20857,0.20857
s_1,23.099999999999994,40.65,0.040014,0.040014,0.040014,0.040014,0.040014
s_10,21.57499999999999,40.084,0.2808175,0.30058926,0.26234627,0.25234938,0.31249717
s_100,21.504999999999995,40.583,0.04139008,0.042212233,0.04058394,0.038483296,0.044516426
s_101,21.685000000000002,40.613,0.050113924,0.051339947,0.04891718,0.04602039,0.05457158
s_102,21.626000000000005,39.526,0.034380153,0.034327555,0.034432832,0.030833187,0.038335152
s_103,21.891999999999996,39.537,0.047069706,0.047832068,0.046319492,0.043056354,0.051457148
s_104,21.589,39.506,0.025634816,0.025483226,0.025787305,0.022957502,0.028624358
s_105,21.498999999999995,40.618,0.037799995,0.03843329,0.037177138,0.035248168,0.040536568
s_106,21.846000000000004,40.659,0.05104756,0.05208261,0.05003308,0.047105387,0.05531965
s_107,21.551999999999992,40.667,0.03603634,0.03659022,0.03549084,0.033519547,0.0387421
s_108,21.771000000000015,40.682,0.039820038,0.040548913,0.039104264,0.036595654,0.04332852
s_109,22.061000000000007,40.256,0.10663735,0.11142954,0.10205125,0.097999796,0.1160362
s_11,21.735000000000014,40.143,0.26490396,0.2804082,0.25025702,0.24251497,0.28935993
s_110,21.536,40.705,0.03377059,0.034149397,0.033395987,0.031623382,0.036063597
s_111,21.67500000000001,40.735,0.033622578,0.034007147,0.033242352,0.030942205,0.036535133
s_112,20.88900000000001,39.614,0.030786425,0.030340483,0.031238921,0.0272404,0.034794055
s_113,20.865999999999985,39.636,0.03637909,0.035850234,0.036915753,0.032188162,0.041115686
s_114,21.256,40.113,0.09157257,0.09641159,0.086976424,0.08161984,0.10273895
s_115,21.437000000000012,40.743,0.030009486,0.030133493,0.02988599,0.029027738,0.03102444
s_116,22.19999999999999,39.908,0.053494588,0.055195738,0.05184587,0.04807382,0.059526596
s_117,21.454999999999984,40.812,0.034449287,0.03437126,0.034527484,0.03322586,0.03571776
s_118,21.539999999999992,40.827,0.033495195,0.033416286,0.03357429,0.03132855,0.035811678
s_119,21.295000000000016,39.823,0.05778933,0.06005254,0.055611417,0.05121529,0.06520722
s_12,21.512,40.012,0.22059636,0.23609833,0.20611222,0.19679996,0.24727012
s_120,21.458,39.77,0.057657562,0.060119517,0.05529643,0.05115637,0.064984955
s_121,21.851,40.351,0.16312797,0.16725947,0.15909852,0.15593615,0.17065148
s_122,21.799000000000007,39.775,0.06315728,0.06570582,0.060707595,0.056315914,0.07082975
