STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
NCR,NOCERA UMBRA,43.111583,12.784666,seismic,INGV,E,0.4938078919999999,0.0,1.418164602371656,0.0,0.6304672403882455,0.0,0.2799753148403277,0.0,555.0,E,,,,,,
CLF,COLFIORITO,43.036714,12.920428,seismic,INGV,D,0.223383881,0.0,0.4015117048274323,0.0,0.3332387785064126,0.0,0.4421554112978336,0.0,145.0,D,,,,,,
ASS,ASSISI,43.074982,12.604141,seismic,INGV,A (inferred from geology),0.184351486,0.0,0.5853571317674999,0.0,0.2210605024114107,0.0,0.0477719303638457,0.0,,A (inferred from geology),,,,,,
CSA,CASTELNUOVO  ASSISI,43.008015,12.590602,seismic,INGV,C,0.168815475,0.0,0.2950269524383916,0.0,0.32374801468716,0.0,0.2131831513755427,0.0,200.0,C,,,,,,
MTL,MATELICA,43.249435,13.008338,seismic,INGV,B,0.114078545,0.0,0.2093527798408229,0.0,0.1740407031365346,0.0,0.126678056502209,0.0,579.0,B,,,,,,
GBP,GUBBIO PIANA,43.31381,12.58949,seismic,INGV,C,0.095893517,0.0,0.2016030720320779,0.0,0.1737026603449573,0.0,0.1364228519117253,0.0,224.0,C,,,,,,
GBB,GUBBIO,43.356972,12.597252,seismic,INGV,B (inferred from geology),0.081651451,0.0,0.1265305106943493,0.0,0.0273962300408507,0.0,0.0191777852630488,0.0,,B (inferred from geology),,,,,,
BVG,BEVAGNA,42.932367,12.611065,seismic,INGV,C,0.077351105,0.0,0.1456158750652763,0.0,0.248833334256625,0.0,0.1099452740130786,0.0,211.0,C,,,,,,
PTL,PIETRALUNGA,43.427334,12.448597,seismic,INGV,B (inferred from geology),0.068404991,0.0,0.1254265944169449,0.0,0.0373246002472582,0.0,0.0302900197945405,0.0,,B (inferred from geology),,,,,,
SNG,SENIGALLIA,43.68558,13.226162,seismic,INGV,C,0.044568413,0.0,0.0962981085296805,0.0,0.0859038450991456,0.0,0.0783349621210777,0.0,258.0,C,,,,,,
LNS,LEONESSA,42.565,12.984167,seismic,INGV,C (inferred from geology),0.032254482,0.0,0.0588570119983924,0.0,0.0200115528909379,0.0,0.0128105657873739,0.0,,C (inferred from geology),,,,,,
FHC,FORCA CANAPINE (ARQUATA TRONTO),42.761111,13.210278,seismic,INGV,B (inferred from geology),0.031983917,0.0,0.0444536836901059,0.0,0.0224085651572303,0.0,0.0078177287387385,0.0,,B (inferred from geology),,,,,,
MNF,MONTE FIEGNI  FIASTRA,43.059684,13.184466,seismic,INGV,A,0.031170944,0.0,0.0521170940360043,0.0,0.0279985617386876,0.0,0.015413680428453,0.0,1062.0,A,,,,,,
CSC,CASCIA,42.719097,13.01228,seismic,INGV,B,0.0214763969999999,0.0,0.0445336961431269,0.0,0.0246163073379392,0.0,0.0103370055943563,0.0,698.0,B,,,,,,
CGL,CAGLI,43.535278,12.629167,seismic,INGV,A,0.019588989,0.0,0.0538116666289509,0.0,0.0187620098458636,0.0,0.0087333521413945,0.0,800.0,A,,,,,,
RTI,RIETI (CAB. ENEL),42.430278,12.829097,seismic,INGV,D,0.018396322,0.0,0.0384862870364877,0.0,0.044013891368902,0.0,0.0446361512298186,0.0,170.0,D,,,,,,
PNN,PENNABILLI,43.818159,12.262846,seismic,INGV,C,0.015035211,0.0,0.066893695608257,0.0,0.0240490760645088,0.0,0.017374205490942,0.0,335.0,C,,,,,,
BTT2,BORGO OTTOMILA - 2 (CELANO),41.998333,13.543056,seismic,INGV,D,0.008029109,0.0,0.0088313467260081,0.0,0.0182725850305813,0.0,0.0240943969657547,0.0,90.0,D,,,,,,
AQG,L AQUILA   V. ATERNO    COLLE GRILLI,42.373474,13.337026,seismic,INGV,B,0.006911106,0.0,0.0179232740850445,0.0,0.0097981827936566,0.0,0.0060058052599097,0.0,696.0,B,,,,,,
AQK,L AQUILA   V. ATERNO   AQUIL PARK ING.,42.344967,13.400949,seismic,INGV,B,0.004139194,0.0,0.0113505120261323,0.0,0.0156210732178636,0.0,0.0100431275067715,0.0,705.0,B,,,,,,
AQI,L'AQUILA - V. ATERNO -  AQUIL PARK INT.,42.3449,13.4009,seismic,INGV,C (inferred from geology),0.004021737,0.0,0.0080022005104947,0.0,0.0147038711544956,0.0,0.0114566871636522,0.0,,C (inferred from geology),,,,,,
OBS_1,Collecurti MC,42.963,12.934,macroseismic,Stations_USGS,,1.315654,0.8059,1.964966,1.0131,,,1.069106,1.0822,858.15,inferred,9.0,0.3,0.875,97.8377,1.4737,0.204483
OBS_6,Isola PG,43.149,12.776,macroseismic,Stations_USGS,,0.963844,0.8059,1.487929,1.0131,,,0.718798,1.0822,584.08,inferred,8.5,0.3,0.875,67.9639,1.4737,0.13949
OBS_9,Verchiano PG,42.95,12.884,macroseismic,Stations_USGS,,0.963844,0.8059,1.487929,1.0131,,,0.718798,1.0822,644.36,inferred,8.5,0.3,0.875,67.9639,1.4737,0.13949
OBS_5,Cesi MC,43.005,12.899,macroseismic,Stations_USGS,,0.963844,0.8059,1.487929,1.0131,,,0.718798,1.0822,549.17,inferred,8.5,0.3,0.875,67.9639,1.4737,0.13949
OBS_3,Arvello PG,43.037,12.846,macroseismic,Stations_USGS,,0.963844,0.8059,1.487929,1.0131,,,0.718798,1.0822,365.95,inferred,8.5,0.3,0.875,67.9639,1.4737,0.13949
OBS_7,Molina PG,43.158,12.777,macroseismic,Stations_USGS,,0.963844,0.8059,1.487929,1.0131,,,0.718798,1.0822,429.17,inferred,8.5,0.3,0.875,67.9639,1.4737,0.13949
OBS_2,Annifo PG,43.052,12.855,macroseismic,Stations_USGS,,0.963844,0.8059,1.487929,1.0131,,,0.718798,1.0822,647.12,inferred,8.5,0.3,0.875,67.9639,1.4737,0.13949
OBS_8,San Martino MC,42.972,12.929,macroseismic,Stations_USGS,,0.963844,0.8059,1.487929,1.0131,,,0.718798,1.0822,363.65,inferred,8.5,0.3,0.875,67.9639,1.4737,0.13949
OBS_4,Camino PG,42.933,12.892,macroseismic,Stations_USGS,,0.944421,0.8059,1.47209,1.0131,,,0.727823,1.0822,709.35,inferred,8.5,0.3,0.875,67.9639,1.4737,0.141454
OBS_14,Cupigliolo PG,42.999,12.862,macroseismic,Stations_USGS,,0.706109,0.8059,1.126702,1.0131,,,0.483274,1.0822,535.97,inferred,8.0,0.3,0.875,47.2118,1.4737,0.095155
OBS_15,Dignano MC,43.019,12.925,macroseismic,Stations_USGS,,0.706109,0.8059,1.126702,1.0131,,,0.483274,1.0822,714.12,inferred,8.0,0.3,0.875,47.2118,1.4737,0.095155
OBS_17,Voltellina MC,42.965,12.932,macroseismic,Stations_USGS,,0.706109,0.8059,1.126702,1.0131,,,0.483274,1.0822,858.15,inferred,8.0,0.3,0.875,47.2118,1.4737,0.095155
OBS_13,Costa MC,42.993,12.924,macroseismic,Stations_USGS,,0.706109,0.8059,1.126702,1.0131,,,0.483274,1.0822,900.0,inferred,8.0,0.3,0.875,47.2118,1.4737,0.095155
OBS_11,Casale delle Macchie PG,43.164,12.905,macroseismic,Stations_USGS,,0.706109,0.8059,1.126702,1.0131,,,0.483274,1.0822,766.83,inferred,8.0,0.3,0.875,47.2118,1.4737,0.095155
OBS_12,Casenove PG,42.976,12.842,macroseismic,Stations_USGS,,0.706109,0.8059,1.126702,1.0131,,,0.483274,1.0822,468.5,inferred,8.0,0.3,0.875,47.2118,1.4737,0.095155
OBS_10,Aggi PG,43.108,12.836,macroseismic,Stations_USGS,,0.706109,0.8059,1.126702,1.0131,,,0.483274,1.0822,535.87,inferred,8.0,0.3,0.875,47.2118,1.4737,0.095155
OBS_16,Sorifa PG,43.078,12.822,macroseismic,Stations_USGS,,0.706109,0.8059,1.126702,1.0131,,,0.483274,1.0822,569.65,inferred,8.0,0.3,0.875,47.2118,1.4737,0.095155
OBS_27,Leggiana PG,42.981,12.829,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,639.73,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
OBS_35,Stravignano PG,43.088,12.813,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,527.44,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
OBS_37,Valtopina PG,43.056,12.754,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,664.9,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
OBS_33,Salmaregia PG,43.197,12.861,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,758.52,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
OBS_20,Capodacqua PG,43.017,12.78,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,706.94,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
OBS_26,Franca PG,42.997,12.83,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,549.54,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
OBS_18,Acquapagana MC,42.985,12.929,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,544.57,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
OBS_30,Ponte Santa Lucia PG,42.98,12.785,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,556.12,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
OBS_25,Fraia PG,42.997,12.89,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,557.61,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
OBS_34,Scopoli PG,42.972,12.809,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,544.93,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
OBS_29,Nocera Umbra PG,43.113,12.788,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,474.43,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
OBS_23,Croce di Verchiano PG,42.953,12.879,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,531.87,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
OBS_28,Nocera Scalo PG,43.1,12.767,macroseismic,Stations_USGS,,0.517293,0.8059,0.853171,1.0131,,,0.324922,1.0822,377.8,inferred,7.5,0.3,0.875,32.7961,1.4737,0.064911
