STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE
BERA1,BERATI PRIVATE BUILDING,40.708161,19.945463,seismic,ESM,A,0.000615533,0,0.0009919204210856306,0,0.0014379897494259588,0,0.001180963585243183,0,1007,A
KBN,Korce  Albania,40.623600,20.787400,seismic,ESM,B,0.00023971000000000002,0,0.00050541836862596,0,0.0007413370939409635,0,0.0006635465389668307,0,742,B
KKS,KUKESI SEISM. STATION,42.075600,20.411300,seismic,ESM,B,0.000121927,0,0.0002733671010205153,0,0.0001742891988728054,0,0.00028283163921544825,0,745,B
LSK,Leskovik  Albania,40.149899,20.598700,seismic,ESM,A,0.0008826270000000001,0,0.001664781267702109,0,0.002899858064999406,0,0.001834068330248121,0,818,A
SDA,SHKODER SEISM. STATION,42.050500,19.502200,seismic,ESM,A,0.000102016,0,0.0002606071906137233,0,0.00010118791101949149,0,0.00017343023170630266,0,1118,A
SRN,Sarande  Albania,39.880001,20.000500,seismic,ESM,A,0.000528314,0,0.001089868095395513,0,0.00114889256913138,0,0.0012058393636174836,0,1512,A
VLO,Vlore  Albania,40.468601,19.495501,seismic,ESM,B,0.000693407,0,0.0016064201085218847,0,0.0016987162808928837,0,0.001835616299652008,0,375,B
KTHA,NOA GEOFON Station Kythira  Greece,36.256600,23.062100,seismic,ESM,B (inferred from topography),0.000420722,0,0.0007074276261026107,0,0.0007845366050786895,0,0.0011408416623925788,0,,B (inferred from topography)
ARG2,Prefecture Argostoli Cephalonia Ionian Islands,38.178300,20.487800,seismic,ESM,B (inferred from topography),0.256891327,0,0.4671217407875069,0,0.3538361369199087,0,0.3029226559500638,0,,B (inferred from topography)
ART2,Hospital Arta Epirus,39.147400,20.993700,seismic,ESM,A (inferred from topography),0.002309222,0,0.006785043221769624,0,0.0033542600589346197,0,0.0018382202990283873,0,,A (inferred from topography)
