custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,-71.3417,17.7003,600.0,False,125.83404,0.79526
t_1,-71.34079,17.7454,600.0,False,125.83404,0.79526
t_2,-71.38966,17.65606,451.0,False,290.6857,1.10239
t_3,-71.43671,17.65692,404.0,False,350.76074,1.2503
t_4,-71.48376,17.65777,600.0,False,125.83404,0.79526
t_5,-71.38876,17.70117,439.0,False,306.18783,1.13693
t_6,-71.43582,17.70203,402.0,False,353.24383,1.25742
t_7,-71.48288,17.70288,215.0,False,504.84815,2.57279
t_8,-71.38786,17.74627,395.0,False,361.85397,1.28294
t_9,-71.52995,17.70372,600.0,False,125.83404,0.79526
t_10,-71.52908,17.74883,375.0,False,385.62465,1.36151
t_11,-71.57616,17.74965,600.0,False,125.83404,0.79526
t_12,-71.62324,17.75047,600.0,False,125.83404,0.79526
t_13,-71.43493,17.74714,418.0,False,333.14043,1.20251
t_14,-71.482,17.74799,526.0,False,198.40546,0.9245
t_15,-71.38695,17.79138,273.0,False,477.60712,1.95769
t_16,-71.43403,17.79224,355.0,False,407.86236,1.44961
t_17,-71.48112,17.79309,375.0,False,385.62465,1.36151
t_18,-71.38604,17.83648,405.0,False,349.51564,1.24677
t_19,-71.43313,17.83735,372.0,False,389.0669,1.37408
t_20,-71.48023,17.8382,288.0,False,467.65789,1.84149
t_21,-71.38513,17.88158,390.0,False,367.91967,1.30177
t_22,-71.43223,17.88245,367.0,False,394.72373,1.39552
t_23,-71.71158,18.0679,544.0,False,178.68565,0.88959
t_24,-71.8523,18.11539,600.0,False,125.83404,0.79526
t_25,-71.89949,18.11616,600.0,False,125.83404,0.79526
t_26,-71.94669,18.11691,600.0,False,125.83404,0.79526
t_27,-71.85149,18.16051,660.0,False,83.84806,0.71311
t_28,-71.75876,18.0687,518.0,False,207.55018,0.94085
t_29,-71.71074,18.11302,520.0,False,205.24329,0.93671
t_30,-71.75793,18.11382,459.0,False,280.37316,1.08044
t_31,-71.80511,18.11461,592.0,False,132.56213,0.80757
t_32,-71.7099,18.15814,603.0,False,123.38191,0.79073
t_33,-71.75709,18.15894,452.0,False,289.39481,1.0996
t_34,-71.80429,18.15973,353.0,False,409.98856,1.45901
t_35,-71.70905,18.20326,759.0,False,41.60241,0.60774
t_36,-71.75626,18.20406,807.0,False,29.56573,0.56657
t_37,-71.99311,18.16278,600.0,False,125.83404,0.79526
t_38,-72.04032,18.16352,600.0,False,125.83404,0.79526
t_39,-72.08753,18.16424,600.0,False,125.83404,0.79526
t_40,-72.13475,18.16495,600.0,False,125.83404,0.79526
t_41,-72.03956,18.20865,600.0,False,125.83404,0.79526
t_42,-72.08678,18.20937,600.0,False,125.83404,0.79526
t_43,-72.13401,18.21008,600.0,False,125.83404,0.79526
t_44,-72.0388,18.25378,561.0,False,161.2376,0.85882
t_45,-72.08603,18.2545,846.0,False,22.46328,0.53679
t_46,-71.8987,18.16128,600.0,False,125.83404,0.79526
t_47,-71.9459,18.16204,600.0,False,125.83404,0.79526
t_48,-71.85068,18.20564,524.0,False,200.67071,0.92854
t_49,-71.8979,18.20641,600.0,False,125.83404,0.79526
t_50,-71.94512,18.20717,655.0,False,86.80504,0.71934
t_51,-71.99234,18.20791,595.0,False,130.00679,0.80291
t_52,-71.84987,18.25076,832.0,False,24.78191,0.54713
t_53,-71.8971,18.25153,538.0,False,185.12163,0.90095
t_54,-71.94433,18.25229,638.0,False,97.56677,0.74131
t_55,-71.99156,18.25304,613.0,False,115.48531,0.77599
t_56,-71.52821,17.79394,396.0,False,360.63207,1.27923
t_57,-71.5753,17.79477,271.0,False,478.83832,1.97423
t_58,-71.62239,17.79559,250.0,False,490.45079,2.16506
t_59,-71.52733,17.83905,358.0,False,404.63815,1.43573
t_60,-71.57443,17.83988,330.0,False,433.01662,1.57592
t_61,-71.62154,17.8407,484.0,False,248.59727,1.01684
t_62,-71.66865,17.84151,600.0,False,125.83404,0.79526
t_63,-71.52645,17.88416,500.0,False,228.8851,0.9797
t_64,-71.57357,17.88499,362.0,False,400.27562,1.41759
t_65,-71.29279,17.78961,600.0,False,125.83404,0.79526
