calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
38,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:ESM
",16, Seismic, USGS, ESM,AkkarEtAlRjb2014,PGA,0.4399774,-0.01,0.278,0.01
33,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
",26, Seismic, GEM, EFEHR,KothaEtAl2020ESHM20SlopeGeology,PGA,0.55644864,0.028,0.278,0.028
32,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",27, Seismic, GEM, GCMT,KothaEtAl2020ESHM20SlopeGeology,PGA,0.8125072,0.033,0.278,0.033
33,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
",26, Seismic, GEM, EFEHR,KothaEtAl2020ESHM20SlopeGeology,PGA,0.55644864,0.039,0.278,0.039
33,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
",26, Seismic, GEM, EFEHR,KothaEtAl2020ESHM20SlopeGeology,PGA,0.55644864,0.05,0.278,0.05
34,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:ESM
",26, Seismic, GEM, ESM,KothaEtAl2020ESHM20SlopeGeology,PGA,0.5721866,-0.051,0.278,0.051
35,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",17, Seismic, USGS, USGS,ZhaoEtAl2016Asc,PGA,0.3405907,0.059,0.283,0.059
34,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:ESM
",26, Seismic, GEM, ESM,KothaEtAl2020ESHM20SlopeGeology,PGA,0.5721866,-0.066,0.278,0.066
34,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:ESM
",26, Seismic, GEM, ESM,KothaEtAl2020ESHM20SlopeGeology,PGA,0.5721866,-0.082,0.278,0.082
37,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:EFEHR
",16, Seismic, USGS, EFEHR,AkkarEtAlRjb2014,PGA,0.4095825,0.094,0.278,0.094
34,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:ESM
",26, Seismic, GEM, ESM,KothaEtAl2020ESHM20SlopeGeology,PGA,0.5721866,0.112,0.278,0.112
33,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
",26, Seismic, GEM, EFEHR,KothaEtAl2020ESHM20SlopeGeology,PGA,0.55644864,-0.139,0.278,0.139
38,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:ESM
",16, Seismic, USGS, ESM,CauzziEtAl2014,PGA,0.5117917,-0.142,0.329,0.142
31,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",28, Seismic, GEM, USGS,KothaEtAl2020ESHM20SlopeGeology,PGA,0.40468645,0.149,0.278,0.149
36,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",16, Seismic, USGS, GCMT,ZhaoEtAl2016Asc,PGA,0.6285523,-0.154,0.283,0.154
37,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:EFEHR
",16, Seismic, USGS, EFEHR,CauzziEtAl2014,PGA,0.43894652,0.159,0.329,0.159
37,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:EFEHR
",16, Seismic, USGS, EFEHR,ZhaoEtAl2016Asc,PGA,0.5144694,-0.2,0.283,0.2
32,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",27, Seismic, GEM, GCMT,KothaEtAl2020ESHM20SlopeGeology,PGA,0.8125072,0.202,0.278,0.202
32,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",27, Seismic, GEM, GCMT,KothaEtAl2020ESHM20SlopeGeology,PGA,0.8125072,0.211,0.278,0.211
33,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
",26, Seismic, GEM, EFEHR,KothaEtAl2020ESHM20SlopeGeology,PGA,0.55644864,0.217,0.278,0.217
32,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",27, Seismic, GEM, GCMT,KothaEtAl2020ESHM20SlopeGeology,PGA,0.8125072,0.221,0.278,0.221
36,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",16, Seismic, USGS, GCMT,CauzziEtAl2014,PGA,0.47301993,0.223,0.329,0.223
36,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",16, Seismic, USGS, GCMT,AkkarEtAlRjb2014,PGA,0.5952094,0.23,0.278,0.23
34,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:ESM
",26, Seismic, GEM, ESM,KothaEtAl2020ESHM20SlopeGeology,PGA,0.5721866,-0.244,0.278,0.244
35,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",17, Seismic, USGS, USGS,AkkarEtAlRjb2014,PGA,0.67197543,0.293,0.278,0.293
31,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",28, Seismic, GEM, USGS,KothaEtAl2020ESHM20SlopeGeology,PGA,0.40468645,0.321,0.278,0.321
31,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",28, Seismic, GEM, USGS,KothaEtAl2020ESHM20SlopeGeology,PGA,0.40468645,0.327,0.278,0.327
31,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",28, Seismic, GEM, USGS,KothaEtAl2020ESHM20SlopeGeology,PGA,0.40468645,0.332,0.278,0.332
32,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",27, Seismic, GEM, GCMT,KothaEtAl2020ESHM20SlopeGeology,PGA,0.8125072,0.39,0.278,0.39
38,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:ESM
",16, Seismic, USGS, ESM,ZhaoEtAl2016Asc,PGA,0.5743193,-0.424,0.283,0.424
31,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",28, Seismic, GEM, USGS,KothaEtAl2020ESHM20SlopeGeology,PGA,0.40468645,0.505,0.278,0.505
35,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",17, Seismic, USGS, USGS,CauzziEtAl2014,PGA,0.310204,0.587,0.329,0.587
23,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",0, None, GEM, USGS,KothaEtAl2020ESHM20SlopeGeology,PGA,0.2783401,,,
23,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",0, None, GEM, USGS,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1",PGA,0.28890148,,,
23,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",0, None, GEM, USGS,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1",PGA,0.26816478,,,
23,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",0, None, GEM, USGS,"KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1",PGA,0.1719522,,,
23,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",0, None, GEM, USGS,"KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1",PGA,0.45055082,,,
24,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",0, None, GEM, GCMT,KothaEtAl2020ESHM20SlopeGeology,PGA,0.66043806,,,
24,"19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",0, None, GEM, GCMT,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1",PGA,0.69390637,,,
