# 19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
s_0,22.93055000000001,37.93862,0.290723,0.290723,0.290723
s_1,22.631039999999985,38.07778,0.284385,0.284385,0.284385
s_10,22.716999999999985,37.983,0.18782222,0.21541585,0.26765987
s_100,23.783000000000015,38.017,0.05080747,0.086931765,0.13621274
s_101,23.783000000000015,38.0,0.052624524,0.09010097,0.1353088
s_102,23.789999999999992,38.058,0.049868245,0.08484473,0.13658544
s_103,23.783000000000015,37.983,0.04743954,0.08211707,0.13429855
s_104,22.849999999999994,37.52,0.0378176,0.06803993,0.09078345
s_105,23.129999999999995,37.53,0.036612496,0.06680051,0.09629891
s_106,23.80000000000001,38.05,0.049990702,0.08522448,0.13443527
s_107,23.795999999999992,37.986,0.04504576,0.07865712,0.1321447
s_108,23.805000000000007,38.046,0.050146747,0.08557282,0.13336949
s_109,23.801999999999992,37.993,0.045519307,0.079296514,0.13147958
s_11,23.120000000000005,38.32,0.39783093,0.18447386,0.27633235
s_110,22.870000000000005,37.87,0.1420314,0.17903917,0.24871281
s_111,23.819999999999993,38.093,0.045302887,0.07746171,0.1318394
s_112,23.783000000000015,38.317,0.05612308,0.08735088,0.1344687
s_113,22.099999999999994,38.02,0.04082768,0.07361298,0.10645175
s_114,24.0,38.02,0.037543945,0.066238284,0.1023813
s_115,22.03,38.22,0.041922152,0.07466523,0.10200023
s_116,22.77000000000001,38.33,0.5243089,0.17479786,0.22910644
s_117,21.920000000000016,38.08,0.031161714,0.05851108,0.086074434
s_118,22.870000000000005,37.78,0.07444877,0.11470735,0.15144596
s_119,23.03,37.78,0.08696858,0.12721507,0.15936929
s_12,23.317000000000007,38.217,0.20700239,0.17474367,0.26894286
s_120,22.849999999999994,37.77,0.07333347,0.113812394,0.146594
s_121,22.569999999999993,38.08,0.17216097,0.19669366,0.20749567
s_122,21.668000000000006,37.984,0.02487677,0.046588324,0.06104336
s_123,21.599999999999994,38.08,0.024817726,0.04607961,0.07737979
s_124,22.829999999999984,37.7,0.059471324,0.097999126,0.12543921
s_125,21.5,38.07,0.022277582,0.041534927,0.06888049
s_126,22.930000000000007,38.5,0.14393471,0.13149363,0.22193152
s_127,23.069999999999993,37.68,0.053180344,0.08976202,0.12864849
s_128,22.44999999999999,38.07,0.10276658,0.14382939,0.17865734
s_129,22.569999999999993,37.78,0.055807266,0.09423876,0.12924854
s_13,23.170000000000016,38.32,0.33916876,0.16657424,0.27101207
s_130,22.569999999999993,37.77,0.05240502,0.08987143,0.12692359
s_131,22.420000000000016,38.13,0.10570771,0.14503768,0.17903838
s_132,22.420000000000016,38.07,0.08908992,0.13062428,0.17169191
s_133,22.72,37.68,0.06824234,0.11507218,0.12947024
s_134,22.829999999999984,37.65,0.059378114,0.09855711,0.15151942
s_135,22.629999999999995,37.72,0.058838293,0.098008536,0.15845455
s_136,23.61699999999999,37.95,0.06727089,0.109854266,0.16519316
s_137,22.733000000000004,38.517,0.13297875,0.12372692,0.1681436
s_138,23.655,37.989,0.05688659,0.09487761,0.16073608
s_139,22.516999999999996,38.417,0.13503194,0.14948334,0.23176514
s_14,22.620000000000005,38.07,0.25562233,0.26632994,0.28139508
s_140,23.02000000000001,37.62,0.045968484,0.08030391,0.1139416
s_141,22.75,38.55,0.1118431,0.11524767,0.16006318
s_142,22.766999999999996,37.617,0.06125315,0.107422866,0.11760723
s_143,23.69999999999999,37.95,0.05868878,0.09884309,0.14755535
s_144,22.72,38.58,0.11461184,0.12674913,0.20209053
s_145,23.712999999999994,37.942,0.053784855,0.09123394,0.14425506
s_146,23.730999999999995,37.948,0.054104313,0.09196243,0.14135395
s_147,23.73400000000001,37.951,0.05252076,0.08949668,0.1410428
s_148,23.75,38.02,0.050850075,0.086821534,0.14273725
s_149,23.583,38.467,0.06956689,0.09967444,0.15791407
s_15,23.0,38.47,0.17044084,0.18594486,0.19187972
s_150,22.849999999999994,37.55,0.04284834,0.0753352,0.12738685
s_151,23.754999999999995,38.019,0.049195968,0.08448509,0.14169386
s_152,23.75,37.967,0.0521943,0.08909733,0.1392999
s_153,23.75,37.95,0.049648035,0.08530551,0.13797422
s_154,23.75,37.92,0.047035266,0.08153618,0.13540526
s_155,23.766999999999996,37.967,0.04726138,0.08186766,0.13614532
s_156,23.78,38.07,0.05168289,0.08719917,0.13887689
s_157,23.650000000000006,38.43,0.07143505,0.1072263,0.12730359
s_158,22.72,37.55,0.04055029,0.07191595,0.12145574
s_159,23.781000000000006,38.003,0.052882258,0.09046229,0.1358468
s_16,22.77000000000001,37.97,0.20991598,0.24509735,0.27170435
s_160,23.77199999999999,37.925,0.035365924,0.06536372,0.09909061
s_161,23.786,37.973,0.043091625,0.07596016,0.13311991
s_162,23.75,37.87,0.048594348,0.08389998,0.13057391
s_163,23.774,37.914,0.035578754,0.06557963,0.098134436
s_164,23.795999999999992,37.957,0.034924757,0.06466222,0.09780085
s_165,23.77199999999999,37.884,0.03960899,0.070949264,0.09635767
s_166,23.766999999999996,37.85,0.03995891,0.071308404,0.12584978
s_167,23.819999999999993,38.02,0.051571816,0.088768646,0.12963544
s_168,23.833,38.073,0.045315612,0.07787611,0.1291049
s_169,23.833,38.1,0.043463882,0.07468998,0.12959355
s_17,22.78,37.95,0.1971806,0.23805289,0.26554844
s_170,23.835000000000008,38.038,0.04680681,0.08069445,0.127725
s_171,23.839,38.055,0.04367668,0.07587159,0.12757994
s_172,23.84299999999999,38.108,0.03816705,0.067318045,0.096005976
s_173,23.78,37.82,0.042843107,0.075224236,0.120863855
s_174,23.849999999999994,37.95,0.03766727,0.06786366,0.09077213
s_175,23.170000000000016,37.47,0.034758586,0.06339725,0.086277775
s_176,23.870000000000005,38.22,0.043149035,0.07160188,0.12255697
s_177,23.78,38.47,0.04617977,0.07448605,0.12593244
s_178,22.170000000000016,37.87,0.03744872,0.06881838,0.1024898
s_179,22.22,37.72,0.03245276,0.060803756,0.090274915
s_18,23.120000000000005,38.28,0.54642373,0.21193366,0.29441872
s_180,23.920000000000016,37.87,0.03702535,0.06607627,0.10597667
s_181,22.716999999999985,37.4,0.031767223,0.05768229,0.095161326
s_182,23.94999999999999,38.2,0.03726472,0.06378009,0.11062511
s_183,22.417,38.683,0.04775906,0.075146616,0.11048946
s_184,23.72,38.62,0.037076134,0.062918395,0.08905269
s_185,23.569999999999993,38.75,0.038176842,0.064329095,0.08705665
s_186,22.379999999999995,37.45,0.033107687,0.05939453,0.0913565
s_187,21.983000000000004,37.983,0.032629933,0.06091812,0.089397445
s_188,21.879999999999995,37.92,0.027190179,0.051791396,0.07585591
s_189,24.150000000000006,38.533,0.024022968,0.043886118,0.06021352
s_19,23.27000000000001,38.22,0.26208475,0.1813897,0.28392026
s_190,24.319999999999993,38.03,0.023474617,0.042841274,0.06994577
s_191,21.77000000000001,38.47,0.023453765,0.04527704,0.06737964
s_192,22.819999999999993,37.08,0.022066694,0.04041176,0.061658602
s_193,21.760999999999996,38.481,0.024195379,0.04615339,0.066307954
s_194,22.86699999999999,38.433,0.21748139,0.14169313,0.18901822
s_195,24.400000000000006,38.03,0.024246994,0.043265518,0.06395034
s_196,24.420000000000016,38.02,0.021863032,0.039751537,0.06245983
s_197,21.680000000000007,37.78,0.022505147,0.042434003,0.055511255
s_198,24.448000000000008,38.02,0.017169446,0.032934174,0.045400497
s_199,21.568000000000012,37.984,0.020452712,0.039350532,0.054465182
s_2,22.920000000000016,38.25,0.614916,0.19979988,0.24472268
s_20,23.22,38.27,0.367003,0.1996345,0.28242627
s_200,21.569999999999993,37.97,0.020567613,0.03949218,0.05431983
s_201,21.620000000000005,37.75,0.019643428,0.037710603,0.051171128
s_202,22.682999999999993,38.433,0.22600088,0.16590157,0.25296676
s_203,21.44999999999999,38.17,0.026206143,0.046980526,0.065937266
s_204,21.370000000000005,37.95,0.023503592,0.04212209,0.05792763
s_205,22.819999999999993,37.63,0.058684357,0.098199256,0.14537142
s_206,22.783000000000015,37.633,0.06430817,0.11289175,0.12185057
s_207,23.02000000000001,38.57,0.095249414,0.11211007,0.19533114
s_208,21.417,38.767,0.01882013,0.03416954,0.052725244
s_209,21.393,38.769,0.018005742,0.03290543,0.05149356
s_21,23.333,38.167,0.15138094,0.15129001,0.204281
s_210,22.920000000000016,38.57,0.113696314,0.12632692,0.20142503
s_211,22.620000000000005,37.67,0.04071729,0.073504165,0.10820436
s_212,22.817000000000007,37.6,0.05549877,0.09408356,0.13746439
s_213,23.22,38.62,0.07069343,0.09741214,0.16963099
s_214,22.466999999999985,38.467,0.08930286,0.113072686,0.15436609
s_215,22.329999999999984,37.93,0.06560016,0.10719131,0.1756001
s_216,22.75,38.62,0.10457373,0.1259358,0.19125503
s_217,22.983000000000004,38.65,0.069134474,0.094234616,0.13154149
s_218,22.370000000000005,37.77,0.045059625,0.07962544,0.11032199
s_219,21.94999999999999,39.583,0.012877391,0.024134113,0.028232515
s_22,22.63300000000001,38.0,0.16720666,0.20158257,0.26060224
s_220,22.283000000000015,37.917,0.050321616,0.087235644,0.123037405
s_221,22.319999999999993,38.4,0.07202859,0.109227836,0.18774736
s_222,22.22,38.08,0.05432312,0.092251204,0.13017967
s_223,22.5,38.58,0.06855312,0.09313971,0.13525908
s_224,22.670000000000016,38.65,0.0816473,0.106301464,0.17921828
s_225,22.417,38.55,0.06235003,0.08938827,0.13102245
s_226,23.870000000000005,38.12,0.0467818,0.078752235,0.123364925
s_227,22.28,38.45,0.054360792,0.08715065,0.12753782
s_228,22.16900000000001,38.202,0.060628753,0.10036189,0.16594788
s_229,22.69999999999999,38.717,0.06308378,0.09062749,0.12213752
s_23,23.317000000000007,38.317,0.18969996,0.15592761,0.24237098
s_230,23.44999999999999,37.483,0.028288264,0.053714987,0.079691276
s_231,22.11699999999999,38.233,0.062349863,0.10442578,0.1535547
s_232,23.47,38.72,0.0438818,0.07138792,0.09703286
s_233,22.319999999999993,38.57,0.051487338,0.07997808,0.11602163
s_234,22.099999999999994,38.22,0.044523325,0.07875684,0.11267306
s_235,22.432999999999993,38.666,0.0500571,0.077374704,0.11439263
s_236,22.72,38.77,0.05223179,0.08008437,0.1124483
s_237,22.52000000000001,37.47,0.031049028,0.05705816,0.099454544
s_238,23.319999999999993,37.42,0.033968136,0.061362825,0.10203094
