# 19990907_M5.9_Athens median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,23.53997000000001,35.29793,0.000590628,0.00036939906,0.0009443486,0.0003648766,0.0009560532
t_1,23.692309999999992,35.2866,0.00050876534,0.0003176368,0.0008148999,0.00031430373,0.0008235416
t_10,23.77546000000001,35.34332,0.0005102972,0.00032233153,0.0008078739,0.00031525004,0.0008260212
t_100,22.21051,36.98929,0.0028698326,0.0022772744,0.0036165772,0.0017729176,0.0046454156
t_1000,22.74217999999999,39.06773,0.0031974127,0.0025694545,0.00397884,0.0019752893,0.0051756715
t_1001,22.663420000000002,39.0729,0.003282619,0.0026179592,0.0041160258,0.0020279277,0.0053135958
t_1002,22.58465000000001,39.07805,0.003326632,0.0026319989,0.004204592,0.002055118,0.0053848396
t_1003,22.70613,39.10102,0.003141828,0.0025022507,0.003944882,0.0019409503,0.0050856965
t_1004,22.627340000000004,39.10618,0.0026611572,0.0021032798,0.0033670065,0.0016440026,0.0043076314
t_1005,22.67004,39.13429,0.0028803912,0.0022735414,0.0036492203,0.0017794404,0.0046625067
t_1006,22.591229999999996,39.13944,0.002655813,0.002080208,0.0033906908,0.0016407011,0.004298981
t_1007,23.058940000000007,38.70606,0.010568573,0.009302943,0.012006387,0.006529025,0.017107414
t_1008,23.142769999999985,39.10272,0.0042802766,0.0035069955,0.0052240635,0.0026442579,0.00692851
t_1009,23.063999999999993,39.10807,0.0037748194,0.003077382,0.0046303193,0.002331998,0.006110323
t_101,22.358869999999996,36.91713,0.0031101361,0.0024878846,0.0038880208,0.0019213718,0.0050343964
t_1010,23.106809999999996,39.13608,0.0037533648,0.0030496223,0.0046195053,0.0023187436,0.0060755946
