# 19990907_M5.9_Athens median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
s_0,23.71029999999999,38.0039,0.34514,0.34514,0.34514
s_1,23.70599999999999,37.972,0.30274,0.30274,0.30274
s_10,22.932999999999993,37.939,0.033867,0.033867,0.033867
s_100,23.75,37.967,0.12832889,0.12967387,0.12887584
s_101,23.833,38.033,0.14797868,0.14771472,0.14702505
s_102,23.835000000000008,38.038,0.15216047,0.14299612,0.15211673
s_103,23.783000000000015,38.017,0.15767482,0.15479837,0.15964529
s_104,23.84299999999999,38.108,0.13204443,0.1259805,0.123978816
s_105,23.839,38.055,0.16044815,0.14684278,0.16552778
s_106,23.733000000000004,37.95,0.089645974,0.0893856,0.088757
s_107,23.774,37.95,0.07265795,0.07126987,0.079806045
s_108,23.728999999999985,37.933,0.089177854,0.08581412,0.086354576
s_109,23.60300000000001,38.262,0.119260326,0.124033034,0.15121292
s_11,22.930000000000007,37.93,0.026609,0.026609,0.026609
s_110,23.583,38.267,0.123358704,0.12849756,0.1486752
s_111,23.682999999999993,38.233,0.103357755,0.109844714,0.11019722
s_112,23.853999999999985,37.955,0.0661492,0.07134032,0.07743241
s_113,23.817000000000007,38.167,0.108301714,0.11022174,0.13228524
s_114,23.849999999999994,37.95,0.06472044,0.06988769,0.07582778
s_115,23.819999999999993,38.19,0.08581634,0.09074466,0.08700831
s_116,23.833,38.2,0.07971079,0.084975466,0.07875443
s_117,23.704999999999984,38.266,0.09274611,0.101173505,0.109370716
s_118,23.489000000000004,37.969,0.14603525,0.13145034,0.12836803
s_119,23.72999999999999,37.96,0.123469,0.123469,0.123469
s_12,23.150000000000006,38.95,0.015382,0.015382,0.015382
s_120,23.76599999999999,37.849,0.060793396,0.062257905,0.065989174
s_121,23.738,37.996,0.12,0.12,0.12
s_122,23.329999999999984,38.228,0.06595212,0.069980025,0.07355313
s_123,23.812000000000012,37.84,0.053096864,0.05620735,0.060974058
