# 19990907_M5.9_Athens median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,23.53997000000001,35.29793,0.0004467846,0.0002694226,0.00074090477,0.00027601342,0.000723213
t_1,23.692309999999992,35.2866,0.0003850241,0.00023177582,0.0006395988,0.00023785916,0.00062324083
t_10,23.77546000000001,35.34332,0.000385751,0.00023495106,0.0006333397,0.00023830823,0.0006244175
t_100,22.21051,36.98929,0.0022436709,0.0017344676,0.0029023658,0.0013860891,0.003631844
t_1000,22.74217999999999,39.06773,0.0045706686,0.0038269998,0.0054588476,0.0028236555,0.007398569
t_1001,22.663420000000002,39.0729,0.004629616,0.0038436376,0.0055763177,0.0028600718,0.0074939877
t_1002,22.58465000000001,39.07805,0.004630205,0.0038102502,0.005626612,0.0028604358,0.0074949414
t_1003,22.70613,39.10102,0.00445958,0.0037002766,0.005374693,0.0027550273,0.0072187493
t_1004,22.627340000000004,39.10618,0.0037293772,0.0030682094,0.0045330203,0.0023039249,0.006036766
t_1005,22.67004,39.13429,0.0040616584,0.0033396776,0.004939719,0.0025092007,0.0065746317
t_1006,22.591229999999996,39.13944,0.0036998885,0.0030164004,0.004538249,0.0022857073,0.0059890323
t_1007,23.058940000000007,38.70606,0.016789554,0.015405262,0.018298233,0.010372206,0.027177352
t_1008,23.142769999999985,39.10272,0.0064726532,0.005548477,0.007550764,0.0039986586,0.010477323
t_1009,23.063999999999993,39.10807,0.005649903,0.0048161945,0.0066279313,0.003490382,0.009145533
t_101,22.358869999999996,36.91713,0.002354425,0.0018283493,0.0030318697,0.0014545105,0.0038111222
t_1010,23.106809999999996,39.13608,0.005624756,0.0047806604,0.00661789,0.0034748472,0.009104827
t_1011,23.185599999999994,39.13072,0.006666214,0.0056949467,0.007803131,0.0041182362,0.010790642
t_1012,23.228459999999984,39.1587,0.005782607,0.0049216608,0.0067941584,0.0035723636,0.009360341
t_1013,23.271330000000006,39.18667,0.0062064715,0.0052610813,0.0073217433,0.0038342173,0.010046453
t_1014,23.235389999999995,39.22004,0.005142229,0.004323695,0.006115723,0.0031767527,0.008323758
t_1015,23.2783,39.248,0.0048739295,0.0040809684,0.005820968,0.0030110031,0.00788946
t_1016,23.199430000000007,39.2534,0.0046561146,0.0038830247,0.0055831233,0.0028764424,0.0075368816
t_1017,23.242340000000013,39.28136,0.0047613718,0.0039547663,0.00573249,0.0029414676,0.0077072615
t_1018,23.31423000000001,39.21463,0.0058724736,0.004956395,0.0069578695,0.0036278814,0.009505809
t_1019,21.54316,37.74795,0.0023821727,0.0018091914,0.0031366204,0.0014716524,0.0038560377
t_102,22.281569999999988,36.9222,0.002073647,0.0015986741,0.002689736,0.0012810521,0.0033566249
t_1020,21.46526,37.75264,0.0020200354,0.001515294,0.002692905,0.0012479321,0.0032698435
t_1021,21.38736,37.7573,0.0018003202,0.0013338233,0.0024299717,0.0011121971,0.0029141894
t_1022,21.585080000000005,37.77651,0.0024367948,0.0018656439,0.0031827986,0.0015053967,0.0039444547
t_1023,21.507170000000002,37.78122,0.0023734584,0.0017947266,0.0031388097,0.0014662689,0.0038419317
t_1024,21.429239999999993,37.7859,0.0022294673,0.001664977,0.0029853408,0.0013773143,0.0036088522
t_1025,21.351319999999987,37.79055,0.0020587728,0.0015184254,0.0027914087,0.0012718632,0.0033325483
t_1026,21.54910000000001,37.80979,0.0025154864,0.001917302,0.0033003,0.0015540106,0.0040718336
t_1027,21.471149999999994,37.81449,0.0022227222,0.0016731115,0.002952878,0.0013731474,0.003597934
t_1028,21.39321000000001,37.81915,0.0020922811,0.0015553179,0.0028146277,0.001292564,0.0033867885
t_1029,21.818790000000007,37.76218,0.0033748432,0.0026812118,0.004247918,0.0020849018,0.0054628793
t_103,22.400689999999997,36.94562,0.0023800351,0.0018649263,0.0030374215,0.0014703318,0.0038525774
t_1030,21.74090000000001,37.76699,0.0032347897,0.0025385711,0.0041219504,0.0019983798,0.005236174
t_1031,21.662990000000008,37.77177,0.0029040645,0.0022510875,0.0037464516,0.0017940652,0.004700827
