STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
BTAC,"Al Haouz, Morocco",-8.087,31.189,seismic,681.22,6.7,0.63,0.0,0.787693,0.0,20.7628,0.0,1.502515,0.0,0.125762,0.0,0.010976,inferred,Stations_USGS
TSKG,"Al Haouz, Morocco",-8.477,31.18,seismic,750.23,5.3,0.63,0.0,0.19013,0.0,7.2623,0.0,0.338176,0.0,0.097155,0.0,0.006191,inferred,Stations_USGS
UTM:(28R 0575 3115 1000),,-14.231,28.163,macroseismic,760.0,1.0,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(28R 0586 3118 1000),,-14.1187,28.1894,macroseismic,760.0,2.7,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(28R 0610 3179 1000),,-13.8684,28.7381,macroseismic,760.0,2.2,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(28R 0611 3152 1000),,-13.8608,28.4944,macroseismic,760.0,2.2,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(28R 0614 3193 1000),,-13.826,28.8641,macroseismic,760.0,4.1,0.5298,0.8059,0.01614,0.875,2.7422,1.0131,0.026956,1.0822,0.04666,1.4737,0.01043,inferred,Stations_USGS
UTM:(28R 0616 3193 1000),,-13.8055,28.864,macroseismic,760.0,3.4,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(28R 0642 3215 1000),,-13.5362,29.0598,macroseismic,760.0,2.2,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(28R 0678 3003 1000),,-13.1988,27.1425,macroseismic,760.0,1.0,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(28S 0327 3614 1000),,-16.8393,32.6547,macroseismic,760.0,2.5,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(29R 0271 3154 1000),,-11.3344,28.4972,macroseismic,673.37,2.2,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(29R 0293 3147 1000),,-11.1085,28.4377,macroseismic,423.49,4.1,0.5298,0.8059,0.01614,0.875,2.7422,1.0131,0.026956,1.0822,0.04666,1.4737,0.01043,inferred,Stations_USGS
UTM:(29R 0294 3147 1000),,-11.0983,28.4379,macroseismic,373.79,2.2,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(29R 0386 3249 1000),,-10.1694,29.3696,macroseismic,843.45,3.1,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(29R 0387 3251 1000),,-10.1593,29.3877,macroseismic,806.73,4.3,0.52,0.8059,0.025472,0.875,3.5378,1.0131,0.038574,1.0822,0.052501,1.4737,0.01161,inferred,Stations_USGS
UTM:(29R 0396 3207 1000),,-10.0625,28.9914,macroseismic,620.21,2.0,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(29R 0397 3207 1000),,-10.0522,28.9915,macroseismic,580.8,3.1,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(29R 0399 3272 1000),,-10.0376,29.5782,macroseismic,776.1,3.1,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(29R 0402 3152 1000),,-9.9962,28.4955,macroseismic,847.9,2.0,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(29R 0421 3412 1000),,-9.8209,30.8431,macroseismic,612.22,3.1,0.5298,,,,,,,,,,,inferred,Stations_USGS
UTM:(29R 0424 3459 1000),,-9.7931,31.2673,macroseismic,493.47,null,null,0.8059,0.228512,0.875,29.2722,1.0131,0.495833,1.0822,0.477137,1.4737,0.095886,inferred,Stations_USGS
UTM:(29R 0426 3486 1000),,-9.7741,31.511,macroseismic,368.3,5.0,0.4619,0.8059,0.05731,0.875,5.8919,1.0131,0.1202,1.0822,0.083898,1.4737,0.01799,inferred,Stations_USGS
UTM:(29R 0426 3487 1000),,-9.7741,31.5201,macroseismic,368.3,5.0,0.5298,0.8059,0.057265,0.875,5.8919,1.0131,0.120079,1.0822,0.083938,1.4737,0.018,inferred,Stations_USGS
UTM:(29R 0427 3412 1000),,-9.7582,30.8435,macroseismic,369.51,3.8,0.5298,,,,,,,,,,,inferred,Stations_USGS
