calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
114,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",285, Seismic, USGS, GCMT,AbrahamsonEtAl2014,PGA,0.821,0.026,0.132,0.026
114,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",285, Seismic, USGS, GCMT,ChiouYoungs2014,PGA,0.821,0.166,0.123,0.166
111,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",216, Seismic, GEM, GCMT,ChiouYoungs2014,PGA,0.821,0.166,0.123,0.166
112,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",216, Seismic, GEM, USGS,ZhaoEtAl2016Asc,PGA,0.9542296,0.25,0.161,0.25
2,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",282, Seismic, USGS, USGS,ChiouYoungs2014,PGA,0.8399257,0.287,0.121,0.287
112,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",216, Seismic, GEM, USGS,ChiouYoungs2014,PGA,0.8399257,0.287,0.121,0.287
114,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",285, Seismic, USGS, GCMT,CampbellBozorgnia2014,PGA,0.83937186,0.303,0.123,0.303
113,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:USGS, Rupture:JMA
",287, Seismic, USGS, JMA,AbrahamsonEtAl2014,PGA,0.821,0.317,0.13,0.317
2,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",282, Seismic, USGS, USGS,CampbellBozorgnia2014,PGA,1.0651011,0.32,0.119,0.32
111,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",216, Seismic, GEM, GCMT,ZhaoEtAl2016Asc,PGA,0.8614372,0.342,0.161,0.342
2,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",282, Seismic, USGS, USGS,AbrahamsonEtAl2014,PGA,0.878399,0.349,0.131,0.349
113,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:USGS, Rupture:JMA
",287, Seismic, USGS, JMA,ChiouYoungs2014,PGA,0.82986647,0.357,0.121,0.357
110,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:GEM, Rupture:JMA
",216, Seismic, GEM, JMA,ChiouYoungs2014,PGA,0.82986647,0.357,0.121,0.357
112,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",216, Seismic, GEM, USGS,BooreEtAl2014,PGA,0.8396927,0.384,0.134,0.384
2,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",282, Seismic, USGS, USGS,BooreEtAl2014,PGA,0.8396927,0.384,0.134,0.384
111,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",216, Seismic, GEM, GCMT,BooreEtAl2014,PGA,1.1618811,0.451,0.134,0.451
114,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",285, Seismic, USGS, GCMT,BooreEtAl2014,PGA,1.1618811,0.451,0.134,0.451
113,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:USGS, Rupture:JMA
",287, Seismic, USGS, JMA,CampbellBozorgnia2014,PGA,0.821,0.52,0.122,0.52
110,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:GEM, Rupture:JMA
",216, Seismic, GEM, JMA,ZhaoEtAl2016Asc,PGA,0.86623377,0.533,0.161,0.533
110,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:GEM, Rupture:JMA
",216, Seismic, GEM, JMA,BooreEtAl2014,PGA,0.95119584,0.634,0.135,0.634
113,"19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:USGS, Rupture:JMA
",287, Seismic, USGS, JMA,BooreEtAl2014,PGA,0.95119584,0.634,0.135,0.634
116,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:GEM, Rupture:JMA
",1, None, GEM, JMA,BooreEtAl2014,PGA,0.5592735,,,
116,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:GEM, Rupture:JMA
",1, None, GEM, JMA,ChiouYoungs2014,PGA,0.44127333,,,
116,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:GEM, Rupture:JMA
",1, None, GEM, JMA,ZhaoEtAl2016Asc,PGA,0.53469014,,,
117,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",1, None, GEM, GCMT,BooreEtAl2014,PGA,0.5594263,,,
117,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",1, None, GEM, GCMT,ChiouYoungs2014,PGA,0.3945565,,,
117,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",1, None, GEM, GCMT,ZhaoEtAl2016Asc,PGA,0.44006526,,,
118,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",1, None, GEM, USGS,BooreEtAl2014,PGA,0.5573941,,,
118,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",1, None, GEM, USGS,ChiouYoungs2014,PGA,0.6761083,,,
118,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",1, None, GEM, USGS,ZhaoEtAl2016Asc,PGA,0.9267893,,,
119,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:USGS, Rupture:JMA
",1, None, USGS, JMA,AbrahamsonEtAl2014,PGA,0.4575492,,,
119,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:USGS, Rupture:JMA
",1, None, USGS, JMA,BooreEtAl2014,PGA,0.5592735,,,
119,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:USGS, Rupture:JMA
",1, None, USGS, JMA,CampbellBozorgnia2014,PGA,0.40527827,,,
119,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:USGS, Rupture:JMA
",1, None, USGS, JMA,ChiouYoungs2014,PGA,0.44127333,,,
120,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
",1, None, USGS, GCMT,AbrahamsonEtAl2014,PGA,0.44706118,,,
120,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
",1, None, USGS, GCMT,BooreEtAl2014,PGA,0.5594263,,,
120,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
",1, None, USGS, GCMT,CampbellBozorgnia2014,PGA,0.34194532,,,
120,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
",1, None, USGS, GCMT,ChiouYoungs2014,PGA,0.3945565,,,
121,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",1, None, USGS, USGS,AbrahamsonEtAl2014,PGA,0.56603855,,,
121,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",1, None, USGS, USGS,BooreEtAl2014,PGA,0.5573941,,,
121,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",1, None, USGS, USGS,CampbellBozorgnia2014,PGA,0.6116567,,,
121,"19950117_M6.9_Kobe median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",1, None, USGS, USGS,ChiouYoungs2014,PGA,0.6761083,,,
